data_dir,C,SB,DB_V,DB_H,N
2025-07-03--16h-22m-15s,6.0,81.0,52.0,61.0,200.0
2025-07-03--16h-22m-15s,2.0,78.0,55.0,65.0,200.0
2025-07-03--16h-22m-15s,8.0,77.0,51.0,64.0,200.0
2025-07-03--16h-22m-15s,4.0,85.0,58.0,53.0,200.0
2025-07-03--16h-22m-15s,3.0,88.0,62.0,47.0,200.0
2025-07-03--16h-22m-15s,1.0,93.0,60.0,46.0,200.0
2025-07-03--16h-22m-15s,9.0,75.0,59.0,57.0,200.0
2025-07-03--16h-22m-15s,7.0,95.0,41.0,57.0,200.0
2025-07-03--16h-22m-15s,4.0,81.0,59.0,56.0,200.0
2025-07-03--16h-22m-15s,5.0,93.0,43.0,59.0,200.0
2025-07-03--16h-22m-15s,3.0,92.0,54.0,51.0,200.0
2025-07-03--16h-22m-15s,0.0,88.0,52.0,60.0,200.0
2025-07-03--16h-22m-15s,1.0,88.0,49.0,62.0,200.0
2025-07-03--16h-22m-15s,7.0,87.0,49.0,57.0,200.0
2025-07-03--16h-22m-15s,4.0,101.0,46.0,49.0,200.0
2025-07-03--16h-22m-15s,2.0,93.0,54.0,51.0,200.0
2025-07-03--16h-22m-15s,2.0,94.0,63.0,41.0,200.0
2025-07-03--16h-22m-15s,5.0,79.0,62.0,54.0,200.0
2025-07-03--16h-22m-15s,2.0,105.0,38.0,55.0,200.0
2025-07-03--16h-22m-15s,5.0,98.0,49.0,48.0,200.0
2025-07-03--16h-22m-15s,3.0,85.0,57.0,55.0,200.0
2025-07-03--16h-22m-15s,2.0,88.0,50.0,60.0,200.0
2025-07-03--16h-22m-15s,4.0,85.0,58.0,53.0,200.0
2025-07-03--16h-22m-15s,2.0,92.0,49.0,57.0,200.0
2025-07-03--16h-22m-15s,4.0,83.0,53.0,60.0,200.0
2025-07-03--16h-22m-15s,6.0,86.0,55.0,53.0,200.0
2025-07-03--16h-22m-15s,7.0,91.0,51.0,51.0,200.0
2025-07-03--16h-22m-15s,6.0,84.0,52.0,58.0,200.0
2025-07-03--16h-22m-15s,8.0,89.0,46.0,57.0,200.0
2025-07-03--16h-22m-15s,3.0,90.0,49.0,58.0,200.0
2025-07-03--16h-22m-15s,2.0,86.0,43.0,69.0,200.0
2025-07-03--16h-22m-15s,5.0,83.0,52.0,60.0,200.0
2025-07-03--16h-22m-15s,2.0,88.0,53.0,57.0,200.0
2025-07-03--16h-22m-15s,3.0,91.0,51.0,55.0,200.0
2025-07-03--16h-22m-15s,4.0,101.0,44.0,51.0,200.0
2025-07-03--16h-22m-15s,3.0,93.0,54.0,50.0,200.0
2025-07-03--16h-22m-15s,2.0,89.0,48.0,61.0,200.0
2025-07-03--16h-22m-15s,6.0,81.0,59.0,54.0,200.0
2025-07-03--16h-22m-15s,4.0,84.0,49.0,63.0,200.0
2025-07-03--16h-22m-15s,4.0,80.0,64.0,52.0,200.0
2025-07-03--16h-22m-15s,5.0,75.0,53.0,67.0,200.0
2025-07-03--16h-22m-15s,6.0,90.0,46.0,58.0,200.0
2025-07-03--16h-22m-15s,6.0,69.0,67.0,58.0,200.0
2025-07-03--16h-22m-15s,3.0,77.0,54.0,66.0,200.0
2025-07-03--16h-22m-15s,3.0,91.0,46.0,60.0,200.0
2025-07-03--16h-22m-15s,3.0,87.0,50.0,60.0,200.0
2025-07-03--16h-22m-15s,7.0,92.0,52.0,49.0,200.0
2025-07-03--16h-22m-15s,2.0,75.0,56.0,67.0,200.0
2025-07-03--16h-22m-15s,4.0,84.0,52.0,60.0,200.0
2025-07-03--16h-22m-15s,4.0,96.0,53.0,47.0,200.0
2025-07-03--16h-22m-15s,4.0,82.0,46.0,68.0,200.0
2025-07-03--16h-22m-15s,1.0,83.0,61.0,55.0,200.0
2025-07-03--16h-22m-15s,2.0,89.0,54.0,55.0,200.0
2025-07-03--16h-22m-15s,2.0,93.0,58.0,47.0,200.0
2025-07-03--16h-22m-15s,3.0,96.0,48.0,53.0,200.0
2025-07-03--16h-22m-15s,4.0,86.0,57.0,53.0,200.0
2025-07-03--16h-22m-15s,0.0,84.0,54.0,62.0,200.0
2025-07-03--16h-22m-15s,1.0,82.0,53.0,64.0,200.0
2025-07-03--16h-22m-15s,4.0,97.0,51.0,48.0,200.0
2025-07-03--16h-22m-15s,2.0,96.0,56.0,46.0,200.0
2025-07-03--16h-22m-15s,2.0,76.0,47.0,75.0,200.0
2025-07-03--16h-22m-15s,4.0,86.0,62.0,48.0,200.0
2025-07-03--16h-22m-15s,5.0,88.0,44.0,63.0,200.0
2025-07-03--16h-22m-15s,4.0,98.0,52.0,46.0,200.0
2025-07-03--16h-22m-15s,4.0,76.0,60.0,60.0,200.0
2025-07-03--16h-22m-15s,1.0,101.0,47.0,51.0,200.0
2025-07-03--16h-22m-15s,3.0,82.0,65.0,50.0,200.0
2025-07-03--16h-22m-15s,5.0,89.0,52.0,54.0,200.0
2025-07-03--16h-22m-15s,4.0,96.0,46.0,54.0,200.0
2025-07-03--16h-22m-15s,2.0,78.0,62.0,58.0,200.0
2025-07-03--16h-22m-15s,3.0,75.0,56.0,66.0,200.0
2025-07-03--16h-22m-15s,5.0,85.0,38.0,72.0,200.0
2025-07-03--16h-22m-15s,2.0,84.0,52.0,62.0,200.0
2025-07-03--16h-22m-15s,5.0,98.0,47.0,50.0,200.0
2025-07-03--16h-22m-15s,3.0,87.0,59.0,51.0,200.0
2025-07-03--16h-22m-15s,3.0,88.0,56.0,53.0,200.0
2025-07-03--16h-22m-15s,4.0,95.0,41.0,60.0,200.0
2025-07-03--16h-22m-15s,2.0,89.0,58.0,51.0,200.0
2025-07-03--16h-22m-15s,2.0,87.0,53.0,58.0,200.0
2025-07-03--16h-22m-15s,5.0,75.0,51.0,69.0,200.0
2025-07-03--16h-22m-15s,2.0,81.0,53.0,64.0,200.0
2025-07-03--16h-22m-15s,0.0,83.0,49.0,68.0,200.0
2025-07-03--16h-22m-15s,2.0,85.0,53.0,60.0,200.0
2025-07-03--16h-22m-15s,3.0,87.0,60.0,50.0,200.0
2025-07-03--16h-22m-15s,7.0,106.0,46.0,41.0,200.0
2025-07-03--16h-22m-15s,6.0,93.0,56.0,45.0,200.0
2025-07-03--16h-22m-15s,4.0,92.0,54.0,50.0,200.0
2025-07-03--16h-22m-15s,3.0,84.0,53.0,60.0,200.0
2025-07-03--16h-22m-15s,1.0,95.0,53.0,51.0,200.0
2025-07-03--16h-22m-15s,2.0,86.0,60.0,52.0,200.0
2025-07-03--16h-22m-15s,1.0,90.0,58.0,51.0,200.0
2025-07-03--16h-22m-15s,3.0,98.0,44.0,55.0,200.0
2025-07-03--16h-22m-15s,6.0,76.0,58.0,60.0,200.0
2025-07-03--16h-22m-15s,1.0,94.0,44.0,61.0,200.0
2025-07-03--16h-22m-15s,2.0,86.0,57.0,55.0,200.0
2025-07-03--16h-22m-15s,5.0,95.0,44.0,56.0,200.0
2025-07-03--16h-22m-15s,1.0,90.0,52.0,57.0,200.0
2025-07-03--16h-22m-15s,2.0,81.0,53.0,64.0,200.0
2025-07-03--16h-22m-15s,0.0,91.0,52.0,57.0,200.0
2025-07-03--16h-22m-15s,2.0,89.0,49.0,60.0,200.0
2025-07-03--16h-22m-15s,2.0,91.0,53.0,54.0,200.0
2025-07-03--16h-22m-15s,3.0,89.0,48.0,60.0,200.0
2025-07-03--16h-22m-15s,3.0,84.0,57.0,56.0,200.0
2025-07-03--16h-22m-15s,5.0,91.0,50.0,54.0,200.0
2025-07-03--16h-22m-15s,4.0,78.0,58.0,60.0,200.0
2025-07-03--16h-22m-15s,4.0,91.0,46.0,59.0,200.0
2025-07-03--16h-22m-15s,2.0,85.0,47.0,66.0,200.0
2025-07-03--16h-22m-15s,3.0,87.0,40.0,70.0,200.0
2025-07-03--16h-22m-15s,0.0,92.0,56.0,52.0,200.0
2025-07-03--16h-22m-15s,2.0,90.0,49.0,59.0,200.0
2025-07-03--16h-22m-15s,2.0,85.0,52.0,61.0,200.0
2025-07-03--16h-22m-15s,4.0,100.0,42.0,54.0,200.0
2025-07-03--16h-22m-15s,3.0,88.0,65.0,44.0,200.0
2025-07-03--16h-22m-15s,3.0,77.0,64.0,56.0,200.0
