theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.15707963267948966,1.5707963267948966,2.7321368771686987,4.364654461845673,3.1679019075111774,3.498718363293107,5e-05,30000
