data_dir,C,SB,DB_V,DB_H,N
2025-06-03--17h-02m-09s,8.0,76.0,90.0,26.0,200.0
2025-06-03--17h-02m-09s,8.0,90.0,86.0,16.0,200.0
2025-06-03--17h-02m-09s,5.0,76.0,101.0,18.0,200.0
2025-06-03--17h-02m-09s,13.0,76.0,98.0,13.0,200.0
2025-06-03--17h-02m-09s,11.0,80.0,94.0,15.0,200.0
2025-06-03--17h-02m-09s,5.0,79.0,101.0,15.0,200.0
2025-06-03--17h-02m-09s,12.0,77.0,96.0,15.0,200.0
2025-06-03--17h-02m-09s,13.0,74.0,97.0,16.0,200.0
2025-06-03--17h-02m-09s,5.0,83.0,94.0,18.0,200.0
2025-06-03--17h-02m-09s,8.0,87.0,91.0,14.0,200.0
2025-06-03--17h-02m-09s,8.0,83.0,92.0,17.0,200.0
2025-06-03--17h-02m-09s,7.0,73.0,101.0,19.0,200.0
2025-06-03--17h-02m-09s,3.0,72.0,110.0,15.0,200.0
2025-06-03--17h-02m-09s,2.0,81.0,96.0,21.0,200.0
2025-06-03--17h-02m-09s,10.0,82.0,92.0,16.0,200.0
2025-06-03--17h-02m-09s,4.0,84.0,101.0,11.0,200.0
2025-06-03--17h-02m-09s,6.0,76.0,99.0,19.0,200.0
2025-06-03--17h-02m-09s,9.0,83.0,92.0,16.0,200.0
2025-06-03--17h-02m-09s,9.0,79.0,92.0,20.0,200.0
2025-06-03--17h-02m-09s,4.0,81.0,91.0,24.0,200.0
2025-06-03--17h-02m-09s,9.0,83.0,92.0,16.0,200.0
2025-06-03--17h-02m-09s,7.0,76.0,97.0,20.0,200.0
2025-06-03--17h-02m-09s,9.0,78.0,91.0,22.0,200.0
2025-06-03--17h-02m-09s,13.0,95.0,75.0,17.0,200.0
2025-06-03--17h-02m-09s,8.0,84.0,87.0,21.0,200.0
2025-06-03--17h-02m-09s,10.0,76.0,93.0,21.0,200.0
2025-06-03--17h-02m-09s,5.0,87.0,92.0,16.0,200.0
2025-06-03--17h-02m-09s,8.0,92.0,83.0,17.0,200.0
2025-06-03--17h-02m-09s,7.0,69.0,98.0,26.0,200.0
2025-06-03--17h-02m-09s,10.0,82.0,94.0,14.0,200.0
2025-06-03--17h-02m-09s,10.0,88.0,86.0,16.0,200.0
2025-06-03--17h-02m-09s,5.0,84.0,94.0,17.0,200.0
2025-06-03--17h-02m-09s,6.0,86.0,92.0,16.0,200.0
2025-06-03--17h-02m-09s,6.0,91.0,86.0,17.0,200.0
2025-06-03--17h-02m-09s,6.0,76.0,100.0,18.0,200.0
2025-06-03--17h-02m-09s,3.0,80.0,103.0,14.0,200.0
2025-06-03--17h-02m-09s,4.0,79.0,100.0,17.0,200.0
2025-06-03--17h-02m-09s,9.0,70.0,106.0,15.0,200.0
2025-06-03--17h-02m-09s,8.0,79.0,99.0,14.0,200.0
2025-06-03--17h-02m-09s,9.0,92.0,85.0,14.0,200.0
2025-06-03--17h-02m-09s,7.0,90.0,82.0,21.0,200.0
2025-06-03--17h-02m-09s,6.0,71.0,110.0,13.0,200.0
2025-06-03--17h-02m-09s,5.0,95.0,82.0,18.0,200.0
2025-06-03--17h-02m-09s,11.0,70.0,106.0,13.0,200.0
2025-06-03--17h-02m-09s,8.0,78.0,99.0,15.0,200.0
2025-06-03--17h-02m-09s,7.0,73.0,105.0,15.0,200.0
2025-06-03--17h-02m-09s,13.0,86.0,85.0,16.0,200.0
2025-06-03--17h-02m-09s,8.0,94.0,78.0,20.0,200.0
2025-06-03--17h-02m-09s,9.0,69.0,105.0,17.0,200.0
2025-06-03--17h-02m-09s,9.0,74.0,95.0,22.0,200.0
2025-06-03--17h-02m-09s,11.0,78.0,90.0,21.0,200.0
2025-06-03--17h-02m-09s,7.0,77.0,95.0,21.0,200.0
2025-06-03--17h-02m-09s,6.0,83.0,97.0,14.0,200.0
2025-06-03--17h-02m-09s,9.0,72.0,101.0,18.0,200.0
2025-06-03--17h-02m-09s,3.0,83.0,86.0,28.0,200.0
2025-06-03--17h-02m-09s,4.0,87.0,95.0,14.0,200.0
2025-06-03--17h-02m-09s,2.0,72.0,101.0,25.0,200.0
2025-06-03--17h-02m-09s,2.0,72.0,113.0,13.0,200.0
2025-06-03--17h-02m-09s,6.0,85.0,83.0,26.0,200.0
2025-06-03--17h-02m-09s,12.0,82.0,92.0,14.0,200.0
2025-06-03--17h-02m-09s,11.0,81.0,93.0,15.0,200.0
2025-06-03--17h-02m-09s,10.0,88.0,86.0,16.0,200.0
2025-06-03--17h-02m-09s,8.0,94.0,87.0,11.0,200.0
2025-06-03--17h-02m-09s,6.0,80.0,96.0,18.0,200.0
2025-06-03--17h-02m-09s,8.0,77.0,98.0,17.0,200.0
2025-06-03--17h-02m-09s,7.0,93.0,79.0,21.0,200.0
2025-06-03--17h-02m-09s,5.0,84.0,94.0,17.0,200.0
2025-06-03--17h-02m-09s,5.0,91.0,86.0,18.0,200.0
2025-06-03--17h-02m-09s,5.0,73.0,91.0,31.0,200.0
2025-06-03--17h-02m-09s,17.0,75.0,95.0,13.0,200.0
2025-06-03--17h-02m-09s,8.0,77.0,95.0,20.0,200.0
2025-06-03--17h-02m-09s,11.0,90.0,85.0,14.0,200.0
2025-06-03--17h-02m-09s,5.0,77.0,109.0,9.0,200.0
2025-06-03--17h-02m-09s,5.0,84.0,88.0,23.0,200.0
2025-06-03--17h-02m-09s,3.0,77.0,98.0,22.0,200.0
2025-06-03--17h-02m-09s,13.0,81.0,97.0,9.0,200.0
2025-06-03--17h-02m-09s,6.0,92.0,87.0,15.0,200.0
2025-06-03--17h-02m-09s,5.0,79.0,97.0,19.0,200.0
2025-06-03--17h-02m-09s,9.0,77.0,101.0,13.0,200.0
2025-06-03--17h-02m-09s,7.0,82.0,92.0,19.0,200.0
