theta_estimate,delta_phi_estimate
67.62229048848762,16.08813885742485
84.1731307250793,14.270821369961142
57.791965997959466,0.0
81.24067372351213,13.437451997627068
73.78826290507496,8.746291585797271
75.29708788523399,15.281423367285226
61.16862253202477,10.366525497881398
66.04046386860252,15.6692196607735
61.16862253202477,0.0
69.18633244294116,0.0
70.73430549010199,0.0
64.43898155644601,9.730762995569496
76.79555521327174,16.08813885742485
57.791965997959466,0.0
66.04046386860252,0.0
67.62229048848762,13.835342091461985
64.43898155644601,14.75020981151751
66.04046386860252,9.453818056955944
72.26779259663445,9.453818056955944
66.04046386860252,0.0
59.4949560537663,0.0
67.62229048848762,13.07203575825892
69.18633244294116,10.03356786586669
69.18633244294116,0.0
69.18633244294116,18.842330415237676
64.43898155644601,0.0
67.62229048848762,9.19924990151734
67.62229048848762,23.776128353464095
69.18633244294116,13.437451997627068
57.791965997959466,15.874532876304485
72.26779259663445,10.73499769345517
70.73430549010199,14.75020981151751
57.791965997959466,17.30282457857095
61.16862253202477,11.145783819035133
70.73430549010199,0.0
66.04046386860252,8.964198722388934
69.18633244294116,10.73499769345517
69.18633244294116,16.54258264340555
62.81579037363115,14.270821369961142
72.26779259663445,10.03356786586669
57.791965997959466,0.0
70.73430549010199,13.835342091461985
79.76621937589276,9.730762995569496
57.791965997959466,12.13217190968354
66.04046386860252,10.03356786586669
66.04046386860252,13.437451997627068
69.18633244294116,15.6692196607735
66.04046386860252,0.0
61.16862253202477,11.145783819035133
61.16862253202477,9.19924990151734
73.78826290507496,11.145783819035133
69.18633244294116,10.73499769345517
70.73430549010199,15.874532876304485
70.73430549010199,9.19924990151734
54.28481999303462,0.0
61.16862253202477,19.5845528370746
67.62229048848762,17.03787730894717
69.18633244294116,19.202679103356804
70.73430549010199,9.730762995569496
57.791965997959466,13.835342091461985
61.16862253202477,0.0
73.78826290507496,13.835342091461985
70.73430549010199,0.0
67.62229048848762,23.10142308244083
70.73430549010199,14.75020981151751
67.62229048848762,13.835342091461985
72.26779259663445,0.0
62.81579037363115,11.607657699983509
70.73430549010199,16.08813885742485
61.16862253202477,11.145783819035133
69.18633244294116,14.270821369961142
69.18633244294116,17.580539668255746
66.04046386860252,0.0
62.81579037363115,15.281423367285226
61.16862253202477,9.730762995569496
66.04046386860252,16.54258264340555
62.81579037363115,0.0
66.04046386860252,0.0
66.04046386860252,8.543540789586979
70.73430549010199,19.5845528370746
66.04046386860252,8.964198722388934
56.05646367919827,16.54258264340555
70.73430549010199,10.366525497881398
75.29708788523399,12.734902619155687
62.81579037363115,0.0
64.43898155644601,0.0
66.04046386860252,0.0
67.62229048848762,0.0
62.81579037363115,15.6692196607735
64.43898155644601,0.0
61.16862253202477,11.145783819035133
69.18633244294116,8.964198722388934
62.81579037363115,16.54258264340555
56.05646367919827,0.0
59.4949560537663,20.422155428503196
57.791965997959466,0.0
70.73430549010199,0.0
75.29708788523399,10.03356786586669
59.4949560537663,0.0
69.18633244294116,10.03356786586669
66.04046386860252,10.03356786586669
67.62229048848762,17.30282457857095
64.43898155644601,9.730762995569496
59.4949560537663,10.73499769345517
69.18633244294116,10.03356786586669
73.78826290507496,9.730762995569496
61.16862253202477,12.13217190968354
66.04046386860252,0.0
61.16862253202477,10.366525497881398
67.62229048848762,15.874532876304485
61.16862253202477,10.366525497881398
64.43898155644601,14.75020981151751
59.4949560537663,11.607657699983509
73.78826290507496,0.0
64.43898155644601,11.145783819035133
69.18633244294116,0.0
57.791965997959466,0.0
61.16862253202477,0.0
64.43898155644601,8.746291585797271
72.26779259663445,13.437451997627068
64.43898155644601,14.75020981151751
64.43898155644601,0.0
64.43898155644601,15.874532876304485
57.791965997959466,15.874532876304485
76.79555521327174,21.126146018563624
79.76621937589276,0.0
59.4949560537663,0.0
70.73430549010199,0.0
70.73430549010199,9.19924990151734
54.28481999303462,10.366525497881398
61.16862253202477,11.145783819035133
57.791965997959466,11.145783819035133
67.62229048848762,14.75020981151751
76.79555521327174,8.354267009418201
75.29708788523399,12.734902619155687
79.76621937589276,18.178642952154597
69.18633244294116,14.270821369961142
66.04046386860252,14.270821369961142
57.791965997959466,0.0
57.791965997959466,13.07203575825892
72.26779259663445,8.964198722388934
70.73430549010199,0.0
66.04046386860252,14.270821369961142
81.24067372351213,0.0
78.28488080897003,14.270821369961142
79.76621937589276,0.0
69.18633244294116,0.0
70.73430549010199,9.730762995569496
75.29708788523399,0.0
69.18633244294116,15.281423367285226
78.28488080897003,20.422155428503196
69.18633244294116,0.0
62.81579037363115,18.842330415237676
75.29708788523399,19.202679103356804
61.16862253202477,10.366525497881398
70.73430549010199,8.746291585797271
62.81579037363115,20.422155428503196
67.62229048848762,10.366525497881398
67.62229048848762,10.366525497881398
72.26779259663445,9.453818056955944
70.73430549010199,11.145783819035133
57.791965997959466,0.0
54.28481999303462,11.145783819035133
67.62229048848762,9.730762995569496
50.615772720197924,10.366525497881398
61.16862253202477,0.0
69.18633244294116,18.842330415237676
69.18633244294116,8.964198722388934
62.81579037363115,14.270821369961142
87.090334316262,0.0
67.62229048848762,16.08813885742485
73.78826290507496,0.0
61.16862253202477,0.0
66.04046386860252,0.0
67.62229048848762,13.835342091461985
66.04046386860252,8.543540789586979
59.4949560537663,15.281423367285226
