Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,18873,57304,20794,48368,39667,105672
1,D,27109,50168,20265,51577,47374,101745
2,R,64648,5782,74580,11900,139228,17682
3,V,50628,23152,67555,17846,118183,40998
4,A,41866,31634,70076,14435,111942,46069
5,L,4827,74642,17335,52815,22162,127457
