data_dir,C',HH,SB,VV,N
2025-06-18--19h-12m-58s,9.0,9.0,13.0,9.0,40.0
2025-06-18--19h-12m-58s,12.0,6.0,9.0,13.0,40.0
2025-06-18--19h-12m-58s,10.0,13.0,9.0,8.0,40.0
2025-06-18--19h-12m-58s,9.0,11.0,4.0,16.0,40.0
2025-06-18--19h-12m-58s,12.0,12.0,7.0,9.0,40.0
2025-06-18--19h-12m-58s,10.0,8.0,16.0,6.0,40.0
2025-06-18--19h-12m-58s,11.0,13.0,7.0,9.0,40.0
2025-06-18--19h-12m-58s,6.0,11.0,11.0,12.0,40.0
2025-06-18--19h-12m-58s,7.0,7.0,15.0,11.0,40.0
2025-06-18--19h-12m-58s,9.0,9.0,14.0,8.0,40.0
2025-06-18--19h-12m-58s,7.0,13.0,11.0,9.0,40.0
2025-06-18--19h-12m-58s,7.0,13.0,10.0,10.0,40.0
2025-06-18--19h-12m-58s,11.0,7.0,11.0,11.0,40.0
2025-06-18--19h-12m-58s,13.0,6.0,14.0,7.0,40.0
2025-06-18--19h-12m-58s,8.0,14.0,7.0,11.0,40.0
2025-06-18--19h-12m-58s,12.0,14.0,11.0,3.0,40.0
2025-06-18--19h-12m-58s,11.0,11.0,10.0,8.0,40.0
2025-06-18--19h-12m-58s,11.0,12.0,5.0,12.0,40.0
2025-06-18--19h-12m-58s,18.0,6.0,11.0,5.0,40.0
2025-06-18--19h-12m-58s,10.0,13.0,13.0,4.0,40.0
2025-06-18--19h-12m-58s,12.0,7.0,11.0,10.0,40.0
2025-06-18--19h-12m-58s,6.0,15.0,11.0,8.0,40.0
2025-06-18--19h-12m-58s,13.0,9.0,9.0,9.0,40.0
2025-06-18--19h-12m-58s,7.0,15.0,8.0,10.0,40.0
2025-06-18--19h-12m-58s,9.0,12.0,8.0,11.0,40.0
2025-06-18--19h-12m-58s,12.0,9.0,8.0,11.0,40.0
2025-06-18--19h-12m-58s,12.0,8.0,11.0,9.0,40.0
2025-06-18--19h-12m-58s,9.0,6.0,11.0,14.0,40.0
2025-06-18--19h-12m-58s,9.0,11.0,12.0,8.0,40.0
2025-06-18--19h-12m-58s,10.0,10.0,7.0,13.0,40.0
2025-06-18--19h-12m-58s,6.0,11.0,13.0,10.0,40.0
2025-06-18--19h-12m-58s,10.0,12.0,12.0,6.0,40.0
2025-06-18--19h-12m-58s,6.0,10.0,15.0,9.0,40.0
2025-06-18--19h-12m-58s,13.0,11.0,6.0,10.0,40.0
2025-06-18--19h-12m-58s,8.0,12.0,13.0,7.0,40.0
2025-06-18--19h-12m-58s,14.0,9.0,5.0,12.0,40.0
2025-06-18--19h-12m-58s,10.0,15.0,7.0,8.0,40.0
2025-06-18--19h-12m-58s,17.0,8.0,7.0,8.0,40.0
2025-06-18--19h-12m-58s,7.0,10.0,10.0,13.0,40.0
2025-06-18--19h-12m-58s,9.0,8.0,12.0,11.0,40.0
2025-06-18--19h-12m-58s,13.0,15.0,6.0,6.0,40.0
2025-06-18--19h-12m-58s,9.0,9.0,11.0,11.0,40.0
2025-06-18--19h-12m-58s,7.0,12.0,13.0,8.0,40.0
2025-06-18--19h-12m-58s,11.0,6.0,8.0,15.0,40.0
2025-06-18--19h-12m-58s,9.0,8.0,13.0,10.0,40.0
2025-06-18--19h-12m-58s,9.0,10.0,10.0,11.0,40.0
2025-06-18--19h-12m-58s,11.0,8.0,9.0,12.0,40.0
2025-06-18--19h-12m-58s,12.0,14.0,8.0,6.0,40.0
2025-06-18--19h-12m-58s,11.0,15.0,7.0,7.0,40.0
2025-06-18--19h-12m-58s,7.0,7.0,9.0,17.0,40.0
2025-06-18--19h-12m-58s,10.0,5.0,7.0,18.0,40.0
2025-06-18--19h-12m-58s,11.0,8.0,10.0,11.0,40.0
2025-06-18--19h-12m-58s,10.0,8.0,12.0,10.0,40.0
2025-06-18--19h-12m-58s,10.0,11.0,10.0,9.0,40.0
2025-06-18--19h-12m-58s,10.0,10.0,9.0,11.0,40.0
2025-06-18--19h-12m-58s,9.0,12.0,9.0,10.0,40.0
2025-06-18--19h-12m-58s,13.0,9.0,10.0,8.0,40.0
2025-06-18--19h-12m-58s,7.0,16.0,14.0,3.0,40.0
2025-06-18--19h-12m-58s,15.0,7.0,11.0,7.0,40.0
2025-06-18--19h-12m-58s,7.0,11.0,9.0,13.0,40.0
2025-06-18--19h-12m-58s,11.0,9.0,11.0,9.0,40.0
2025-06-18--19h-12m-58s,10.0,11.0,13.0,6.0,40.0
2025-06-18--19h-12m-58s,9.0,12.0,12.0,7.0,40.0
2025-06-18--19h-12m-58s,15.0,9.0,11.0,5.0,40.0
2025-06-18--19h-12m-58s,12.0,12.0,9.0,7.0,40.0
2025-06-18--19h-12m-58s,8.0,10.0,13.0,9.0,40.0
2025-06-18--19h-12m-58s,9.0,10.0,15.0,6.0,40.0
2025-06-18--19h-12m-58s,12.0,13.0,9.0,6.0,40.0
2025-06-18--19h-12m-58s,7.0,11.0,13.0,9.0,40.0
2025-06-18--19h-12m-58s,9.0,8.0,10.0,13.0,40.0
