,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.3,0,289,0,121205,0,0,0,0,0,291,0,129004,0,0,0,0,28046,18,28,0,1
1,6.7,0,304,0,122120,0,0,0,0,0,305,0,129314,0,0,0,0,28285,12,23,0,1
2,7.1,0,320,0,121786,0,0,0,0,0,318,0,129090,0,0,0,0,28371,22,30,0,1
3,7.5,0,316,0,121912,0,0,0,0,0,299,0,129777,0,0,0,0,28040,22,22,0,1
4,7.9,0,326,0,121751,0,0,0,0,0,317,0,128375,0,0,0,0,28322,15,26,0,1
5,8.3,0,297,0,122007,0,0,0,0,0,311,0,129339,0,0,0,0,28205,24,22,0,1
6,8.7,0,296,0,121081,0,0,0,0,0,316,0,129730,0,0,0,0,28243,23,29,0,1
7,9.1,0,308,0,122179,0,0,0,0,0,285,0,128814,0,0,0,0,28336,20,24,0,1
8,9.5,0,321,0,121281,0,0,0,0,0,288,0,129213,0,0,0,0,26610,16,30,0,1
9,9.9,0,284,0,114426,0,0,0,0,0,297,0,121738,0,0,0,0,14047,11,9,0,1
10,9.92,0,297,0,114467,0,0,0,0,0,278,0,121228,0,0,0,0,13126,8,19,0,1
11,9.94,0,294,0,112788,0,0,0,0,0,321,0,119832,0,0,0,0,12171,13,14,0,1
12,9.96,0,310,0,113556,0,0,0,0,0,309,0,119455,0,0,0,0,11055,10,11,0,1
13,9.98,0,304,0,112569,0,0,0,0,0,299,0,119486,0,0,0,0,10249,6,10,0,1
14,10.0,0,305,0,112567,0,0,0,0,0,302,0,119457,0,0,0,0,9377,10,10,0,1
15,10.02,0,302,0,112091,0,0,0,0,0,280,0,117590,0,0,0,0,7952,11,10,0,1
16,10.04,0,274,0,111484,0,0,0,0,0,300,0,117937,0,0,0,0,7204,13,9,0,1
17,10.06,0,286,0,111603,0,0,0,0,0,313,0,117369,0,0,0,0,6315,4,8,0,1
18,10.08,0,328,0,110300,0,0,0,0,0,288,0,117075,0,0,0,0,5383,9,13,0,1
19,10.1,0,297,0,109656,0,0,0,0,0,317,0,116372,0,0,0,0,4661,4,10,0,1
20,10.12,0,272,0,109741,0,0,0,0,0,299,0,115784,0,0,0,0,3983,9,9,0,1
21,10.14,0,324,0,109812,0,0,0,0,0,325,0,116310,0,0,0,0,3319,10,9,0,1
22,10.16,0,341,0,109644,0,0,0,0,0,290,0,115541,0,0,0,0,2641,3,8,0,1
23,10.18,0,283,0,109774,0,0,0,0,0,299,0,114764,0,0,0,0,2140,6,6,0,1
24,10.2,0,309,0,108739,0,0,0,0,0,280,0,113990,0,0,0,0,1674,10,9,0,1
25,10.22,0,270,0,109259,0,0,0,0,0,304,0,114177,0,0,0,0,1360,1,7,0,1
26,10.24,0,275,0,109001,0,0,0,0,0,305,0,113881,0,0,0,0,1135,8,4,0,1
27,10.26,0,311,0,108374,0,0,0,0,0,294,0,113886,0,0,0,0,798,7,8,0,1
28,10.28,0,328,0,108928,0,0,0,0,0,283,0,114680,0,0,0,0,746,4,8,0,1
29,10.3,0,325,0,108132,0,0,0,0,0,288,0,114527,0,0,0,0,694,8,7,0,1
30,10.32,0,304,0,108791,0,0,0,0,0,292,0,114646,0,0,0,0,753,4,3,0,1
31,10.34,0,289,0,108260,0,0,0,0,0,303,0,114317,0,0,0,0,942,4,5,0,1
32,10.36,0,291,0,108367,0,0,0,0,0,283,0,113872,0,0,0,0,1167,3,13,0,1
33,10.38,0,299,0,108667,0,0,0,0,0,294,0,114289,0,0,0,0,1481,4,5,0,1
34,10.4,0,299,0,109509,0,0,0,0,0,318,0,114813,0,0,0,0,1888,6,11,0,1
35,10.42,0,324,0,109553,0,0,0,0,0,304,0,115427,0,0,0,0,2438,6,7,0,1
36,10.44,0,293,0,109062,0,0,0,0,0,306,0,115791,0,0,0,0,2867,2,11,0,1
37,10.46,0,283,0,110066,0,0,0,0,0,275,0,115364,0,0,0,0,3587,10,7,0,1
38,10.48,0,295,0,110052,0,0,0,0,0,285,0,115771,0,0,0,0,4269,5,18,0,1
39,10.5,0,324,0,110564,0,0,0,0,0,319,0,116411,0,0,0,0,4915,5,9,0,1
40,10.52,0,334,0,110295,0,0,0,0,0,298,0,117060,0,0,0,0,5842,6,13,0,1
41,10.54,0,310,0,111719,0,0,0,0,0,334,0,117625,0,0,0,0,6674,8,12,0,1
42,10.56,0,310,0,112239,0,0,0,0,0,287,0,118644,0,0,0,0,7412,7,9,0,1
43,10.58,0,304,0,112940,0,0,0,0,0,298,0,119057,0,0,0,0,8343,9,14,0,1
44,10.6,0,304,0,112924,0,0,0,0,0,308,0,118369,0,0,0,0,9504,8,13,0,1
45,10.62,0,320,0,113003,0,0,0,0,0,300,0,119265,0,0,0,0,10180,5,11,0,1
46,10.64,0,313,0,113912,0,0,0,0,0,294,0,120068,0,0,0,0,11399,10,11,0,1
47,10.66,0,282,0,114658,0,0,0,0,0,292,0,121466,0,0,0,0,12443,6,16,0,1
48,10.68,0,280,0,114854,0,0,0,0,0,269,0,121495,0,0,0,0,13180,9,8,0,1
49,10.7,0,308,0,115542,0,0,0,0,0,322,0,122387,0,0,0,0,14180,7,19,0,1
50,10.72,0,308,0,114895,0,0,0,0,0,297,0,121926,0,0,0,0,14871,10,18,0,1
51,11.1,0,319,0,119946,0,0,0,0,0,309,0,127938,0,0,0,0,25790,23,17,0,1
52,11.5,0,330,0,119908,0,0,0,0,0,253,0,128634,0,0,0,0,27781,15,31,0,1
53,11.9,0,295,0,121127,0,0,0,0,0,299,0,129200,0,0,0,0,27950,14,25,0,1
54,12.3,0,348,0,121456,0,0,0,0,0,298,0,128368,0,0,0,0,27964,23,27,0,1
55,12.7,0,319,0,120432,0,0,0,0,0,307,0,128857,0,0,0,0,27967,27,21,0,1
56,13.1,0,314,0,119167,0,0,0,0,0,287,0,128237,0,0,0,0,27564,17,21,0,1
57,13.5,0,297,0,120222,0,0,0,0,0,302,0,128285,0,0,0,0,27877,21,21,0,1
58,13.9,0,306,0,120118,0,0,0,0,0,322,0,128202,0,0,0,0,27846,30,25,0,1
59,14.3,0,306,0,119881,0,0,0,0,0,327,0,127817,0,0,0,0,27371,12,21,0,1
