theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
0.7539822368615503,1.5707963267948966,12.995236615785203,21.15689087808822,15.42006937297964,18.02209017844481,10
