data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-05-31--19h-03m-11s,6.5,33.0,0.0,0.0,39.5,,0.5818578912783727,1.5707963267948966
2025-05-31--19h-03m-11s,5.0,35.0,0.0,0.0,40.0,,0.5053605102841573,1.5707963267948966
2025-05-31--19h-03m-11s,6.0,34.0,0.0,0.0,40.0,,0.5548110329800715,1.5707963267948966
2025-05-31--19h-03m-11s,6.0,34.0,0.0,0.0,40.0,,0.5548110329800715,1.5707963267948966
2025-05-31--19h-03m-11s,7.0,33.0,0.0,0.0,40.0,,0.6005941268660511,1.5707963267948966
2025-05-31--19h-03m-11s,6.0,34.0,0.0,0.0,40.0,,0.5548110329800715,1.5707963267948966
2025-05-31--19h-03m-11s,6.5,32.0,1.0,0.0,39.5,,0.668406636983758,1.5707963267948966
2025-05-31--19h-03m-11s,6.0,34.0,0.0,0.5,40.5,,0.5744225997835003,1.289761425292083
2025-05-31--19h-03m-11s,7.5,32.0,0.0,0.0,39.5,,0.626428327082271,1.5707963267948966
2025-05-31--19h-03m-11s,5.5,33.0,1.0,0.5,40.0,,0.6435011087932843,1.2779535550663212
2025-05-31--19h-03m-11s,11.5,29.0,0.0,0.0,40.5,,0.7726700702829482,1.5707963267948966
2025-05-31--19h-03m-11s,2.5,37.0,0.0,0.0,39.5,,0.357687768289732,1.5707963267948966
2025-05-31--19h-03m-11s,3.0,37.0,0.0,0.0,40.0,,0.3897607327974747,1.5707963267948966
2025-05-31--19h-03m-11s,6.5,31.0,2.0,0.0,39.5,,0.7463422759547231,1.5707963267948966
2025-05-31--19h-03m-11s,5.5,35.0,0.0,0.0,40.5,,0.5272430282007157,1.5707963267948966
2025-05-31--19h-03m-11s,6.5,31.0,2.0,0.0,39.5,,0.7463422759547231,1.5707963267948966
2025-05-31--19h-03m-11s,5.5,35.0,0.0,0.0,40.5,,0.5272430282007157,1.5707963267948966
2025-05-31--19h-03m-11s,8.0,31.0,0.0,0.0,39.0,,0.6520000651073002,1.5707963267948966
2025-05-31--19h-03m-11s,6.0,35.0,0.0,0.0,41.0,,0.5478265606068083,1.5707963267948966
2025-05-31--19h-03m-11s,8.0,33.0,0.0,0.0,41.0,,0.6353263859645211,1.5707963267948966
2025-05-31--19h-03m-11s,9.0,30.0,1.0,0.0,40.0,,0.759761932507315,1.5707963267948966
2025-05-31--19h-03m-11s,4.5,36.0,0.0,0.0,40.5,,0.47588224966041665,1.5707963267948966
2025-05-31--19h-03m-11s,8.0,33.0,0.0,0.0,41.0,,0.6353263859645211,1.5707963267948966
2025-05-31--19h-03m-11s,7.5,31.0,1.0,0.0,39.5,,0.708261917385097,1.5707963267948966
2025-05-31--19h-03m-11s,7.0,31.0,1.0,0.0,39.0,,0.6931599075767537,1.5707963267948966
2025-05-31--19h-03m-11s,5.5,32.0,3.0,0.0,40.5,,0.7726700702829482,1.5707963267948966
2025-05-31--19h-03m-11s,5.0,36.0,0.0,0.0,41.0,,0.49902668021822755,1.5707963267948966
2025-05-31--19h-03m-11s,9.0,31.0,0.0,0.0,40.0,,0.6840812317953292,1.5707963267948966
2025-05-31--19h-03m-11s,10.5,29.0,0.0,0.0,39.5,,0.7463422759547231,1.5707963267948966
2025-05-31--19h-03m-11s,7.0,30.0,4.0,0.0,41.0,,0.8838923477980681,1.5707963267948966
2025-05-31--19h-03m-11s,7.5,29.0,2.0,0.5,39.0,,0.8061141489322264,1.318116071652818
2025-05-31--19h-03m-11s,4.0,34.0,1.0,0.0,39.0,,0.5620698030056271,1.5707963267948966
2025-05-31--19h-03m-11s,3.0,37.0,0.0,0.0,40.0,,0.3897607327974747,1.5707963267948966
2025-05-31--19h-03m-11s,5.5,33.0,0.0,0.5,39.0,,0.5620698030056271,1.2779535550663212
2025-05-31--19h-03m-11s,4.0,35.0,0.0,0.0,39.0,,0.45687400353266105,1.5707963267948966
2025-05-31--19h-03m-11s,7.0,32.0,1.0,0.0,40.0,,0.6840812317953292,1.5707963267948966
2025-05-31--19h-03m-11s,5.5,33.0,1.0,0.0,39.5,,0.626428327082271,1.5707963267948966
2025-05-31--19h-03m-11s,3.0,36.0,0.0,0.0,39.0,,0.3947911196997614,1.5707963267948966
2025-05-31--19h-03m-11s,4.0,37.0,0.0,0.0,41.0,,0.44539857399147414,1.5707963267948966
2025-05-31--19h-03m-11s,4.0,34.0,1.0,0.0,39.0,,0.5620698030056271,1.5707963267948966
2025-05-31--19h-03m-11s,6.0,34.0,0.0,0.0,40.0,,0.5548110329800715,1.5707963267948966
2025-05-31--19h-03m-11s,4.0,37.0,0.0,0.0,41.0,,0.44539857399147414,1.5707963267948966
2025-05-31--19h-03m-11s,4.0,35.0,0.0,0.0,39.0,,0.45687400353266105,1.5707963267948966
2025-05-31--19h-03m-11s,4.5,35.0,0.0,0.0,39.5,,0.48198628332421994,1.5707963267948966
2025-05-31--19h-03m-11s,6.0,34.0,0.0,0.0,40.0,,0.5548110329800715,1.5707963267948966
2025-05-31--19h-03m-11s,3.5,37.0,0.0,0.0,40.5,,0.4187934795913567,1.5707963267948966
2025-05-31--19h-03m-11s,9.5,30.0,0.0,0.0,39.5,,0.708261917385097,1.5707963267948966
2025-05-31--19h-03m-11s,12.0,29.0,0.0,0.0,41.0,,0.7851007213810947,1.5707963267948966
2025-05-31--19h-03m-11s,8.5,32.0,0.0,0.0,40.5,,0.6597859406528874,1.5707963267948966
