Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,14049,67582,15332,56797,29381,124379
1,D,69740,14433,80947,9852,150687,24285
2,R,29856,52640,50558,32268,80414,84908
3,V,70709,14491,82661,9485,153370,23976
4,A,14458,67254,14899,58446,29357,125700
5,L,54759,29080,45822,35771,100581,64851
