Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,49446,57187,70791,49651,120237,106838
1,D,93134,6788,103935,24021,197069,30809
2,R,72265,32642,121626,10708,193891,43350
3,V,49496,59136,68734,52016,118230,111152
4,A,5239,111032,29656,83745,34895,194777
5,L,27213,86172,12042,96356,39255,182528
