data_dir,C',SB,VV,HH,N
2025-06-18--17h-55m-30s,34.0,16.0,37.0,33.0,120.0
2025-06-18--17h-55m-30s,30.0,29.0,30.0,31.0,120.0
2025-06-18--17h-55m-30s,37.0,21.0,31.0,31.0,120.0
2025-06-18--17h-55m-30s,21.0,37.0,30.0,32.0,120.0
2025-06-18--17h-55m-30s,28.0,33.0,34.0,25.0,120.0
2025-06-18--17h-55m-30s,25.0,36.0,30.0,29.0,120.0
2025-06-18--17h-55m-30s,33.0,25.0,28.0,34.0,120.0
2025-06-18--17h-55m-30s,25.0,32.0,28.0,35.0,120.0
2025-06-18--17h-55m-30s,31.0,28.0,29.0,32.0,120.0
2025-06-18--17h-55m-30s,36.0,32.0,26.0,26.0,120.0
2025-06-18--17h-55m-30s,42.0,18.0,31.0,29.0,120.0
2025-06-18--17h-55m-30s,26.0,28.0,35.0,31.0,120.0
2025-06-18--17h-55m-30s,33.0,28.0,30.0,29.0,120.0
2025-06-18--17h-55m-30s,30.0,31.0,24.0,35.0,120.0
2025-06-18--17h-55m-30s,32.0,32.0,31.0,25.0,120.0
2025-06-18--17h-55m-30s,30.0,30.0,29.0,31.0,120.0
2025-06-18--17h-55m-30s,32.0,34.0,22.0,32.0,120.0
2025-06-18--17h-55m-30s,27.0,28.0,23.0,42.0,120.0
2025-06-18--17h-55m-30s,36.0,27.0,31.0,26.0,120.0
2025-06-18--17h-55m-30s,30.0,31.0,27.0,32.0,120.0
2025-06-18--17h-55m-30s,26.0,34.0,34.0,26.0,120.0
2025-06-18--17h-55m-30s,28.0,31.0,28.0,33.0,120.0
2025-06-18--17h-55m-30s,32.0,36.0,23.0,29.0,120.0
2025-06-18--17h-55m-30s,24.0,34.0,28.0,34.0,120.0
2025-06-18--17h-55m-30s,28.0,27.0,30.0,35.0,120.0
2025-06-18--17h-55m-30s,22.0,35.0,21.0,42.0,120.0
2025-06-18--17h-55m-30s,32.0,22.0,29.0,37.0,120.0
2025-06-18--17h-55m-30s,26.0,34.0,33.0,27.0,120.0
2025-06-18--17h-55m-30s,34.0,34.0,24.0,28.0,120.0
2025-06-18--17h-55m-30s,26.0,32.0,28.0,34.0,120.0
2025-06-18--17h-55m-30s,36.0,29.0,31.0,24.0,120.0
2025-06-18--17h-55m-30s,31.0,33.0,29.0,27.0,120.0
2025-06-18--17h-55m-30s,25.0,30.0,36.0,29.0,120.0
2025-06-18--17h-55m-30s,34.0,29.0,27.0,30.0,120.0
2025-06-18--17h-55m-30s,33.0,35.0,20.0,32.0,120.0
2025-06-18--17h-55m-30s,29.0,27.0,31.0,33.0,120.0
2025-06-18--17h-55m-30s,31.0,27.0,30.0,32.0,120.0
2025-06-18--17h-55m-30s,28.0,33.0,29.0,30.0,120.0
2025-06-18--17h-55m-30s,19.0,30.0,43.0,28.0,120.0
2025-06-18--17h-55m-30s,27.0,35.0,29.0,29.0,120.0
2025-06-18--17h-55m-30s,22.0,35.0,33.0,30.0,120.0
2025-06-18--17h-55m-30s,25.0,29.0,41.0,25.0,120.0
2025-06-18--17h-55m-30s,22.0,29.0,36.0,33.0,120.0
2025-06-18--17h-55m-30s,31.0,27.0,34.0,28.0,120.0
2025-06-18--17h-55m-30s,26.0,32.0,30.0,32.0,120.0
2025-06-18--17h-55m-30s,26.0,34.0,32.0,28.0,120.0
2025-06-18--17h-55m-30s,27.0,36.0,33.0,24.0,120.0
2025-06-18--17h-55m-30s,31.0,27.0,30.0,32.0,120.0
2025-06-18--17h-55m-30s,28.0,23.0,33.0,36.0,120.0
2025-06-18--17h-55m-30s,38.0,26.0,30.0,26.0,120.0
2025-06-18--17h-55m-30s,35.0,27.0,27.0,31.0,120.0
2025-06-18--17h-55m-30s,29.0,27.0,35.0,29.0,120.0
2025-06-18--17h-55m-30s,29.0,25.0,33.0,33.0,120.0
2025-06-18--17h-55m-30s,29.0,28.0,30.0,33.0,120.0
2025-06-18--17h-55m-30s,28.0,39.0,22.0,31.0,120.0
2025-06-18--17h-55m-30s,27.0,34.0,32.0,27.0,120.0
2025-06-18--17h-55m-30s,31.0,36.0,32.0,21.0,120.0
2025-06-18--17h-55m-30s,43.0,26.0,24.0,27.0,120.0
2025-06-18--17h-55m-30s,35.0,30.0,25.0,30.0,120.0
2025-06-18--17h-55m-30s,27.0,25.0,20.0,48.0,120.0
