data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate,theta_estimate_degrees,delta_phi_estimate_degrees
2025-05-27--13h-52m-09s,1.0,10.0,12.0,17.0,40.0,1.6208171836006666,0.23794112483020827,92.86598398259886,13.63302222536641
2025-05-27--13h-52m-09s,0.0,4.0,13.0,23.0,40.0,1.7977393629734166,0.0,103.00287816291394,0.0
2025-05-27--13h-52m-09s,1.0,7.0,15.0,17.0,40.0,1.7721542475852274,0.23794112483020827,101.53695903281549,13.63302222536641
2025-05-27--13h-52m-09s,1.0,5.0,11.0,23.0,40.0,1.7213645995715827,0.20556893116117386,98.62692655867865,11.778232154550615
2025-05-27--13h-52m-09s,1.5,5.0,19.0,14.5,40.0,1.9283674304404068,0.31118424427751035,110.48731511472266,17.82954384806938
2025-05-27--13h-52m-09s,1.0,7.0,16.0,16.0,40.0,1.7977393629734166,0.24497866312686414,103.00287816291394,14.036243467926479
2025-05-27--13h-52m-09s,0.5,5.0,13.0,21.5,40.0,1.7721542475852274,0.15133263697721575,101.53695903281549,8.670721401379883
2025-05-27--13h-52m-09s,2.0,9.0,12.0,17.0,40.0,1.6458668178716132,0.3304226479114834,94.30122230467036,18.931823180865184
2025-05-27--13h-52m-09s,0.5,11.0,15.0,13.5,40.0,1.6709637479564565,0.19012560334646678,95.7391704772668,10.893394649130906
2025-05-27--13h-52m-09s,1.5,8.0,12.0,18.5,40.0,1.6709637479564565,0.27740551649003575,95.7391704772668,15.89416530852581
2025-05-27--13h-52m-09s,1.5,8.0,16.0,14.5,40.0,1.7721542475852274,0.31118424427751035,101.53695903281549,17.82954384806938
2025-05-27--13h-52m-09s,1.0,6.0,13.0,20.0,40.0,1.746702094958613,0.21998797739545944,100.07865810778767,12.604382648379183
2025-05-27--13h-52m-09s,0.0,9.0,13.0,18.0,40.0,1.6709637479564565,0.0,95.7391704772668,0.0
2025-05-27--13h-52m-09s,0.5,8.0,9.0,22.5,40.0,1.5957989316942578,0.14798146074878374,91.43254373756652,8.47871314708616
2025-05-27--13h-52m-09s,0.5,9.0,13.0,17.5,40.0,1.6709637479564565,0.16744807921968932,95.7391704772668,9.594068226860461
2025-05-27--13h-52m-09s,0.5,9.0,14.0,16.5,40.0,1.696124157962962,0.17235058989932303,97.18075578145829,9.874961397821286
2025-05-27--13h-52m-09s,2.0,9.0,13.0,16.0,40.0,1.6709637479564565,0.339836909454122,95.7391704772668,19.471220634490695
2025-05-27--13h-52m-09s,0.0,6.0,19.0,15.0,40.0,1.9018080548841911,0.0,108.96557498884859,0.0
2025-05-27--13h-52m-09s,0.5,8.0,15.0,16.5,40.0,1.746702094958613,0.17235058989932303,100.07865810778767,9.874961397821286
2025-05-27--13h-52m-09s,1.5,10.0,14.0,14.5,40.0,1.6709637479564565,0.31118424427751035,95.7391704772668,17.82954384806938
2025-05-27--13h-52m-09s,0.0,13.0,11.0,16.0,40.0,1.5207754699891267,0.0,87.13401601740115,0.0
2025-05-27--13h-52m-09s,1.5,9.0,14.0,15.5,40.0,1.696124157962962,0.30159570280483483,97.18075578145829,17.28016088999892
2025-05-27--13h-52m-09s,2.0,10.0,10.0,18.0,40.0,1.5707963267948966,0.3217505543966422,90.0,18.43494882292201
2025-05-27--13h-52m-09s,1.5,10.0,10.0,18.5,40.0,1.5707963267948966,0.27740551649003575,90.0,15.89416530852581
