Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,48757,58022,67146,51004,115903,109026
1,D,74030,30555,67416,52761,141446,83316
2,R,91935,8065,133293,1293,225228,9358
3,V,48897,58377,66377,52313,115274,110690
4,A,24419,86896,65360,53797,89779,140693
5,L,6680,109080,524,104002,7204,213082
