theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
2.2896353238027305,0,35.67692357985839,66.03461540494988,-41.71806316848122,-69.23539129131782,0.0001,100
