data_dir,C,DB_H,DB_V,SB,N
2025-05-30--14h-27m-02s,3.5,145.0,0.0,10.5,159.0
2025-05-30--14h-27m-02s,3.5,147.0,0.0,10.0,160.5
2025-05-30--14h-27m-02s,3.5,150.0,0.0,7.0,160.5
2025-05-30--14h-27m-02s,2.5,150.0,0.0,7.0,159.5
2025-05-30--14h-27m-02s,6.0,146.0,2.0,7.5,161.5
2025-05-30--14h-27m-02s,1.0,151.0,0.0,8.0,160.0
2025-05-30--14h-27m-02s,4.0,143.0,0.0,10.5,157.5
2025-05-30--14h-27m-02s,1.5,148.0,1.0,9.5,160.0
2025-05-30--14h-27m-02s,3.5,147.0,0.0,9.5,160.0
2025-05-30--14h-27m-02s,3.0,144.0,1.0,12.0,160.0
2025-05-30--14h-27m-02s,1.0,149.0,1.0,8.0,159.0
2025-05-30--14h-27m-02s,3.5,144.0,1.0,10.0,158.5
2025-05-30--14h-27m-02s,4.0,148.0,0.0,11.0,163.0
2025-05-30--14h-27m-02s,1.5,146.0,0.0,10.0,157.5
2025-05-30--14h-27m-02s,6.0,152.0,0.0,4.0,162.0
2025-05-30--14h-27m-02s,2.0,146.0,0.0,12.0,160.0
2025-05-30--14h-27m-02s,3.0,149.0,0.0,9.0,161.0
2025-05-30--14h-27m-02s,5.5,143.0,0.0,10.5,159.0
2025-05-30--14h-27m-02s,1.0,149.0,1.0,9.5,160.5
2025-05-30--14h-27m-02s,2.5,152.0,0.0,8.0,162.5
2025-05-30--14h-27m-02s,3.5,148.0,1.0,7.5,160.0
2025-05-30--14h-27m-02s,2.5,145.0,1.0,11.0,159.5
2025-05-30--14h-27m-02s,1.5,154.0,1.0,5.5,162.0
2025-05-30--14h-27m-02s,5.0,147.0,0.0,10.5,162.5
2025-05-30--14h-27m-02s,3.5,146.0,0.0,10.0,159.5
2025-05-30--14h-27m-02s,3.0,142.0,0.0,14.5,159.5
2025-05-30--14h-27m-02s,1.5,144.0,0.0,12.0,157.5
2025-05-30--14h-27m-02s,3.0,151.0,1.0,6.5,161.5
2025-05-30--14h-27m-02s,1.5,145.0,0.0,11.0,157.5
2025-05-30--14h-27m-02s,2.0,149.0,1.0,9.5,161.5
