theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.4,0,6.942289388838343,11.143746829653638,-8.097297055317663,-9.07046574426973,5e-05,8000
