Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,18046,93176,18860,84582,36906,177758
1,D,21873,89904,20608,85208,42481,175112
2,R,78156,37459,67286,48413,145442,85872
3,V,96214,17725,104741,18699,200955,36424
4,A,91899,21499,109056,14168,200955,35667
5,L,37445,75008,65145,50527,102590,125535
