theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
2.0943951023931953,0.7853981633974483,33.26032740827415,60.387893175838315,-22.564397208561008,-66.20563972444756,60,10,32.7C
