theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
0.6544984694978735,0,11.30829845508618,18.322439899270517,-13.341441947545233,-15.368616383465454,90,10,32.7C
