theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
0.7853981633974483,1.0471975511965976,13.52503267170461,22.05558247447343,8.795995940429016,-4.541819637301259,60,10,32.7C
