data_dir,C,SB,DB_V,DB_H,N
2025-06-21--00h-59m-48s,27.0,9.0,6.0,158.0,200.0
2025-06-21--00h-59m-48s,30.0,16.0,7.0,147.0,200.0
2025-06-21--00h-59m-48s,42.0,14.0,4.0,140.0,200.0
2025-06-21--00h-59m-48s,33.0,22.0,3.0,142.0,200.0
2025-06-21--00h-59m-48s,37.0,14.0,8.0,141.0,200.0
2025-06-21--00h-59m-48s,50.0,10.0,1.0,139.0,200.0
2025-06-21--00h-59m-48s,40.0,16.0,1.0,143.0,200.0
2025-06-21--00h-59m-48s,39.0,14.0,5.0,142.0,200.0
2025-06-21--00h-59m-48s,29.0,19.0,3.0,149.0,200.0
2025-06-21--00h-59m-48s,37.0,16.0,6.0,141.0,200.0
2025-06-21--00h-59m-48s,40.0,9.0,2.0,149.0,200.0
2025-06-21--00h-59m-48s,40.0,18.0,7.0,135.0,200.0
2025-06-21--00h-59m-48s,31.0,14.0,4.0,151.0,200.0
2025-06-21--00h-59m-48s,21.0,19.0,8.0,152.0,200.0
2025-06-21--00h-59m-48s,30.0,17.0,4.0,149.0,200.0
2025-06-21--00h-59m-48s,43.0,16.0,3.0,138.0,200.0
2025-06-21--00h-59m-48s,30.0,13.0,6.0,151.0,200.0
2025-06-21--00h-59m-48s,24.0,13.0,5.0,158.0,200.0
2025-06-21--00h-59m-48s,37.0,12.0,2.0,149.0,200.0
2025-06-21--00h-59m-48s,35.0,12.0,7.0,146.0,200.0
2025-06-21--00h-59m-48s,33.0,15.0,7.0,145.0,200.0
2025-06-21--00h-59m-48s,31.0,18.0,3.0,148.0,200.0
2025-06-21--00h-59m-48s,33.0,16.0,1.0,150.0,200.0
2025-06-21--00h-59m-48s,29.0,12.0,5.0,154.0,200.0
2025-06-21--00h-59m-48s,38.0,11.0,3.0,148.0,200.0
2025-06-21--00h-59m-48s,32.0,14.0,8.0,146.0,200.0
2025-06-21--00h-59m-48s,33.0,13.0,6.0,148.0,200.0
2025-06-21--00h-59m-48s,25.0,16.0,4.0,155.0,200.0
2025-06-21--00h-59m-48s,34.0,16.0,4.0,146.0,200.0
2025-06-21--00h-59m-48s,26.0,14.0,3.0,157.0,200.0
2025-06-21--00h-59m-48s,40.0,20.0,5.0,135.0,200.0
2025-06-21--00h-59m-48s,40.0,12.0,3.0,145.0,200.0
2025-06-21--00h-59m-48s,39.0,9.0,3.0,149.0,200.0
2025-06-21--00h-59m-48s,24.0,19.0,3.0,154.0,200.0
2025-06-21--00h-59m-48s,41.0,11.0,5.0,143.0,200.0
2025-06-21--00h-59m-48s,41.0,13.0,8.0,138.0,200.0
2025-06-21--00h-59m-48s,32.0,18.0,2.0,148.0,200.0
2025-06-21--00h-59m-48s,38.0,11.0,5.0,146.0,200.0
2025-06-21--00h-59m-48s,36.0,24.0,3.0,137.0,200.0
2025-06-21--00h-59m-48s,39.0,14.0,4.0,143.0,200.0
2025-06-21--00h-59m-48s,33.0,15.0,7.0,145.0,200.0
2025-06-21--00h-59m-48s,34.0,13.0,2.0,151.0,200.0
2025-06-21--00h-59m-48s,34.0,23.0,2.0,141.0,200.0
2025-06-21--00h-59m-48s,39.0,14.0,5.0,142.0,200.0
2025-06-21--00h-59m-48s,39.0,8.0,3.0,150.0,200.0
2025-06-21--00h-59m-48s,36.0,12.0,5.0,147.0,200.0
2025-06-21--00h-59m-48s,40.0,14.0,6.0,140.0,200.0
2025-06-21--00h-59m-48s,33.0,16.0,4.0,147.0,200.0
2025-06-21--00h-59m-48s,32.0,15.0,8.0,145.0,200.0
2025-06-21--00h-59m-48s,37.0,16.0,5.0,142.0,200.0
2025-06-21--00h-59m-48s,39.0,17.0,4.0,140.0,200.0
2025-06-21--00h-59m-48s,39.0,9.0,7.0,145.0,200.0
2025-06-21--00h-59m-48s,37.0,13.0,6.0,144.0,200.0
2025-06-21--00h-59m-48s,44.0,12.0,7.0,137.0,200.0
2025-06-21--00h-59m-48s,24.0,19.0,3.0,154.0,200.0
2025-06-21--00h-59m-48s,38.0,18.0,4.0,140.0,200.0
2025-06-21--00h-59m-48s,35.0,13.0,6.0,146.0,200.0
2025-06-21--00h-59m-48s,30.0,16.0,7.0,147.0,200.0
2025-06-21--00h-59m-48s,33.0,17.0,2.0,148.0,200.0
2025-06-21--00h-59m-48s,40.0,16.0,4.0,140.0,200.0
2025-06-21--00h-59m-48s,36.0,17.0,4.0,143.0,200.0
2025-06-21--00h-59m-48s,28.0,13.0,4.0,155.0,200.0
2025-06-21--00h-59m-48s,32.0,13.0,6.0,149.0,200.0
2025-06-21--00h-59m-48s,40.0,14.0,3.0,143.0,200.0
2025-06-21--00h-59m-48s,41.0,18.0,3.0,138.0,200.0
2025-06-21--00h-59m-48s,39.0,19.0,4.0,138.0,200.0
2025-06-21--00h-59m-48s,35.0,12.0,2.0,151.0,200.0
2025-06-21--00h-59m-48s,40.0,20.0,2.0,138.0,200.0
2025-06-21--00h-59m-48s,38.0,11.0,2.0,149.0,200.0
2025-06-21--00h-59m-48s,31.0,21.0,6.0,142.0,200.0
2025-06-21--00h-59m-48s,42.0,11.0,4.0,143.0,200.0
2025-06-21--00h-59m-48s,33.0,16.0,7.0,144.0,200.0
2025-06-21--00h-59m-48s,31.0,10.0,7.0,152.0,200.0
2025-06-21--00h-59m-48s,45.0,15.0,3.0,137.0,200.0
2025-06-21--00h-59m-48s,38.0,17.0,5.0,140.0,200.0
2025-06-21--00h-59m-48s,31.0,24.0,3.0,142.0,200.0
2025-06-21--00h-59m-48s,52.0,15.0,8.0,125.0,200.0
2025-06-21--00h-59m-48s,35.0,15.0,2.0,148.0,200.0
2025-06-21--00h-59m-48s,33.0,12.0,0.0,155.0,200.0
2025-06-21--00h-59m-48s,29.0,13.0,6.0,152.0,200.0
2025-06-21--00h-59m-48s,34.0,12.0,2.0,152.0,200.0
2025-06-21--00h-59m-48s,44.0,14.0,4.0,138.0,200.0
2025-06-21--00h-59m-48s,33.0,18.0,2.0,147.0,200.0
2025-06-21--00h-59m-48s,30.0,14.0,2.0,154.0,200.0
2025-06-21--00h-59m-48s,38.0,11.0,8.0,143.0,200.0
2025-06-21--00h-59m-48s,31.0,15.0,7.0,147.0,200.0
2025-06-21--00h-59m-48s,34.0,15.0,2.0,149.0,200.0
2025-06-21--00h-59m-48s,36.0,15.0,3.0,146.0,200.0
