theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
2.638937829015426,1.5707963267948966,39.68281124727067,75.97214944344287,43.66290039898164,78.46228634944569,10
