data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-23--18h-22m-05s,0.0,10.0,9.0,21.0,40.0,1.5454128903850783,0.0
2025-05-23--18h-22m-05s,0.5,17.0,7.0,15.5,40.0,1.3141821007608674,0.1751187949816745
2025-05-23--18h-22m-05s,1.0,7.0,16.0,16.0,40.0,1.8012573642211054,0.2414722726357701
2025-05-23--18h-22m-05s,0.5,4.0,16.0,19.5,40.0,1.8802817296301395,0.15645478250875602
2025-05-23--18h-22m-05s,0.0,12.0,6.0,22.0,40.0,1.4179172430137281,0.0
2025-05-23--18h-22m-05s,1.0,12.0,6.0,21.0,40.0,1.4179172430137281,0.2117463452419459
2025-05-23--18h-22m-05s,0.5,7.0,14.0,18.5,40.0,1.7494094936123683,0.1605571994952417
2025-05-23--18h-22m-05s,1.5,10.0,15.0,13.5,40.0,1.6980429924657525,0.3172771730595597
2025-05-23--18h-22m-05s,1.5,9.0,14.0,15.5,40.0,1.6980429924657525,0.2973670565919592
2025-05-23--18h-22m-05s,0.0,16.0,7.0,17.0,40.0,1.340335289368688,0.0
2025-05-23--18h-22m-05s,0.0,12.0,10.0,18.0,40.0,1.5200130804813765,0.0
2025-05-23--18h-22m-05s,0.5,12.0,15.0,12.5,40.0,1.6470122253008406,0.1945306253576709
2025-05-23--18h-22m-05s,0.0,6.0,13.0,21.0,40.0,1.7494094936123683,0.0
2025-05-23--18h-22m-05s,1.0,7.0,14.0,18.0,40.0,1.7494094936123683,0.2281500639200517
2025-05-23--18h-22m-05s,2.0,14.0,10.0,14.0,40.0,1.4690982728642359,0.3564338525814142
2025-05-23--18h-22m-05s,0.5,10.0,15.0,14.5,40.0,1.6980429924657525,0.18093000192997485
2025-05-23--18h-22m-05s,0.5,12.0,9.0,18.5,40.0,1.4945804282889525,0.1605571994952417
2025-05-23--18h-22m-05s,0.0,5.0,18.0,17.0,40.0,1.9070461286760123,0.0
2025-05-23--18h-22m-05s,1.0,22.0,5.0,12.0,40.0,1.124672394791883,0.277062865907599
2025-05-23--18h-22m-05s,0.0,12.0,9.0,19.0,40.0,1.4945804282889525,0.0
2025-05-23--18h-22m-05s,0.5,13.0,12.0,14.5,40.0,1.5454128903850783,0.18093000192997485
2025-05-23--18h-22m-05s,0.0,9.0,13.0,18.0,40.0,1.6724943807255575,0.0
2025-05-23--18h-22m-05s,0.5,12.0,10.0,17.5,40.0,1.5200130804813765,0.16500025197837404
2025-05-23--18h-22m-05s,0.5,11.0,12.0,16.5,40.0,1.596179763204715,0.1698338530039141
2025-05-23--18h-22m-05s,1.0,12.0,12.0,15.0,40.0,1.5707963267948966,0.24907281986978974
2025-05-23--18h-22m-05s,0.5,13.0,8.0,18.5,40.0,1.4435496611240408,0.1605571994952417
2025-05-23--18h-22m-05s,0.0,10.0,11.0,19.0,40.0,1.596179763204715,0.0
2025-05-23--18h-22m-05s,1.0,11.0,12.0,16.0,40.0,1.596179763204715,0.2414722726357701
2025-05-23--18h-22m-05s,0.5,11.0,16.0,12.5,40.0,1.6980429924657525,0.1945306253576709
2025-05-23--18h-22m-05s,0.0,16.0,12.0,12.0,40.0,1.4690982728642359,0.0
2025-05-23--18h-22m-05s,1.0,13.0,9.0,17.0,40.0,1.4690982728642359,0.2345277804372816
2025-05-23--18h-22m-05s,0.0,12.0,13.0,15.0,40.0,1.596179763204715,0.0
2025-05-23--18h-22m-05s,0.0,12.0,11.0,17.0,40.0,1.5454128903850783,0.0
2025-05-23--18h-22m-05s,0.0,12.0,9.0,19.0,40.0,1.4945804282889525,0.0
2025-05-23--18h-22m-05s,0.0,17.0,5.0,18.0,40.0,1.2613109239596536,0.0
2025-05-23--18h-22m-05s,0.0,7.0,13.0,20.0,40.0,1.7236754105760652,0.0
2025-05-23--18h-22m-05s,1.0,16.0,9.0,14.0,40.0,1.392183159977425,0.25743972657095276
2025-05-23--18h-22m-05s,0.5,14.0,6.0,19.5,40.0,1.3663289246478492,0.15645478250875602
2025-05-23--18h-22m-05s,0.5,10.0,9.0,20.5,40.0,1.5454128903850783,0.1526515855116385
2025-05-23--18h-22m-05s,1.5,21.0,8.0,9.5,40.0,1.234546524913781,0.3731082618073886
2025-05-23--18h-22m-05s,0.5,10.0,12.0,17.5,40.0,1.6215795731084166,0.16500025197837404
2025-05-23--18h-22m-05s,0.5,8.0,11.0,20.5,40.0,1.6470122253008406,0.1526515855116385
2025-05-23--18h-22m-05s,2.0,13.0,12.0,13.0,40.0,1.5454128903850783,0.3687208062810263
2025-05-23--18h-22m-05s,1.0,11.0,13.0,15.0,40.0,1.6215795731084166,0.24907281986978974
2025-05-23--18h-22m-05s,0.5,10.0,10.0,19.5,40.0,1.5707963267948966,0.15645478250875602
