Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,62489,11257,72131,10159,134620,21416
1,D,47312,31467,40393,35604,87705,67071
2,R,57286,17289,69557,11818,126843,29107
3,V,9657,73070,13670,53079,23327,126149
4,A,25659,55747,43523,32161,69182,87908
5,L,14143,67772,12251,54880,26394,122652
