theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
0.9162978572970228,0,15.715061258520665,25.81899291832989,-18.84428755473066,-22.641494898774777,90,10,32.7C
