data_dir,C,SB,DB_V,DB_H,N
2025-06-18--17h-24m-21s,40.0,0.0,0.0,40.0,80.0
2025-06-18--17h-24m-21s,43.0,4.0,0.0,33.0,80.0
2025-06-18--17h-24m-21s,42.0,1.0,0.0,37.0,80.0
2025-06-18--17h-24m-21s,40.0,0.0,0.0,40.0,80.0
2025-06-18--17h-24m-21s,41.0,0.0,0.0,39.0,80.0
2025-06-18--17h-24m-21s,45.0,2.0,0.0,33.0,80.0
2025-06-18--17h-24m-21s,38.0,1.0,0.0,41.0,80.0
2025-06-18--17h-24m-21s,44.0,0.0,0.0,36.0,80.0
2025-06-18--17h-24m-21s,34.0,0.0,0.0,46.0,80.0
2025-06-18--17h-24m-21s,32.0,1.0,0.0,47.0,80.0
2025-06-18--17h-24m-21s,36.0,3.0,0.0,41.0,80.0
2025-06-18--17h-24m-21s,37.0,1.0,0.0,42.0,80.0
2025-06-18--17h-24m-21s,40.0,2.0,0.0,38.0,80.0
2025-06-18--17h-24m-21s,34.0,2.0,0.0,44.0,80.0
2025-06-18--17h-24m-21s,37.0,2.0,0.0,41.0,80.0
2025-06-18--17h-24m-21s,34.0,0.0,0.0,46.0,80.0
2025-06-18--17h-24m-21s,34.0,0.0,0.0,46.0,80.0
2025-06-18--17h-24m-21s,41.0,0.0,0.0,39.0,80.0
2025-06-18--17h-24m-21s,36.0,2.0,0.0,42.0,80.0
2025-06-18--17h-24m-21s,41.0,0.0,0.0,39.0,80.0
2025-06-18--17h-24m-21s,33.0,2.0,0.0,45.0,80.0
2025-06-18--17h-24m-21s,46.0,1.0,0.0,33.0,80.0
2025-06-18--17h-24m-21s,44.0,3.0,0.0,33.0,80.0
2025-06-18--17h-24m-21s,37.0,1.0,0.0,42.0,80.0
2025-06-18--17h-24m-21s,32.0,0.0,0.0,48.0,80.0
2025-06-18--17h-24m-21s,45.0,3.0,0.0,32.0,80.0
2025-06-18--17h-24m-21s,34.0,3.0,0.0,43.0,80.0
2025-06-18--17h-24m-21s,43.0,1.0,0.0,36.0,80.0
2025-06-18--17h-24m-21s,47.0,2.0,0.0,31.0,80.0
2025-06-18--17h-24m-21s,43.0,3.0,0.0,34.0,80.0
2025-06-18--17h-24m-21s,39.0,0.0,0.0,41.0,80.0
2025-06-18--17h-24m-21s,35.0,4.0,0.0,41.0,80.0
2025-06-18--17h-24m-21s,39.0,2.0,0.0,39.0,80.0
2025-06-18--17h-24m-21s,44.0,0.0,0.0,36.0,80.0
2025-06-18--17h-24m-21s,36.0,1.0,0.0,43.0,80.0
2025-06-18--17h-24m-21s,43.0,1.0,0.0,36.0,80.0
2025-06-18--17h-24m-21s,41.0,1.0,0.0,38.0,80.0
2025-06-18--17h-24m-21s,44.0,1.0,0.0,35.0,80.0
2025-06-18--17h-24m-21s,48.0,1.0,0.0,31.0,80.0
2025-06-18--17h-24m-21s,36.0,1.0,1.0,42.0,80.0
2025-06-18--17h-24m-21s,40.0,5.0,0.0,35.0,80.0
2025-06-18--17h-24m-21s,41.0,2.0,0.0,37.0,80.0
2025-06-18--17h-24m-21s,43.0,1.0,0.0,36.0,80.0
2025-06-18--17h-24m-21s,42.0,0.0,0.0,38.0,80.0
2025-06-18--17h-24m-21s,36.0,2.0,0.0,42.0,80.0
2025-06-18--17h-24m-21s,39.0,3.0,0.0,38.0,80.0
2025-06-18--17h-24m-21s,38.0,0.0,0.0,42.0,80.0
2025-06-18--17h-24m-21s,29.0,2.0,0.0,49.0,80.0
2025-06-18--17h-24m-21s,42.0,2.0,0.0,36.0,80.0
2025-06-18--17h-24m-21s,44.0,0.0,0.0,36.0,80.0
2025-06-18--17h-24m-21s,32.0,1.0,0.0,47.0,80.0
2025-06-18--17h-24m-21s,43.0,0.0,0.0,37.0,80.0
2025-06-18--17h-24m-21s,44.0,2.0,0.0,34.0,80.0
2025-06-18--17h-24m-21s,34.0,0.0,0.0,46.0,80.0
2025-06-18--17h-24m-21s,48.0,1.0,0.0,31.0,80.0
2025-06-18--17h-24m-21s,36.0,0.0,0.0,44.0,80.0
2025-06-18--17h-24m-21s,43.0,2.0,0.0,35.0,80.0
2025-06-18--17h-24m-21s,36.0,1.0,0.0,43.0,80.0
2025-06-18--17h-24m-21s,47.0,1.0,0.0,32.0,80.0
2025-06-18--17h-24m-21s,39.0,2.0,0.0,39.0,80.0
2025-06-18--17h-24m-21s,38.0,3.0,0.0,39.0,80.0
2025-06-18--17h-24m-21s,44.0,0.0,0.0,36.0,80.0
2025-06-18--17h-24m-21s,45.0,1.0,0.0,34.0,80.0
2025-06-18--17h-24m-21s,34.0,2.0,0.0,44.0,80.0
2025-06-18--17h-24m-21s,42.0,1.0,0.0,37.0,80.0
2025-06-18--17h-24m-21s,46.0,2.0,0.0,32.0,80.0
2025-06-18--17h-24m-21s,38.0,1.0,0.0,41.0,80.0
2025-06-18--17h-24m-21s,41.0,1.0,0.0,38.0,80.0
2025-06-18--17h-24m-21s,46.0,1.0,0.0,33.0,80.0
2025-06-18--17h-24m-21s,38.0,2.0,0.0,40.0,80.0
2025-06-18--17h-24m-21s,42.0,4.0,0.0,34.0,80.0
2025-06-18--17h-24m-21s,36.0,1.0,0.0,43.0,80.0
2025-06-18--17h-24m-21s,37.0,1.0,0.0,42.0,80.0
2025-06-18--17h-24m-21s,35.0,4.0,0.0,41.0,80.0
2025-06-18--17h-24m-21s,43.0,2.0,0.0,35.0,80.0
2025-06-18--17h-24m-21s,38.0,1.0,0.0,41.0,80.0
2025-06-18--17h-24m-21s,34.0,2.0,0.0,44.0,80.0
2025-06-18--17h-24m-21s,35.0,3.0,0.0,42.0,80.0
2025-06-18--17h-24m-21s,45.0,1.0,0.0,34.0,80.0
2025-06-18--17h-24m-21s,37.0,2.0,0.0,41.0,80.0
2025-06-18--17h-24m-21s,37.0,2.0,0.0,41.0,80.0
2025-06-18--17h-24m-21s,41.0,3.0,0.0,36.0,80.0
2025-06-18--17h-24m-21s,42.0,1.0,0.0,37.0,80.0
2025-06-18--17h-24m-21s,37.0,3.0,0.0,40.0,80.0
2025-06-18--17h-24m-21s,41.0,4.0,0.0,35.0,80.0
2025-06-18--17h-24m-21s,47.0,1.0,0.0,32.0,80.0
2025-06-18--17h-24m-21s,35.0,3.0,0.0,42.0,80.0
2025-06-18--17h-24m-21s,42.0,2.0,0.0,36.0,80.0
2025-06-18--17h-24m-21s,45.0,0.0,0.0,35.0,80.0
2025-06-18--17h-24m-21s,36.0,1.0,0.0,43.0,80.0
2025-06-18--17h-24m-21s,50.0,3.0,0.0,27.0,80.0
2025-06-18--17h-24m-21s,38.0,0.0,0.0,42.0,80.0
2025-06-18--17h-24m-21s,40.0,3.0,0.0,37.0,80.0
2025-06-18--17h-24m-21s,32.0,1.0,0.0,47.0,80.0
2025-06-18--17h-24m-21s,36.0,2.0,0.0,42.0,80.0
2025-06-18--17h-24m-21s,39.0,5.0,0.0,36.0,80.0
2025-06-18--17h-24m-21s,38.0,0.0,0.0,42.0,80.0
2025-06-18--17h-24m-21s,48.0,1.0,0.0,31.0,80.0
2025-06-18--17h-24m-21s,38.0,3.0,0.0,39.0,80.0
2025-06-18--17h-24m-21s,43.0,3.0,0.0,34.0,80.0
2025-06-18--17h-24m-21s,44.0,2.0,0.0,34.0,80.0
2025-06-18--17h-24m-21s,39.0,2.0,0.0,39.0,80.0
2025-06-18--17h-24m-21s,41.0,0.0,0.0,39.0,80.0
2025-06-18--17h-24m-21s,39.0,0.0,0.0,41.0,80.0
2025-06-18--17h-24m-21s,37.0,2.0,0.0,41.0,80.0
2025-06-18--17h-24m-21s,43.0,1.0,0.0,36.0,80.0
2025-06-18--17h-24m-21s,44.0,2.0,0.0,34.0,80.0
2025-06-18--17h-24m-21s,41.0,4.0,0.0,35.0,80.0
2025-06-18--17h-24m-21s,39.0,2.0,0.0,39.0,80.0
2025-06-18--17h-24m-21s,36.0,1.0,0.0,43.0,80.0
2025-06-18--17h-24m-21s,45.0,1.0,0.0,34.0,80.0
2025-06-18--17h-24m-21s,37.0,1.0,0.0,42.0,80.0
2025-06-18--17h-24m-21s,42.0,1.0,0.0,37.0,80.0
2025-06-18--17h-24m-21s,39.0,1.0,0.0,40.0,80.0
2025-06-18--17h-24m-21s,47.0,1.0,0.0,32.0,80.0
2025-06-18--17h-24m-21s,40.0,0.0,0.0,40.0,80.0
2025-06-18--17h-24m-21s,38.0,4.0,0.0,38.0,80.0
2025-06-18--17h-24m-21s,50.0,2.0,0.0,28.0,80.0
2025-06-18--17h-24m-21s,47.0,1.0,0.0,32.0,80.0
2025-06-18--17h-24m-21s,42.0,1.0,0.0,37.0,80.0
2025-06-18--17h-24m-21s,38.0,1.0,0.0,41.0,80.0
2025-06-18--17h-24m-21s,47.0,1.0,0.0,32.0,80.0
2025-06-18--17h-24m-21s,37.0,2.0,0.0,41.0,80.0
2025-06-18--17h-24m-21s,36.0,0.0,0.0,44.0,80.0
2025-06-18--17h-24m-21s,36.0,3.0,0.0,41.0,80.0
2025-06-18--17h-24m-21s,49.0,1.0,0.0,30.0,80.0
2025-06-18--17h-24m-21s,33.0,0.0,0.0,47.0,80.0
2025-06-18--17h-24m-21s,38.0,2.0,0.0,40.0,80.0
2025-06-18--17h-24m-21s,42.0,0.0,0.0,38.0,80.0
2025-06-18--17h-24m-21s,44.0,1.0,0.0,35.0,80.0
2025-06-18--17h-24m-21s,46.0,3.0,0.0,31.0,80.0
2025-06-18--17h-24m-21s,44.0,3.0,0.0,33.0,80.0
2025-06-18--17h-24m-21s,44.0,0.0,0.0,36.0,80.0
2025-06-18--17h-24m-21s,39.0,1.0,0.0,40.0,80.0
2025-06-18--17h-24m-21s,42.0,3.0,0.0,35.0,80.0
2025-06-18--17h-24m-21s,39.0,1.0,0.0,40.0,80.0
2025-06-18--17h-24m-21s,42.0,4.0,0.0,34.0,80.0
2025-06-18--17h-24m-21s,37.0,3.0,0.0,40.0,80.0
2025-06-18--17h-24m-21s,36.0,2.0,1.0,41.0,80.0
2025-06-18--17h-24m-21s,42.0,2.0,0.0,36.0,80.0
2025-06-18--17h-24m-21s,41.0,1.0,0.0,38.0,80.0
2025-06-18--17h-24m-21s,42.0,1.0,0.0,37.0,80.0
2025-06-18--17h-24m-21s,37.0,0.0,0.0,43.0,80.0
2025-06-18--17h-24m-21s,41.0,3.0,0.0,36.0,80.0
2025-06-18--17h-24m-21s,40.0,1.0,0.0,39.0,80.0
2025-06-18--17h-24m-21s,45.0,2.0,0.0,33.0,80.0
2025-06-18--17h-24m-21s,36.0,1.0,0.0,43.0,80.0
2025-06-18--17h-24m-21s,31.0,1.0,0.0,48.0,80.0
2025-06-18--17h-24m-21s,40.0,2.0,0.0,38.0,80.0
2025-06-18--17h-24m-21s,45.0,0.0,0.0,35.0,80.0
2025-06-18--17h-24m-21s,44.0,1.0,0.0,35.0,80.0
2025-06-18--17h-24m-21s,40.0,2.0,0.0,38.0,80.0
2025-06-18--17h-24m-21s,38.0,1.0,0.0,41.0,80.0
2025-06-18--17h-24m-21s,43.0,3.0,0.0,34.0,80.0
2025-06-18--17h-24m-21s,43.0,2.0,0.0,35.0,80.0
2025-06-18--17h-24m-21s,37.0,2.0,0.0,41.0,80.0
2025-06-18--17h-24m-21s,37.0,3.0,0.0,40.0,80.0
2025-06-18--17h-24m-21s,41.0,3.0,0.0,36.0,80.0
2025-06-18--17h-24m-21s,34.0,3.0,0.0,43.0,80.0
2025-06-18--17h-24m-21s,39.0,1.0,0.0,40.0,80.0
2025-06-18--17h-24m-21s,32.0,2.0,0.0,46.0,80.0
2025-06-18--17h-24m-21s,41.0,2.0,0.0,37.0,80.0
