data_dir,C,SB,DB_V,DB_H,N
2025-06-18--17h-24m-21s,83.0,4.0,0.0,73.0,160.0
2025-06-18--17h-24m-21s,82.0,1.0,0.0,77.0,160.0
2025-06-18--17h-24m-21s,86.0,2.0,0.0,72.0,160.0
2025-06-18--17h-24m-21s,82.0,1.0,0.0,77.0,160.0
2025-06-18--17h-24m-21s,66.0,1.0,0.0,93.0,160.0
2025-06-18--17h-24m-21s,73.0,4.0,0.0,83.0,160.0
2025-06-18--17h-24m-21s,74.0,4.0,0.0,82.0,160.0
2025-06-18--17h-24m-21s,71.0,2.0,0.0,87.0,160.0
2025-06-18--17h-24m-21s,75.0,0.0,0.0,85.0,160.0
2025-06-18--17h-24m-21s,77.0,2.0,0.0,81.0,160.0
2025-06-18--17h-24m-21s,79.0,3.0,0.0,78.0,160.0
2025-06-18--17h-24m-21s,81.0,4.0,0.0,75.0,160.0
2025-06-18--17h-24m-21s,77.0,3.0,0.0,80.0,160.0
2025-06-18--17h-24m-21s,77.0,4.0,0.0,79.0,160.0
2025-06-18--17h-24m-21s,90.0,5.0,0.0,65.0,160.0
2025-06-18--17h-24m-21s,74.0,4.0,0.0,82.0,160.0
2025-06-18--17h-24m-21s,83.0,2.0,0.0,75.0,160.0
2025-06-18--17h-24m-21s,79.0,2.0,0.0,79.0,160.0
2025-06-18--17h-24m-21s,85.0,2.0,0.0,73.0,160.0
2025-06-18--17h-24m-21s,84.0,2.0,1.0,73.0,160.0
2025-06-18--17h-24m-21s,81.0,7.0,0.0,72.0,160.0
2025-06-18--17h-24m-21s,85.0,1.0,0.0,74.0,160.0
2025-06-18--17h-24m-21s,75.0,5.0,0.0,80.0,160.0
2025-06-18--17h-24m-21s,67.0,2.0,0.0,91.0,160.0
2025-06-18--17h-24m-21s,86.0,2.0,0.0,72.0,160.0
2025-06-18--17h-24m-21s,75.0,1.0,0.0,84.0,160.0
2025-06-18--17h-24m-21s,78.0,2.0,0.0,80.0,160.0
2025-06-18--17h-24m-21s,84.0,1.0,0.0,75.0,160.0
2025-06-18--17h-24m-21s,79.0,3.0,0.0,78.0,160.0
