data_dir,C,DB_H,DB_V,SB,N
2025-05-23--18h-16m-59s,1.0,41.0,19.0,59.0,120.0
2025-05-23--18h-16m-59s,1.5,41.0,28.0,49.5,120.0
2025-05-23--18h-16m-59s,2.5,44.0,16.0,57.5,120.0
2025-05-23--18h-16m-59s,4.0,50.0,19.0,47.0,120.0
2025-05-23--18h-16m-59s,1.0,49.0,18.0,52.0,120.0
2025-05-23--18h-16m-59s,1.0,39.0,20.0,60.0,120.0
2025-05-23--18h-16m-59s,2.5,46.0,22.0,49.5,120.0
2025-05-23--18h-16m-59s,1.0,46.0,16.0,57.0,120.0
2025-05-23--18h-16m-59s,2.5,43.0,22.0,52.5,120.0
2025-05-23--18h-16m-59s,2.5,43.0,17.0,57.5,120.0
2025-05-23--18h-16m-59s,1.5,43.0,22.0,53.5,120.0
2025-05-23--18h-16m-59s,0.5,42.0,24.0,53.5,120.0
2025-05-23--18h-16m-59s,2.0,44.0,27.0,47.0,120.0
2025-05-23--18h-16m-59s,1.5,50.0,22.0,46.5,120.0
2025-05-23--18h-16m-59s,3.0,38.0,23.0,56.0,120.0
2025-05-23--18h-16m-59s,1.0,41.0,33.0,45.0,120.0
2025-05-23--18h-16m-59s,2.0,51.0,19.0,48.0,120.0
2025-05-23--18h-16m-59s,1.0,49.0,22.0,48.0,120.0
2025-05-23--18h-16m-59s,2.0,41.0,25.0,52.0,120.0
2025-05-23--18h-16m-59s,2.5,43.0,27.0,47.5,120.0
2025-05-23--18h-16m-59s,2.5,49.0,17.0,51.5,120.0
2025-05-23--18h-16m-59s,3.0,44.0,24.0,49.0,120.0
2025-05-23--18h-16m-59s,2.0,52.0,22.0,44.0,120.0
2025-05-23--18h-16m-59s,2.5,48.0,20.0,49.5,120.0
2025-05-23--18h-16m-59s,0.5,45.0,25.0,49.5,120.0
2025-05-23--18h-16m-59s,1.0,46.0,21.0,52.0,120.0
2025-05-23--18h-16m-59s,3.0,37.0,26.0,54.0,120.0
2025-05-23--18h-16m-59s,3.5,39.0,18.0,59.5,120.0
2025-05-23--18h-16m-59s,2.5,44.0,25.0,48.5,120.0
2025-05-23--18h-16m-59s,1.5,46.0,27.0,45.5,120.0
2025-05-23--18h-16m-59s,1.5,39.0,23.0,56.5,120.0
2025-05-23--18h-16m-59s,1.5,47.0,19.0,52.5,120.0
2025-05-23--18h-16m-59s,2.5,47.0,20.0,50.5,120.0
2025-05-23--18h-16m-59s,1.5,43.0,29.0,46.5,120.0
2025-05-23--18h-16m-59s,0.0,43.0,25.0,52.0,120.0
2025-05-23--18h-16m-59s,3.5,42.0,21.0,53.5,120.0
2025-05-23--18h-16m-59s,1.5,42.0,26.0,50.5,120.0
2025-05-23--18h-16m-59s,2.0,40.0,33.0,45.0,120.0
2025-05-23--18h-16m-59s,2.0,40.0,25.0,53.0,120.0
2025-05-23--18h-16m-59s,0.5,34.0,27.0,58.5,120.0
2025-05-23--18h-16m-59s,1.5,45.0,24.0,49.5,120.0
2025-05-23--18h-16m-59s,1.5,36.0,23.0,59.5,120.0
2025-05-23--18h-16m-59s,2.0,52.0,19.0,47.0,120.0
2025-05-23--18h-16m-59s,1.5,45.0,23.0,50.5,120.0
2025-05-23--18h-16m-59s,1.0,51.0,14.0,54.0,120.0
2025-05-23--18h-16m-59s,0.0,39.0,32.0,49.0,120.0
2025-05-23--18h-16m-59s,3.5,49.0,20.0,47.5,120.0
2025-05-23--18h-16m-59s,1.0,44.0,20.0,55.0,120.0
2025-05-23--18h-16m-59s,2.5,51.0,22.0,44.5,120.0
2025-05-23--18h-16m-59s,0.5,37.0,26.0,56.5,120.0
2025-05-23--18h-16m-59s,2.5,44.0,23.0,50.5,120.0
2025-05-23--18h-16m-59s,3.0,45.0,14.0,58.0,120.0
2025-05-23--18h-16m-59s,4.0,46.0,18.0,52.0,120.0
2025-05-23--18h-16m-59s,1.0,47.0,19.0,53.0,120.0
2025-05-23--18h-16m-59s,1.5,40.0,20.0,58.5,120.0
2025-05-23--18h-16m-59s,1.5,41.0,20.0,57.5,120.0
2025-05-23--18h-16m-59s,2.5,48.0,19.0,50.5,120.0
2025-05-23--18h-16m-59s,3.5,46.0,20.0,50.5,120.0
