theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
1.5079644737231006,0.7853981633974483,25.1145605524539,43.14342450785522,-8.41342548442867,-42.157640698604176,10
