detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,1,2025-05-23--16h-56m-49s-349579
9,11,SB,0,0,2025-05-23--16h-56m-49s-349579
9,10,SB,0,0,2025-05-23--16h-56m-49s-349579
11,12,SB,0,0,2025-05-23--16h-56m-49s-349579
10,12,SB,0,0,2025-05-23--16h-56m-49s-349579
10,11,DB_V,0,0,2025-05-23--16h-56m-49s-349579
1,9,C,0,0,2025-05-23--16h-56m-49s-349579
1,12,C,0,0,2025-05-23--16h-56m-49s-349579
1,11,C,0,0,2025-05-23--16h-56m-49s-349579
1,10,C,0,0,2025-05-23--16h-56m-49s-349579
1,4,DB_H,0,0,2025-05-23--16h-56m-49s-349579
1,7,SB,0,0,2025-05-23--16h-56m-49s-349579
1,2,SB,0,0,2025-05-23--16h-56m-49s-349579
4,9,C,0,0,2025-05-23--16h-56m-49s-349579
4,12,C,0,0,2025-05-23--16h-56m-49s-349579
4,11,C,0,0,2025-05-23--16h-56m-49s-349579
4,10,C,0,0,2025-05-23--16h-56m-49s-349579
4,7,SB,0,1,2025-05-23--16h-56m-49s-349579
7,9,C,0,0,2025-05-23--16h-56m-49s-349579
7,12,C,0,0,2025-05-23--16h-56m-49s-349579
7,11,C,0,0,2025-05-23--16h-56m-49s-349579
7,10,C,0,0,2025-05-23--16h-56m-49s-349579
2,9,C,0,0,2025-05-23--16h-56m-49s-349579
2,12,C,0,0,2025-05-23--16h-56m-49s-349579
2,11,C,0,0,2025-05-23--16h-56m-49s-349579
2,10,C,0,0,2025-05-23--16h-56m-49s-349579
2,4,SB,0,0,2025-05-23--16h-56m-49s-349579
2,7,DB_V,0,1,2025-05-23--16h-56m-49s-349579
9,12,DB_H,1,0,2025-05-23--16h-56m-49s-373582
9,11,SB,1,0,2025-05-23--16h-56m-49s-373582
9,10,SB,1,1,2025-05-23--16h-56m-49s-373582
11,12,SB,1,1,2025-05-23--16h-56m-49s-373582
10,12,SB,1,0,2025-05-23--16h-56m-49s-373582
10,11,DB_V,1,0,2025-05-23--16h-56m-49s-373582
1,9,C,1,0,2025-05-23--16h-56m-49s-373582
1,12,C,1,0,2025-05-23--16h-56m-49s-373582
1,11,C,1,0,2025-05-23--16h-56m-49s-373582
1,10,C,1,0,2025-05-23--16h-56m-49s-373582
1,4,DB_H,1,1,2025-05-23--16h-56m-49s-373582
1,7,SB,1,0,2025-05-23--16h-56m-49s-373582
1,2,SB,1,0,2025-05-23--16h-56m-49s-373582
4,9,C,1,0,2025-05-23--16h-56m-49s-373582
4,12,C,1,0,2025-05-23--16h-56m-49s-373582
4,11,C,1,0,2025-05-23--16h-56m-49s-373582
4,10,C,1,0,2025-05-23--16h-56m-49s-373582
4,7,SB,1,0,2025-05-23--16h-56m-49s-373582
7,9,C,1,0,2025-05-23--16h-56m-49s-373582
7,12,C,1,0,2025-05-23--16h-56m-49s-373582
7,11,C,1,0,2025-05-23--16h-56m-49s-373582
7,10,C,1,0,2025-05-23--16h-56m-49s-373582
2,9,C,1,0,2025-05-23--16h-56m-49s-373582
2,12,C,1,0,2025-05-23--16h-56m-49s-373582
2,11,C,1,0,2025-05-23--16h-56m-49s-373582
2,10,C,1,0,2025-05-23--16h-56m-49s-373582
2,4,SB,1,0,2025-05-23--16h-56m-49s-373582
2,7,DB_V,1,0,2025-05-23--16h-56m-49s-373582
9,12,DB_H,2,0,2025-05-23--16h-56m-49s-393356
9,11,SB,2,0,2025-05-23--16h-56m-49s-393356
9,10,SB,2,0,2025-05-23--16h-56m-49s-393356
11,12,SB,2,0,2025-05-23--16h-56m-49s-393356
10,12,SB,2,0,2025-05-23--16h-56m-49s-393356
10,11,DB_V,2,2,2025-05-23--16h-56m-49s-393356
1,9,C,2,0,2025-05-23--16h-56m-49s-393356
1,12,C,2,0,2025-05-23--16h-56m-49s-393356
1,11,C,2,0,2025-05-23--16h-56m-49s-393356
1,10,C,2,0,2025-05-23--16h-56m-49s-393356
1,4,DB_H,2,0,2025-05-23--16h-56m-49s-393356
1,7,SB,2,0,2025-05-23--16h-56m-49s-393356
1,2,SB,2,0,2025-05-23--16h-56m-49s-393356
4,9,C,2,0,2025-05-23--16h-56m-49s-393356
4,12,C,2,0,2025-05-23--16h-56m-49s-393356
4,11,C,2,0,2025-05-23--16h-56m-49s-393356
4,10,C,2,0,2025-05-23--16h-56m-49s-393356
4,7,SB,2,0,2025-05-23--16h-56m-49s-393356
7,9,C,2,0,2025-05-23--16h-56m-49s-393356
7,12,C,2,0,2025-05-23--16h-56m-49s-393356
7,11,C,2,0,2025-05-23--16h-56m-49s-393356
7,10,C,2,0,2025-05-23--16h-56m-49s-393356
2,9,C,2,0,2025-05-23--16h-56m-49s-393356
2,12,C,2,0,2025-05-23--16h-56m-49s-393356
2,11,C,2,0,2025-05-23--16h-56m-49s-393356
2,10,C,2,0,2025-05-23--16h-56m-49s-393356
