data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-06-03--16h-54m-59s,1.0,12.0,9.0,18.0,40.0,,1.4957258357181802,0.23147736397017837
2025-06-03--16h-54m-59s,0.0,10.0,8.0,22.0,40.0,,1.5207754699891267,0.0
2025-06-03--16h-54m-59s,1.0,10.0,9.0,20.0,40.0,,1.5457937218955355,0.21998797739545944
2025-06-03--16h-54m-59s,3.0,10.0,8.0,19.0,40.0,,1.5207754699891267,0.37822819233418564
2025-06-03--16h-54m-59s,1.0,13.0,7.0,19.0,40.0,,1.4202280540182106,0.2255134058981312
2025-06-03--16h-54m-59s,0.0,12.0,8.0,20.0,40.0,,1.4706289056333368,0.0
2025-06-03--16h-54m-59s,3.0,10.0,9.0,18.0,40.0,,1.5457937218955355,0.38759668665518066
2025-06-03--16h-54m-59s,2.0,9.0,7.0,22.0,40.0,,1.5207754699891267,0.2928427717285755
2025-06-03--16h-54m-59s,3.0,12.0,11.0,14.0,40.0,,1.5457937218955355,0.4335379093558366
2025-06-03--16h-54m-59s,1.0,10.0,7.0,22.0,40.0,,1.4957258357181802,0.21005573907123887
2025-06-03--16h-54m-59s,1.0,12.0,9.0,18.0,40.0,,1.4957258357181802,0.23147736397017837
2025-06-03--16h-54m-59s,3.0,19.0,6.0,12.0,40.0,,1.2397845987056022,0.4636476090008061
2025-06-03--16h-54m-59s,1.0,13.0,6.0,20.0,40.0,,1.3948905586311804,0.21998797739545944
2025-06-03--16h-54m-59s,3.0,10.0,9.0,18.0,40.0,,1.5457937218955355,0.38759668665518066
2025-06-03--16h-54m-59s,1.0,12.0,10.0,17.0,40.0,,1.5207754699891267,0.23794112483020827
2025-06-03--16h-54m-59s,0.0,9.0,8.0,23.0,40.0,,1.5457937218955355,0.0
2025-06-03--16h-54m-59s,0.0,8.0,10.0,22.0,40.0,,1.6208171836006666,0.0
2025-06-03--16h-54m-59s,0.0,11.0,8.0,21.0,40.0,,1.4957258357181802,0.0
2025-06-03--16h-54m-59s,1.0,13.0,8.0,18.0,40.0,,1.445468495626831,0.23147736397017837
2025-06-03--16h-54m-59s,0.0,14.0,9.0,17.0,40.0,,1.445468495626831,0.0
2025-06-03--16h-54m-59s,0.0,16.0,10.0,14.0,40.0,,1.4202280540182106,0.0
2025-06-03--16h-54m-59s,2.0,15.0,5.0,18.0,40.0,,1.318116071652818,0.3217505543966422
2025-06-03--16h-54m-59s,3.0,8.0,6.0,23.0,40.0,,1.5207754699891267,0.3465799537883769
2025-06-03--16h-54m-59s,2.0,10.0,8.0,20.0,40.0,,1.5207754699891267,0.30627736916966947
2025-06-03--16h-54m-59s,3.0,12.0,7.0,18.0,40.0,,1.445468495626831,0.38759668665518066
2025-06-03--16h-54m-59s,1.0,12.0,4.0,23.0,40.0,,1.369438406004566,0.20556893116117386
2025-06-03--16h-54m-59s,0.0,13.0,8.0,19.0,40.0,,1.445468495626831,0.0
2025-06-03--16h-54m-59s,0.0,11.0,6.0,23.0,40.0,,1.445468495626831,0.0
2025-06-03--16h-54m-59s,1.0,12.0,7.0,20.0,40.0,,1.445468495626831,0.21998797739545944
2025-06-03--16h-54m-59s,4.0,12.0,9.0,15.0,40.0,,1.4957258357181802,0.4766796115897702
2025-06-03--16h-54m-59s,1.0,12.0,6.0,21.0,40.0,,1.4202280540182106,0.21484983307571223
2025-06-03--16h-54m-59s,0.0,13.0,7.0,20.0,40.0,,1.4202280540182106,0.0
2025-06-03--16h-54m-59s,1.0,17.0,6.0,16.0,40.0,,1.292206624403246,0.24497866312686414
2025-06-03--16h-54m-59s,3.0,8.0,6.0,23.0,40.0,,1.5207754699891267,0.3465799537883769
2025-06-03--16h-54m-59s,1.0,12.0,11.0,16.0,40.0,,1.5457937218955355,0.24497866312686414
2025-06-03--16h-54m-59s,2.0,13.0,10.0,15.0,40.0,,1.4957258357181802,0.3501057777671455
2025-06-03--16h-54m-59s,0.0,15.0,4.0,21.0,40.0,,1.292206624403246,0.0
2025-06-03--16h-54m-59s,1.0,10.0,5.0,24.0,40.0,,1.445468495626831,0.2013579207903308
2025-06-03--16h-54m-59s,0.0,11.0,7.0,22.0,40.0,,1.4706289056333368,0.0
2025-06-03--16h-54m-59s,1.0,14.0,11.0,14.0,40.0,,1.4957258357181802,0.2611574109030243
2025-06-03--16h-54m-59s,1.0,14.0,11.0,14.0,40.0,,1.4957258357181802,0.2611574109030243
2025-06-03--16h-54m-59s,1.0,11.0,11.0,17.0,40.0,,1.5707963267948966,0.23794112483020827
2025-06-03--16h-54m-59s,2.0,12.0,8.0,18.0,40.0,,1.4706289056333368,0.3217505543966422
2025-06-03--16h-54m-59s,3.0,6.0,13.0,18.0,40.0,,1.746702094958613,0.38759668665518066
2025-06-03--16h-54m-59s,2.0,13.0,9.0,16.0,40.0,,1.4706289056333368,0.339836909454122
2025-06-03--16h-54m-59s,0.0,12.0,13.0,15.0,40.0,,1.5957989316942578,0.0
2025-06-03--16h-54m-59s,0.0,16.0,4.0,20.0,40.0,,1.2661036727794992,0.0
2025-06-03--16h-54m-59s,5.0,14.0,9.0,12.0,40.0,,1.445468495626831,0.573203309100855
2025-06-03--16h-54m-59s,4.0,11.0,11.0,14.0,40.0,,1.5707963267948966,0.49088267828931137
2025-06-03--16h-54m-59s,0.0,10.0,2.0,28.0,40.0,,1.369438406004566,0.0
2025-06-03--16h-54m-59s,1.0,11.0,7.0,21.0,40.0,,1.4706289056333368,0.21484983307571223
2025-06-03--16h-54m-59s,1.0,7.0,11.0,21.0,40.0,,1.6709637479564565,0.21484983307571223
2025-06-03--16h-54m-59s,2.0,11.0,9.0,18.0,40.0,,1.5207754699891267,0.3217505543966422
2025-06-03--16h-54m-59s,1.0,11.0,6.0,22.0,40.0,,1.445468495626831,0.21005573907123887
2025-06-03--16h-54m-59s,2.0,9.0,8.0,21.0,40.0,,1.5457937218955355,0.29933402641777124
2025-06-03--16h-54m-59s,2.0,14.0,5.0,19.0,40.0,,1.3438532906163767,0.3137278864615954
2025-06-03--16h-54m-59s,1.0,15.0,5.0,19.0,40.0,,1.318116071652818,0.2255134058981312
2025-06-03--16h-54m-59s,0.0,8.0,9.0,23.0,40.0,,1.5957989316942578,0.0
2025-06-03--16h-54m-59s,0.0,12.0,4.0,24.0,40.0,,1.369438406004566,0.0
2025-06-03--16h-54m-59s,3.0,9.0,7.0,21.0,40.0,,1.5207754699891267,0.3613671239067078
2025-06-03--16h-54m-59s,1.0,11.0,13.0,15.0,40.0,,1.6208171836006666,0.25268025514207865
2025-06-03--16h-54m-59s,2.0,11.0,8.0,19.0,40.0,,1.4957258357181802,0.3137278864615954
2025-06-03--16h-54m-59s,2.0,12.0,9.0,17.0,40.0,,1.4957258357181802,0.3304226479114834
2025-06-03--16h-54m-59s,1.0,7.0,11.0,21.0,40.0,,1.6709637479564565,0.21484983307571223
2025-06-03--16h-54m-59s,4.0,8.0,11.0,17.0,40.0,,1.6458668178716132,0.4516334410795318
2025-06-03--16h-54m-59s,4.0,10.0,5.0,21.0,40.0,,1.445468495626831,0.411516846067488
2025-06-03--16h-54m-59s,5.0,8.0,11.0,16.0,40.0,,1.6458668178716132,0.509739678831507
2025-06-03--16h-54m-59s,0.0,14.0,8.0,18.0,40.0,,1.4202280540182106,0.0
2025-06-03--16h-54m-59s,4.0,10.0,9.0,17.0,40.0,,1.5457937218955355,0.4516334410795318
2025-06-03--16h-54m-59s,1.0,11.0,6.0,22.0,40.0,,1.445468495626831,0.21005573907123887
2025-06-03--16h-54m-59s,4.0,11.0,8.0,17.0,40.0,,1.4957258357181802,0.4516334410795318
2025-06-03--16h-54m-59s,1.0,11.0,11.0,17.0,40.0,,1.5707963267948966,0.23794112483020827
2025-06-03--16h-54m-59s,1.0,8.0,13.0,18.0,40.0,,1.696124157962962,0.23147736397017837
2025-06-03--16h-54m-59s,0.0,14.0,6.0,20.0,40.0,,1.369438406004566,0.0
2025-06-03--16h-54m-59s,3.0,12.0,10.0,15.0,40.0,,1.5207754699891267,0.4205343352839651
2025-06-03--16h-54m-59s,2.0,17.0,6.0,15.0,40.0,,1.292206624403246,0.3501057777671455
2025-06-03--16h-54m-59s,0.0,15.0,9.0,16.0,40.0,,1.4202280540182106,0.0
2025-06-03--16h-54m-59s,0.0,8.0,12.0,20.0,40.0,,1.6709637479564565,0.0
2025-06-03--16h-54m-59s,0.0,14.0,9.0,17.0,40.0,,1.445468495626831,0.0
2025-06-03--16h-54m-59s,3.0,13.0,5.0,19.0,40.0,,1.369438406004566,0.37822819233418564
2025-06-03--16h-54m-59s,0.0,16.0,9.0,15.0,40.0,,1.3948905586311804,0.0
2025-06-03--16h-54m-59s,1.0,9.0,7.0,23.0,40.0,,1.5207754699891267,0.20556893116117386
2025-06-03--16h-54m-59s,1.0,15.0,5.0,19.0,40.0,,1.318116071652818,0.2255134058981312
2025-06-03--16h-54m-59s,1.0,12.0,10.0,17.0,40.0,,1.5207754699891267,0.23794112483020827
2025-06-03--16h-54m-59s,2.0,13.0,8.0,17.0,40.0,,1.445468495626831,0.3304226479114834
2025-06-03--16h-54m-59s,0.0,16.0,6.0,18.0,40.0,,1.318116071652818,0.0
2025-06-03--16h-54m-59s,1.0,11.0,7.0,21.0,40.0,,1.4706289056333368,0.21484983307571223
2025-06-03--16h-54m-59s,3.0,13.0,11.0,13.0,40.0,,1.5207754699891267,0.4478323969289325
2025-06-03--16h-54m-59s,0.0,10.0,7.0,23.0,40.0,,1.4957258357181802,0.0
2025-06-03--16h-54m-59s,0.0,9.0,12.0,19.0,40.0,,1.6458668178716132,0.0
2025-06-03--16h-54m-59s,3.0,14.0,7.0,16.0,40.0,,1.3948905586311804,0.40863785509759243
2025-06-03--16h-54m-59s,1.0,14.0,6.0,19.0,40.0,,1.369438406004566,0.2255134058981312
2025-06-03--16h-54m-59s,1.0,10.0,11.0,18.0,40.0,,1.5957989316942578,0.23147736397017837
2025-06-03--16h-54m-59s,3.0,12.0,10.0,15.0,40.0,,1.5207754699891267,0.4205343352839651
2025-06-03--16h-54m-59s,1.0,13.0,5.0,21.0,40.0,,1.369438406004566,0.21484983307571223
2025-06-03--16h-54m-59s,3.0,9.0,9.0,19.0,40.0,,1.5707963267948966,0.37822819233418564
2025-06-03--16h-54m-59s,1.0,16.0,7.0,16.0,40.0,,1.3438532906163767,0.24497866312686414
2025-06-03--16h-54m-59s,0.0,17.0,5.0,18.0,40.0,,1.2661036727794992,0.0
2025-06-03--16h-54m-59s,2.0,17.0,6.0,15.0,40.0,,1.292206624403246,0.3501057777671455
2025-06-03--16h-54m-59s,1.0,12.0,7.0,20.0,40.0,,1.445468495626831,0.21998797739545944
2025-06-03--16h-54m-59s,3.0,9.0,4.0,24.0,40.0,,1.445468495626831,0.339836909454122
2025-06-03--16h-54m-59s,0.0,7.0,9.0,24.0,40.0,,1.6208171836006666,0.0
2025-06-03--16h-54m-59s,9.0,8.0,5.0,18.0,40.0,,1.4957258357181802,0.6154797086703874
2025-06-03--16h-54m-59s,0.0,17.0,6.0,17.0,40.0,,1.292206624403246,0.0
2025-06-03--16h-54m-59s,2.0,14.0,13.0,11.0,40.0,,1.5457937218955355,0.4030570744661132
2025-06-03--16h-54m-59s,3.0,5.0,9.0,23.0,40.0,,1.6709637479564565,0.3465799537883769
2025-06-03--16h-54m-59s,1.0,11.0,7.0,21.0,40.0,,1.4706289056333368,0.21484983307571223
2025-06-03--16h-54m-59s,4.0,6.0,12.0,18.0,40.0,,1.7213645995715827,0.4405106630046985
2025-06-03--16h-54m-59s,1.0,11.0,9.0,19.0,40.0,,1.5207754699891267,0.2255134058981312
2025-06-03--16h-54m-59s,2.0,14.0,3.0,21.0,40.0,,1.292206624403246,0.29933402641777124
2025-06-03--16h-54m-59s,2.0,16.0,5.0,17.0,40.0,,1.292206624403246,0.3304226479114834
2025-06-03--16h-54m-59s,2.0,7.0,8.0,23.0,40.0,,1.5957989316942578,0.2867565522115484
2025-06-03--16h-54m-59s,2.0,13.0,9.0,16.0,40.0,,1.4706289056333368,0.339836909454122
2025-06-03--16h-54m-59s,2.0,18.0,8.0,12.0,40.0,,1.318116071652818,0.38759668665518066
2025-06-03--16h-54m-59s,0.0,14.0,7.0,19.0,40.0,,1.3948905586311804,0.0
2025-06-03--16h-54m-59s,0.0,10.0,11.0,19.0,40.0,,1.5957989316942578,0.0
2025-06-03--16h-54m-59s,1.0,11.0,7.0,21.0,40.0,,1.4706289056333368,0.21484983307571223
2025-06-03--16h-54m-59s,0.0,10.0,9.0,21.0,40.0,,1.5457937218955355,0.0
2025-06-03--16h-54m-59s,0.0,13.0,5.0,22.0,40.0,,1.369438406004566,0.0
2025-06-03--16h-54m-59s,0.0,14.0,4.0,22.0,40.0,,1.318116071652818,0.0
2025-06-03--16h-54m-59s,2.0,15.0,6.0,17.0,40.0,,1.3438532906163767,0.3304226479114834
2025-06-03--16h-54m-59s,1.0,8.0,7.0,24.0,40.0,,1.5457937218955355,0.2013579207903308
2025-06-03--16h-54m-59s,0.0,8.0,7.0,25.0,40.0,,1.5457937218955355,0.0
2025-06-03--16h-54m-59s,2.0,12.0,5.0,21.0,40.0,,1.3948905586311804,0.29933402641777124
2025-06-03--16h-54m-59s,1.0,15.0,5.0,19.0,40.0,,1.318116071652818,0.2255134058981312
2025-06-03--16h-54m-59s,0.0,17.0,6.0,17.0,40.0,,1.292206624403246,0.0
2025-06-03--16h-54m-59s,2.0,16.0,8.0,14.0,40.0,,1.369438406004566,0.3613671239067078
2025-06-03--16h-54m-59s,0.0,13.0,8.0,19.0,40.0,,1.445468495626831,0.0
2025-06-03--16h-54m-59s,2.0,11.0,9.0,18.0,40.0,,1.5207754699891267,0.3217505543966422
2025-06-03--16h-54m-59s,2.0,12.0,7.0,19.0,40.0,,1.445468495626831,0.3137278864615954
2025-06-03--16h-54m-59s,1.0,17.0,4.0,18.0,40.0,,1.2397845987056022,0.23147736397017837
2025-06-03--16h-54m-59s,3.0,10.0,5.0,22.0,40.0,,1.445468495626831,0.35374160588967146
2025-06-03--16h-54m-59s,1.0,14.0,3.0,22.0,40.0,,1.292206624403246,0.21005573907123887
2025-06-03--16h-54m-59s,1.0,10.0,10.0,19.0,40.0,,1.5707963267948966,0.2255134058981312
2025-06-03--16h-54m-59s,1.0,6.0,5.0,28.0,40.0,,1.5457937218955355,0.1867794610815936
2025-06-03--16h-54m-59s,1.0,12.0,7.0,20.0,40.0,,1.445468495626831,0.21998797739545944
2025-06-03--16h-54m-59s,3.0,13.0,7.0,17.0,40.0,,1.4202280540182106,0.3976994150920718
2025-06-03--16h-54m-59s,3.0,10.0,8.0,19.0,40.0,,1.5207754699891267,0.37822819233418564
2025-06-03--16h-54m-59s,3.0,12.0,11.0,14.0,40.0,,1.5457937218955355,0.4335379093558366
