theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
1.5707963267948966,0.39269908169872414,26.049999999999997,45.0,-21.050000000000008,-45.0,60,10,32.7C
