data_dir,C',SB,VV,HH,N
2025-06-23--22h-12m-49s,42.0,35.0,109.0,14.0,200.0
2025-06-23--22h-12m-49s,38.0,41.0,113.0,8.0,200.0
2025-06-23--22h-12m-49s,36.0,52.0,102.0,10.0,200.0
2025-06-23--22h-12m-49s,24.0,47.0,115.0,14.0,200.0
2025-06-23--22h-12m-49s,33.0,50.0,104.0,13.0,200.0
2025-06-23--22h-12m-49s,35.0,48.0,111.0,6.0,200.0
2025-06-23--22h-12m-49s,29.0,36.0,119.0,16.0,200.0
2025-06-23--22h-12m-49s,37.0,44.0,106.0,13.0,200.0
2025-06-23--22h-12m-49s,32.0,32.0,119.0,17.0,200.0
2025-06-23--22h-12m-49s,35.0,38.0,113.0,14.0,200.0
2025-06-23--22h-12m-49s,34.0,34.0,114.0,18.0,200.0
2025-06-23--22h-12m-49s,39.0,47.0,105.0,9.0,200.0
2025-06-23--22h-12m-49s,27.0,42.0,121.0,10.0,200.0
2025-06-23--22h-12m-49s,26.0,36.0,128.0,10.0,200.0
2025-06-23--22h-12m-49s,40.0,37.0,115.0,8.0,200.0
2025-06-23--22h-12m-49s,29.0,42.0,118.0,11.0,200.0
2025-06-23--22h-12m-49s,27.0,45.0,118.0,10.0,200.0
2025-06-23--22h-12m-49s,34.0,33.0,114.0,19.0,200.0
2025-06-23--22h-12m-49s,40.0,42.0,109.0,9.0,200.0
2025-06-23--22h-12m-49s,29.0,46.0,109.0,16.0,200.0
2025-06-23--22h-12m-49s,31.0,36.0,126.0,7.0,200.0
2025-06-23--22h-12m-49s,32.0,36.0,119.0,13.0,200.0
2025-06-23--22h-12m-49s,33.0,35.0,120.0,12.0,200.0
2025-06-23--22h-12m-49s,32.0,33.0,124.0,11.0,200.0
2025-06-23--22h-12m-49s,37.0,41.0,106.0,16.0,200.0
2025-06-23--22h-12m-49s,23.0,30.0,132.0,15.0,200.0
2025-06-23--22h-12m-49s,39.0,41.0,110.0,10.0,200.0
2025-06-23--22h-12m-49s,23.0,45.0,115.0,17.0,200.0
2025-06-23--22h-12m-49s,46.0,45.0,97.0,12.0,200.0
2025-06-23--22h-12m-49s,42.0,33.0,117.0,8.0,200.0
2025-06-23--22h-12m-49s,33.0,44.0,107.0,16.0,200.0
2025-06-23--22h-12m-49s,33.0,40.0,117.0,10.0,200.0
2025-06-23--22h-12m-49s,28.0,26.0,129.0,17.0,200.0
2025-06-23--22h-12m-49s,43.0,31.0,111.0,15.0,200.0
2025-06-23--22h-12m-49s,25.0,52.0,112.0,11.0,200.0
2025-06-23--22h-12m-49s,46.0,39.0,104.0,11.0,200.0
2025-06-23--22h-12m-49s,25.0,47.0,115.0,13.0,200.0
2025-06-23--22h-12m-49s,46.0,32.0,114.0,8.0,200.0
2025-06-23--22h-12m-49s,33.0,46.0,106.0,15.0,200.0
2025-06-23--22h-12m-49s,41.0,43.0,103.0,13.0,200.0
