data_dir,C,DB_H,DB_V,SB,N
2025-05-31--14h-34m-43s,6.0,2.0,157.0,34.5,199.5
2025-05-31--14h-34m-43s,3.0,3.0,161.0,29.0,196.0
2025-05-31--14h-34m-43s,5.0,5.0,163.0,27.0,200.0
2025-05-31--14h-34m-43s,3.0,4.0,161.0,31.0,199.0
2025-05-31--14h-34m-43s,3.0,0.0,161.0,34.5,198.5
2025-05-31--14h-34m-43s,2.0,2.0,165.0,32.0,201.0
2025-05-31--14h-34m-43s,0.5,1.0,165.0,32.0,198.5
2025-05-31--14h-34m-43s,3.5,1.0,158.0,37.0,199.5
2025-05-31--14h-34m-43s,5.0,2.0,161.0,28.5,196.5
2025-05-31--14h-34m-43s,5.0,2.0,164.0,26.5,197.5
2025-05-31--14h-34m-43s,4.0,3.0,158.0,33.0,198.0
2025-05-31--14h-34m-43s,1.5,2.0,170.0,27.5,201.0
2025-05-31--14h-34m-43s,5.0,4.0,164.0,28.0,201.0
2025-05-31--14h-34m-43s,1.5,2.0,168.0,29.0,200.5
2025-05-31--14h-34m-43s,3.0,4.0,163.0,30.0,200.0
2025-05-31--14h-34m-43s,3.0,3.0,161.0,29.0,196.0
2025-05-31--14h-34m-43s,4.5,2.0,156.0,34.0,196.5
2025-05-31--14h-34m-43s,4.5,1.0,167.0,26.0,198.5
2025-05-31--14h-34m-43s,4.0,2.0,161.0,32.0,199.0
2025-05-31--14h-34m-43s,5.0,0.0,167.0,28.5,200.5
2025-05-31--14h-34m-43s,5.5,3.0,154.0,36.5,199.0
2025-05-31--14h-34m-43s,5.0,6.0,161.0,27.5,199.5
2025-05-31--14h-34m-43s,2.0,4.0,169.0,25.5,200.5
2025-05-31--14h-34m-43s,6.5,2.0,160.0,29.0,197.5
2025-05-31--14h-34m-43s,4.0,3.0,154.0,37.5,198.5
2025-05-31--14h-34m-43s,3.0,3.0,157.0,34.0,197.0
2025-05-31--14h-34m-43s,3.5,6.0,167.0,24.5,201.0
2025-05-31--14h-34m-43s,4.5,3.0,162.0,27.0,196.5
2025-05-31--14h-34m-43s,5.0,2.0,156.0,37.5,200.5
2025-05-31--14h-34m-43s,3.0,3.0,162.0,30.5,198.5
2025-05-31--14h-34m-43s,1.5,1.0,171.0,25.5,199.0
2025-05-31--14h-34m-43s,2.5,5.0,160.0,31.5,199.0
2025-05-31--14h-34m-43s,4.0,2.0,170.0,24.0,200.0
2025-05-31--14h-34m-43s,2.5,1.0,166.0,31.0,200.5
2025-05-31--14h-34m-43s,5.5,3.0,160.0,30.0,198.5
2025-05-31--14h-34m-43s,4.0,1.0,157.0,35.5,197.5
2025-05-31--14h-34m-43s,5.0,3.0,162.0,29.0,199.0
2025-05-31--14h-34m-43s,2.5,1.0,170.0,27.5,201.0
2025-05-31--14h-34m-43s,4.0,3.0,164.0,26.5,197.5
2025-05-31--14h-34m-43s,1.5,4.0,162.0,32.5,200.0
2025-05-31--14h-34m-43s,2.5,2.0,164.0,28.5,197.0
2025-05-31--14h-34m-43s,5.0,4.0,161.0,27.0,197.0
2025-05-31--14h-34m-43s,4.5,2.0,166.0,27.5,200.0
2025-05-31--14h-34m-43s,3.0,0.0,160.0,34.5,197.5
2025-05-31--14h-34m-43s,4.0,1.0,163.0,30.5,198.5
2025-05-31--14h-34m-43s,3.0,3.0,162.0,31.0,199.0
2025-05-31--14h-34m-43s,4.5,2.0,159.0,33.0,198.5
2025-05-31--14h-34m-43s,6.0,2.0,164.0,31.0,203.0
2025-05-31--14h-34m-43s,3.0,1.0,162.0,32.5,198.5
2025-05-31--14h-34m-43s,5.5,1.0,162.0,31.0,199.5
2025-05-31--14h-34m-43s,2.5,4.0,160.0,34.0,200.5
2025-05-31--14h-34m-43s,5.0,1.0,166.0,28.5,200.5
2025-05-31--14h-34m-43s,2.5,1.0,166.0,27.0,196.5
2025-05-31--14h-34m-43s,2.5,2.0,165.0,28.5,198.0
2025-05-31--14h-34m-43s,3.0,2.0,160.0,31.0,196.0
2025-05-31--14h-34m-43s,2.5,1.0,172.0,27.0,202.5
2025-05-31--14h-34m-43s,4.0,0.0,157.0,38.5,199.5
2025-05-31--14h-34m-43s,3.5,4.0,165.0,29.5,202.0
2025-05-31--14h-34m-43s,3.5,2.0,169.0,26.0,200.5
2025-05-31--14h-34m-43s,3.5,2.0,162.0,32.0,199.5
2025-05-31--14h-34m-43s,2.5,5.0,165.0,25.5,198.0
2025-05-31--14h-34m-43s,1.5,3.0,169.0,24.5,198.0
2025-05-31--14h-34m-43s,3.5,2.0,170.0,24.0,199.5
2025-05-31--14h-34m-43s,4.5,5.0,162.0,28.0,199.5
2025-05-31--14h-34m-43s,1.5,2.0,162.0,35.5,201.0
2025-05-31--14h-34m-43s,4.0,5.0,162.0,27.5,198.5
2025-05-31--14h-34m-43s,3.0,6.0,158.0,32.0,199.0
2025-05-31--14h-34m-43s,4.5,4.0,157.0,34.5,200.0
2025-05-31--14h-34m-43s,3.5,4.0,160.0,32.0,199.5
2025-05-31--14h-34m-43s,2.5,2.0,171.0,22.5,198.0
2025-05-31--14h-34m-43s,2.0,1.0,168.0,28.0,199.0
2025-05-31--14h-34m-43s,3.5,0.0,157.0,38.5,199.0
2025-05-31--14h-34m-43s,4.5,2.0,160.0,33.0,199.5
2025-05-31--14h-34m-43s,2.5,0.0,155.0,42.0,199.5
2025-05-31--14h-34m-43s,3.5,2.0,165.0,29.5,200.0
2025-05-31--14h-34m-43s,2.5,5.0,152.0,38.5,198.0
2025-05-31--14h-34m-43s,4.5,3.0,158.0,36.5,202.0
2025-05-31--14h-34m-43s,3.0,1.0,160.0,34.0,198.0
2025-05-31--14h-34m-43s,3.5,6.0,161.0,28.0,198.5
2025-05-31--14h-34m-43s,1.0,2.0,166.0,31.5,200.5
2025-05-31--14h-34m-43s,5.5,2.0,159.0,33.0,199.5
2025-05-31--14h-34m-43s,3.0,1.0,165.0,29.5,198.5
2025-05-31--14h-34m-43s,4.0,4.0,157.0,36.0,201.0
2025-05-31--14h-34m-43s,5.5,1.0,154.0,36.0,196.5
2025-05-31--14h-34m-43s,3.0,3.0,164.0,30.0,200.0
2025-05-31--14h-34m-43s,4.0,2.0,159.0,33.0,198.0
2025-05-31--14h-34m-43s,3.0,4.0,163.0,30.0,200.0
2025-05-31--14h-34m-43s,1.5,0.0,168.0,27.0,196.5
