Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,95178,424,133025,1009,228203,1433
1,D,48636,56961,63437,54884,112073,111845
2,R,47604,58803,61750,57530,109354,116333
3,V,252,114010,760,101002,1012,215012
4,A,46525,57837,63885,54160,110410,111997
5,L,47338,56779,63617,54203,110955,110982
