Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,65631,12974,74326,12290,139957,25264
1,D,19243,68062,12200,58574,31443,126636
2,R,56261,24597,51804,29861,108065,54458
3,V,10741,78398,13476,57580,24217,135978
4,A,57097,23361,75799,11495,132896,34856
5,L,20635,67748,36436,41640,57071,109388
