detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,0,2025-05-23--16h-56m-25s-572602
9,11,SB,0,1,2025-05-23--16h-56m-25s-572602
9,10,SB,0,0,2025-05-23--16h-56m-25s-572602
11,12,SB,0,0,2025-05-23--16h-56m-25s-572602
10,12,SB,0,0,2025-05-23--16h-56m-25s-572602
10,11,DB_V,0,0,2025-05-23--16h-56m-25s-572602
1,9,C,0,0,2025-05-23--16h-56m-25s-572602
1,12,C,0,0,2025-05-23--16h-56m-25s-572602
1,11,C,0,0,2025-05-23--16h-56m-25s-572602
1,10,C,0,0,2025-05-23--16h-56m-25s-572602
1,4,DB_H,0,0,2025-05-23--16h-56m-25s-572602
1,7,SB,0,0,2025-05-23--16h-56m-25s-572602
1,2,SB,0,0,2025-05-23--16h-56m-25s-572602
4,9,C,0,0,2025-05-23--16h-56m-25s-572602
4,12,C,0,0,2025-05-23--16h-56m-25s-572602
4,11,C,0,0,2025-05-23--16h-56m-25s-572602
4,10,C,0,0,2025-05-23--16h-56m-25s-572602
4,7,SB,0,1,2025-05-23--16h-56m-25s-572602
7,9,C,0,0,2025-05-23--16h-56m-25s-572602
7,12,C,0,0,2025-05-23--16h-56m-25s-572602
7,11,C,0,0,2025-05-23--16h-56m-25s-572602
7,10,C,0,0,2025-05-23--16h-56m-25s-572602
2,9,C,0,0,2025-05-23--16h-56m-25s-572602
2,12,C,0,0,2025-05-23--16h-56m-25s-572602
2,11,C,0,0,2025-05-23--16h-56m-25s-572602
2,10,C,0,0,2025-05-23--16h-56m-25s-572602
2,4,SB,0,0,2025-05-23--16h-56m-25s-572602
2,7,DB_V,0,0,2025-05-23--16h-56m-25s-572602
9,12,DB_H,1,0,2025-05-23--16h-56m-25s-598502
9,11,SB,1,0,2025-05-23--16h-56m-25s-598502
9,10,SB,1,0,2025-05-23--16h-56m-25s-598502
11,12,SB,1,0,2025-05-23--16h-56m-25s-598502
10,12,SB,1,0,2025-05-23--16h-56m-25s-598502
10,11,DB_V,1,1,2025-05-23--16h-56m-25s-598502
1,9,C,1,0,2025-05-23--16h-56m-25s-598502
1,12,C,1,0,2025-05-23--16h-56m-25s-598502
1,11,C,1,0,2025-05-23--16h-56m-25s-598502
1,10,C,1,0,2025-05-23--16h-56m-25s-598502
1,4,DB_H,1,0,2025-05-23--16h-56m-25s-598502
1,7,SB,1,0,2025-05-23--16h-56m-25s-598502
1,2,SB,1,0,2025-05-23--16h-56m-25s-598502
4,9,C,1,0,2025-05-23--16h-56m-25s-598502
4,12,C,1,0,2025-05-23--16h-56m-25s-598502
4,11,C,1,0,2025-05-23--16h-56m-25s-598502
4,10,C,1,0,2025-05-23--16h-56m-25s-598502
4,7,SB,1,0,2025-05-23--16h-56m-25s-598502
7,9,C,1,0,2025-05-23--16h-56m-25s-598502
7,12,C,1,0,2025-05-23--16h-56m-25s-598502
7,11,C,1,0,2025-05-23--16h-56m-25s-598502
7,10,C,1,0,2025-05-23--16h-56m-25s-598502
2,9,C,1,0,2025-05-23--16h-56m-25s-598502
2,12,C,1,0,2025-05-23--16h-56m-25s-598502
2,11,C,1,0,2025-05-23--16h-56m-25s-598502
2,10,C,1,0,2025-05-23--16h-56m-25s-598502
2,4,SB,1,0,2025-05-23--16h-56m-25s-598502
2,7,DB_V,1,0,2025-05-23--16h-56m-25s-598502
9,12,DB_H,2,0,2025-05-23--16h-56m-25s-617309
9,11,SB,2,0,2025-05-23--16h-56m-25s-617309
9,10,SB,2,1,2025-05-23--16h-56m-25s-617309
11,12,SB,2,0,2025-05-23--16h-56m-25s-617309
10,12,SB,2,0,2025-05-23--16h-56m-25s-617309
