data_dir,C,DB_H,DB_V,SB,N
2025-05-27--13h-46m-33s,3.0,99.0,0.0,18.0,120.0
2025-05-27--13h-46m-33s,2.75,98.0,1.0,18.25,120.0
2025-05-27--13h-46m-33s,1.0,102.0,0.0,17.0,120.0
2025-05-27--13h-46m-33s,2.0,103.0,0.0,15.0,120.0
2025-05-27--13h-46m-33s,1.25,102.0,1.0,15.75,120.0
2025-05-27--13h-46m-33s,2.25,99.0,3.0,15.75,120.0
2025-05-27--13h-46m-33s,3.0,99.0,1.0,17.0,120.0
2025-05-27--13h-46m-33s,2.0,100.0,1.0,17.0,120.0
2025-05-27--13h-46m-33s,1.25,105.0,1.0,12.75,120.0
2025-05-27--13h-46m-33s,1.5,102.0,1.0,15.5,120.0
2025-05-27--13h-46m-33s,1.75,100.0,1.0,17.25,120.0
2025-05-27--13h-46m-33s,0.75,97.0,3.0,19.25,120.0
2025-05-27--13h-46m-33s,1.5,100.0,0.0,18.5,120.0
2025-05-27--13h-46m-33s,0.75,101.0,0.0,18.25,120.0
2025-05-27--13h-46m-33s,1.25,105.0,0.0,13.75,120.0
2025-05-27--13h-46m-33s,2.0,100.0,1.0,17.0,120.0
2025-05-27--13h-46m-33s,2.0,103.0,0.0,15.0,120.0
2025-05-27--13h-46m-33s,1.5,100.0,2.0,16.5,120.0
2025-05-27--13h-46m-33s,1.25,104.0,1.0,13.75,120.0
2025-05-27--13h-46m-33s,1.0,97.0,1.0,21.0,120.0
2025-05-27--13h-46m-33s,1.0,100.0,2.0,17.0,120.0
2025-05-27--13h-46m-33s,1.5,100.0,2.0,16.5,120.0
2025-05-27--13h-46m-33s,1.75,100.0,1.0,17.25,120.0
2025-05-27--13h-46m-33s,1.0,101.0,0.0,18.0,120.0
2025-05-27--13h-46m-33s,1.75,100.0,1.0,17.25,120.0
2025-05-27--13h-46m-33s,1.5,101.0,2.0,15.5,120.0
2025-05-27--13h-46m-33s,1.75,100.0,2.0,16.25,120.0
2025-05-27--13h-46m-33s,2.5,102.0,0.0,15.5,120.0
2025-05-27--13h-46m-33s,1.5,102.0,0.0,16.5,120.0
2025-05-27--13h-46m-33s,1.5,101.0,1.0,16.5,120.0
2025-05-27--13h-46m-33s,1.25,104.0,1.0,13.75,120.0
