theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.6981317007977318,0,12.049827553826972,19.56350885738385,-14.251077533157245,-16.517081432010993,0.0001,5000
