data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-27--13h-46m-33s,0.25,33.0,0.0,6.75,40.0,0.5779882351930726,0.18736105494478966
2025-05-27--13h-46m-33s,1.5,33.0,0.0,5.5,40.0,0.5779882351930726,0.4751464843588339
2025-05-27--13h-46m-33s,1.25,33.0,0.0,5.75,40.0,0.5779882351930726,0.43056933893313715
2025-05-27--13h-46m-33s,0.0,33.0,0.0,7.0,40.0,0.5779882351930726,0.0
2025-05-27--13h-46m-33s,1.5,33.0,0.0,5.5,40.0,0.5779882351930726,0.4751464843588339
2025-05-27--13h-46m-33s,1.25,32.0,1.0,5.75,40.0,0.6651859482529922,0.43056933893313715
2025-05-27--13h-46m-33s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142
2025-05-27--13h-46m-33s,0.25,33.0,0.0,6.75,40.0,0.5779882351930726,0.18736105494478966
2025-05-27--13h-46m-33s,0.25,33.0,0.0,6.75,40.0,0.5779882351930726,0.18736105494478966
2025-05-27--13h-46m-33s,1.25,33.0,0.0,5.75,40.0,0.5779882351930726,0.43056933893313715
2025-05-27--13h-46m-33s,0.75,36.0,0.0,3.25,40.0,0.4184851612640373,0.44200476677681094
2025-05-27--13h-46m-33s,0.0,34.0,0.0,6.0,40.0,0.529728754461008,0.0
2025-05-27--13h-46m-33s,0.5,34.0,0.0,5.5,40.0,0.529728754461008,0.28872253391069386
2025-05-27--13h-46m-33s,0.75,33.0,1.0,5.25,40.0,0.6229125019027184,0.3564338525814142
2025-05-27--13h-46m-33s,0.0,35.0,0.0,5.0,40.0,0.4771119283134781,0.0
2025-05-27--13h-46m-33s,1.0,32.0,1.0,6.0,40.0,0.6651859482529922,0.38237550466972126
2025-05-27--13h-46m-33s,0.5,34.0,1.0,4.5,40.0,0.5779882351930726,0.3172771730595597
2025-05-27--13h-46m-33s,0.75,33.0,1.0,5.25,40.0,0.6229125019027184,0.3564338525814142
2025-05-27--13h-46m-33s,0.75,33.0,1.0,5.25,40.0,0.6229125019027184,0.3564338525814142
2025-05-27--13h-46m-33s,1.25,33.0,0.0,5.75,40.0,0.5779882351930726,0.43056933893313715
2025-05-27--13h-46m-33s,1.0,33.0,0.0,6.0,40.0,0.5779882351930726,0.38237550466972126
2025-05-27--13h-46m-33s,1.0,32.0,0.0,7.0,40.0,0.6229125019027184,0.3564338525814142
2025-05-27--13h-46m-33s,0.75,33.0,0.0,6.25,40.0,0.5779882351930726,0.3288607044945678
2025-05-27--13h-46m-33s,0.25,35.0,1.0,3.75,40.0,0.529728754461008,0.24907281986978974
2025-05-27--13h-46m-33s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0
2025-05-27--13h-46m-33s,0.5,34.0,0.0,5.5,40.0,0.529728754461008,0.28872253391069386
2025-05-27--13h-46m-33s,0.75,34.0,1.0,4.25,40.0,0.5779882351930726,0.3923710685423601
2025-05-27--13h-46m-33s,0.75,33.0,0.0,6.25,40.0,0.5779882351930726,0.3288607044945678
2025-05-27--13h-46m-33s,0.25,34.0,0.0,5.75,40.0,0.529728754461008,0.20259184530918437
2025-05-27--13h-46m-33s,0.5,35.0,1.0,3.5,40.0,0.529728754461008,0.3564338525814142
2025-05-27--13h-46m-33s,0.75,32.0,0.0,7.25,40.0,0.6229125019027184,0.3068383014885344
2025-05-27--13h-46m-33s,0.75,34.0,0.0,5.25,40.0,0.529728754461008,0.3564338525814142
2025-05-27--13h-46m-33s,0.25,34.0,1.0,4.75,40.0,0.5779882351930726,0.2222659806251162
2025-05-27--13h-46m-33s,0.5,31.0,2.0,6.5,40.0,0.743593696754468,0.2667111521503259
2025-05-27--13h-46m-33s,0.0,33.0,0.0,7.0,40.0,0.5779882351930726,0.0
2025-05-27--13h-46m-33s,0.25,33.0,1.0,5.75,40.0,0.6229125019027184,0.20259184530918437
2025-05-27--13h-46m-33s,0.0,35.0,0.0,5.0,40.0,0.4771119283134781,0.0
2025-05-27--13h-46m-33s,0.75,31.0,0.0,8.25,40.0,0.6651859482529922,0.28872253391069386
2025-05-27--13h-46m-33s,0.75,34.0,0.0,5.25,40.0,0.529728754461008,0.3564338525814142
