theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
1.5707963267948966,0.07853981633974483,26.049999999999997,45.0,-30.050000000000015,-45.0,5e-05,30000
