detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,0,2025-05-23--16h-57m-16s-781303
9,11,SB,0,0,2025-05-23--16h-57m-16s-781303
9,10,SB,0,0,2025-05-23--16h-57m-16s-781303
11,12,SB,0,0,2025-05-23--16h-57m-16s-781303
10,12,SB,0,0,2025-05-23--16h-57m-16s-781303
10,11,DB_V,0,0,2025-05-23--16h-57m-16s-781303
1,9,C,0,0,2025-05-23--16h-57m-16s-781303
1,12,C,0,0,2025-05-23--16h-57m-16s-781303
1,11,C,0,0,2025-05-23--16h-57m-16s-781303
1,10,C,0,0,2025-05-23--16h-57m-16s-781303
1,4,DB_H,0,0,2025-05-23--16h-57m-16s-781303
1,7,SB,0,1,2025-05-23--16h-57m-16s-781303
1,2,SB,0,0,2025-05-23--16h-57m-16s-781303
4,9,C,0,0,2025-05-23--16h-57m-16s-781303
4,12,C,0,0,2025-05-23--16h-57m-16s-781303
4,11,C,0,0,2025-05-23--16h-57m-16s-781303
4,10,C,0,0,2025-05-23--16h-57m-16s-781303
4,7,SB,0,0,2025-05-23--16h-57m-16s-781303
7,9,C,0,0,2025-05-23--16h-57m-16s-781303
7,12,C,0,0,2025-05-23--16h-57m-16s-781303
7,11,C,0,0,2025-05-23--16h-57m-16s-781303
7,10,C,0,0,2025-05-23--16h-57m-16s-781303
2,9,C,0,0,2025-05-23--16h-57m-16s-781303
2,12,C,0,0,2025-05-23--16h-57m-16s-781303
2,11,C,0,0,2025-05-23--16h-57m-16s-781303
2,10,C,0,0,2025-05-23--16h-57m-16s-781303
2,4,SB,0,0,2025-05-23--16h-57m-16s-781303
2,7,DB_V,0,0,2025-05-23--16h-57m-16s-781303
9,12,DB_H,1,0,2025-05-23--16h-57m-16s-807965
9,11,SB,1,0,2025-05-23--16h-57m-16s-807965
9,10,SB,1,0,2025-05-23--16h-57m-16s-807965
11,12,SB,1,0,2025-05-23--16h-57m-16s-807965
10,12,SB,1,0,2025-05-23--16h-57m-16s-807965
10,11,DB_V,1,0,2025-05-23--16h-57m-16s-807965
1,9,C,1,0,2025-05-23--16h-57m-16s-807965
1,12,C,1,0,2025-05-23--16h-57m-16s-807965
1,11,C,1,0,2025-05-23--16h-57m-16s-807965
1,10,C,1,0,2025-05-23--16h-57m-16s-807965
1,4,DB_H,1,0,2025-05-23--16h-57m-16s-807965
1,7,SB,1,1,2025-05-23--16h-57m-16s-807965
1,2,SB,1,0,2025-05-23--16h-57m-16s-807965
4,9,C,1,0,2025-05-23--16h-57m-16s-807965
4,12,C,1,0,2025-05-23--16h-57m-16s-807965
4,11,C,1,0,2025-05-23--16h-57m-16s-807965
4,10,C,1,0,2025-05-23--16h-57m-16s-807965
4,7,SB,1,0,2025-05-23--16h-57m-16s-807965
7,9,C,1,0,2025-05-23--16h-57m-16s-807965
7,12,C,1,0,2025-05-23--16h-57m-16s-807965
7,11,C,1,0,2025-05-23--16h-57m-16s-807965
7,10,C,1,0,2025-05-23--16h-57m-16s-807965
2,9,C,1,0,2025-05-23--16h-57m-16s-807965
2,12,C,1,0,2025-05-23--16h-57m-16s-807965
2,11,C,1,0,2025-05-23--16h-57m-16s-807965
2,10,C,1,0,2025-05-23--16h-57m-16s-807965
2,4,SB,1,0,2025-05-23--16h-57m-16s-807965
2,7,DB_V,1,0,2025-05-23--16h-57m-16s-807965
9,12,DB_H,2,0,2025-05-23--16h-57m-16s-825699
9,11,SB,2,0,2025-05-23--16h-57m-16s-825699
9,10,SB,2,0,2025-05-23--16h-57m-16s-825699
11,12,SB,2,0,2025-05-23--16h-57m-16s-825699
10,12,SB,2,0,2025-05-23--16h-57m-16s-825699
10,11,DB_V,2,1,2025-05-23--16h-57m-16s-825699
1,9,C,2,0,2025-05-23--16h-57m-16s-825699
1,12,C,2,0,2025-05-23--16h-57m-16s-825699
1,11,C,2,0,2025-05-23--16h-57m-16s-825699
1,10,C,2,0,2025-05-23--16h-57m-16s-825699
1,4,DB_H,2,0,2025-05-23--16h-57m-16s-825699
1,7,SB,2,0,2025-05-23--16h-57m-16s-825699
1,2,SB,2,0,2025-05-23--16h-57m-16s-825699
4,9,C,2,0,2025-05-23--16h-57m-16s-825699
4,12,C,2,0,2025-05-23--16h-57m-16s-825699
4,11,C,2,0,2025-05-23--16h-57m-16s-825699
4,10,C,2,0,2025-05-23--16h-57m-16s-825699
4,7,SB,2,0,2025-05-23--16h-57m-16s-825699
7,9,C,2,0,2025-05-23--16h-57m-16s-825699
7,12,C,2,0,2025-05-23--16h-57m-16s-825699
7,11,C,2,0,2025-05-23--16h-57m-16s-825699
7,10,C,2,0,2025-05-23--16h-57m-16s-825699
2,9,C,2,0,2025-05-23--16h-57m-16s-825699
2,12,C,2,0,2025-05-23--16h-57m-16s-825699
2,11,C,2,0,2025-05-23--16h-57m-16s-825699
2,10,C,2,0,2025-05-23--16h-57m-16s-825699
2,4,SB,2,0,2025-05-23--16h-57m-16s-825699
2,7,DB_V,2,1,2025-05-23--16h-57m-16s-825699
9,12,DB_H,3,0,2025-05-23--16h-57m-16s-844716
9,11,SB,3,0,2025-05-23--16h-57m-16s-844716
9,10,SB,3,0,2025-05-23--16h-57m-16s-844716
11,12,SB,3,0,2025-05-23--16h-57m-16s-844716
10,12,SB,3,0,2025-05-23--16h-57m-16s-844716
10,11,DB_V,3,0,2025-05-23--16h-57m-16s-844716
1,9,C,3,0,2025-05-23--16h-57m-16s-844716
1,12,C,3,0,2025-05-23--16h-57m-16s-844716
1,11,C,3,0,2025-05-23--16h-57m-16s-844716
1,10,C,3,0,2025-05-23--16h-57m-16s-844716
1,4,DB_H,3,0,2025-05-23--16h-57m-16s-844716
1,7,SB,3,0,2025-05-23--16h-57m-16s-844716
1,2,SB,3,0,2025-05-23--16h-57m-16s-844716
4,9,C,3,0,2025-05-23--16h-57m-16s-844716
4,12,C,3,0,2025-05-23--16h-57m-16s-844716
4,11,C,3,0,2025-05-23--16h-57m-16s-844716
4,10,C,3,0,2025-05-23--16h-57m-16s-844716
4,7,SB,3,0,2025-05-23--16h-57m-16s-844716
7,9,C,3,0,2025-05-23--16h-57m-16s-844716
7,12,C,3,0,2025-05-23--16h-57m-16s-844716
7,11,C,3,0,2025-05-23--16h-57m-16s-844716
7,10,C,3,0,2025-05-23--16h-57m-16s-844716
2,9,C,3,0,2025-05-23--16h-57m-16s-844716
2,12,C,3,0,2025-05-23--16h-57m-16s-844716
2,11,C,3,0,2025-05-23--16h-57m-16s-844716
