theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
2.342882656914422,0,36.31215142155994,67.56308764766716,-42.10253145042717,-70.74263141506566,0.0001,100
