data_dir,C',SB,VV,HH,N
2025-06-19--17h-07m-30s,0.0,81.0,85.0,34.0,200.0
2025-06-19--17h-07m-30s,2.0,90.0,82.0,26.0,200.0
2025-06-19--17h-07m-30s,0.0,95.0,71.0,34.0,200.0
2025-06-19--17h-07m-30s,1.0,89.0,81.0,29.0,200.0
2025-06-19--17h-07m-30s,2.0,100.0,68.0,30.0,200.0
2025-06-19--17h-07m-30s,0.0,94.0,77.0,29.0,200.0
2025-06-19--17h-07m-30s,2.0,84.0,83.0,31.0,200.0
2025-06-19--17h-07m-30s,1.0,85.0,83.0,31.0,200.0
2025-06-19--17h-07m-30s,1.0,87.0,79.0,33.0,200.0
2025-06-19--17h-07m-30s,0.0,95.0,75.0,30.0,200.0
2025-06-19--17h-07m-30s,2.0,87.0,83.0,28.0,200.0
2025-06-19--17h-07m-30s,0.0,87.0,85.0,28.0,200.0
2025-06-19--17h-07m-30s,0.0,92.0,76.0,32.0,200.0
2025-06-19--17h-07m-30s,5.0,99.0,71.0,25.0,200.0
2025-06-19--17h-07m-30s,1.0,99.0,78.0,22.0,200.0
2025-06-19--17h-07m-30s,0.0,93.0,87.0,20.0,200.0
2025-06-19--17h-07m-30s,1.0,81.0,83.0,35.0,200.0
2025-06-19--17h-07m-30s,2.0,106.0,64.0,28.0,200.0
2025-06-19--17h-07m-30s,1.0,90.0,84.0,25.0,200.0
2025-06-19--17h-07m-30s,4.0,103.0,74.0,19.0,200.0
2025-06-19--17h-07m-30s,2.0,104.0,65.0,29.0,200.0
2025-06-19--17h-07m-30s,3.0,101.0,68.0,28.0,200.0
2025-06-19--17h-07m-30s,3.0,96.0,67.0,34.0,200.0
2025-06-19--17h-07m-30s,3.0,83.0,85.0,29.0,200.0
2025-06-19--17h-07m-30s,1.0,93.0,78.0,28.0,200.0
2025-06-19--17h-07m-30s,1.0,87.0,81.0,31.0,200.0
2025-06-19--17h-07m-30s,1.0,88.0,81.0,30.0,200.0
2025-06-19--17h-07m-30s,3.0,91.0,65.0,41.0,200.0
2025-06-19--17h-07m-30s,3.0,95.0,79.0,23.0,200.0
2025-06-19--17h-07m-30s,0.0,99.0,68.0,33.0,200.0
2025-06-19--17h-07m-30s,3.0,92.0,75.0,30.0,200.0
2025-06-19--17h-07m-30s,0.0,89.0,78.0,33.0,200.0
2025-06-19--17h-07m-30s,0.0,92.0,75.0,33.0,200.0
2025-06-19--17h-07m-30s,0.0,87.0,82.0,31.0,200.0
2025-06-19--17h-07m-30s,1.0,94.0,70.0,35.0,200.0
2025-06-19--17h-07m-30s,1.0,89.0,78.0,32.0,200.0
2025-06-19--17h-07m-30s,1.0,100.0,75.0,24.0,200.0
2025-06-19--17h-07m-30s,1.0,86.0,79.0,34.0,200.0
2025-06-19--17h-07m-30s,3.0,86.0,77.0,34.0,200.0
2025-06-19--17h-07m-30s,0.0,105.0,66.0,29.0,200.0
2025-06-19--17h-07m-30s,3.0,101.0,76.0,20.0,200.0
2025-06-19--17h-07m-30s,1.0,91.0,79.0,29.0,200.0
2025-06-19--17h-07m-30s,0.0,99.0,64.0,37.0,200.0
2025-06-19--17h-07m-30s,0.0,84.0,81.0,35.0,200.0
2025-06-19--17h-07m-30s,0.0,101.0,78.0,21.0,200.0
2025-06-19--17h-07m-30s,0.0,88.0,78.0,34.0,200.0
2025-06-19--17h-07m-30s,0.0,84.0,74.0,42.0,200.0
2025-06-19--17h-07m-30s,2.0,87.0,80.0,31.0,200.0
2025-06-19--17h-07m-30s,1.0,103.0,66.0,30.0,200.0
2025-06-19--17h-07m-30s,3.0,85.0,79.0,33.0,200.0
2025-06-19--17h-07m-30s,2.0,89.0,75.0,34.0,200.0
2025-06-19--17h-07m-30s,2.0,92.0,76.0,30.0,200.0
2025-06-19--17h-07m-30s,2.0,80.0,86.0,32.0,200.0
2025-06-19--17h-07m-30s,1.0,90.0,77.0,32.0,200.0
2025-06-19--17h-07m-30s,0.0,86.0,88.0,26.0,200.0
2025-06-19--17h-07m-30s,2.0,95.0,71.0,32.0,200.0
2025-06-19--17h-07m-30s,1.0,84.0,91.0,24.0,200.0
2025-06-19--17h-07m-30s,3.0,88.0,85.0,24.0,200.0
2025-06-19--17h-07m-30s,1.0,98.0,75.0,26.0,200.0
2025-06-19--17h-07m-30s,1.0,86.0,78.0,35.0,200.0
2025-06-19--17h-07m-30s,0.0,93.0,70.0,37.0,200.0
2025-06-19--17h-07m-30s,2.0,91.0,77.0,30.0,200.0
2025-06-19--17h-07m-30s,3.0,90.0,72.0,35.0,200.0
2025-06-19--17h-07m-30s,0.0,98.0,74.0,28.0,200.0
2025-06-19--17h-07m-30s,2.0,94.0,66.0,38.0,200.0
2025-06-19--17h-07m-30s,0.0,93.0,76.0,31.0,200.0
2025-06-19--17h-07m-30s,2.0,95.0,73.0,30.0,200.0
2025-06-19--17h-07m-30s,2.0,96.0,67.0,35.0,200.0
2025-06-19--17h-07m-30s,2.0,88.0,68.0,42.0,200.0
2025-06-19--17h-07m-30s,2.0,90.0,80.0,28.0,200.0
2025-06-19--17h-07m-30s,1.0,83.0,85.0,31.0,200.0
2025-06-19--17h-07m-30s,4.0,85.0,78.0,33.0,200.0
2025-06-19--17h-07m-30s,1.0,102.0,69.0,28.0,200.0
2025-06-19--17h-07m-30s,1.0,102.0,65.0,32.0,200.0
2025-06-19--17h-07m-30s,1.0,102.0,75.0,22.0,200.0
2025-06-19--17h-07m-30s,2.0,86.0,84.0,28.0,200.0
2025-06-19--17h-07m-30s,2.0,95.0,66.0,37.0,200.0
2025-06-19--17h-07m-30s,1.0,83.0,88.0,28.0,200.0
2025-06-19--17h-07m-30s,2.0,94.0,77.0,27.0,200.0
2025-06-19--17h-07m-30s,0.0,78.0,89.0,33.0,200.0
2025-06-19--17h-07m-30s,0.0,97.0,71.0,32.0,200.0
2025-06-19--17h-07m-30s,4.0,91.0,73.0,32.0,200.0
2025-06-19--17h-07m-30s,0.0,95.0,76.0,29.0,200.0
2025-06-19--17h-07m-30s,1.0,83.0,87.0,29.0,200.0
2025-06-19--17h-07m-30s,1.0,87.0,84.0,28.0,200.0
2025-06-19--17h-07m-30s,0.0,94.0,76.0,30.0,200.0
2025-06-19--17h-07m-30s,3.0,87.0,75.0,35.0,200.0
2025-06-19--17h-07m-30s,1.0,91.0,86.0,22.0,200.0
2025-06-19--17h-07m-30s,0.0,105.0,68.0,27.0,200.0
2025-06-19--17h-07m-30s,0.0,90.0,84.0,26.0,200.0
2025-06-19--17h-07m-30s,1.0,115.0,64.0,20.0,200.0
2025-06-19--17h-07m-30s,1.0,101.0,66.0,32.0,200.0
2025-06-19--17h-07m-30s,2.0,92.0,77.0,29.0,200.0
2025-06-19--17h-07m-30s,4.0,87.0,83.0,26.0,200.0
2025-06-19--17h-07m-30s,4.0,87.0,85.0,24.0,200.0
2025-06-19--17h-07m-30s,1.0,95.0,74.0,30.0,200.0
2025-06-19--17h-07m-30s,3.0,93.0,73.0,31.0,200.0
2025-06-19--17h-07m-30s,0.0,100.0,78.0,22.0,200.0
2025-06-19--17h-07m-30s,1.0,96.0,74.0,29.0,200.0
2025-06-19--17h-07m-30s,5.0,90.0,80.0,25.0,200.0
2025-06-19--17h-07m-30s,2.0,93.0,84.0,21.0,200.0
2025-06-19--17h-07m-30s,2.0,94.0,77.0,27.0,200.0
2025-06-19--17h-07m-30s,2.0,96.0,69.0,33.0,200.0
2025-06-19--17h-07m-30s,1.0,101.0,65.0,33.0,200.0
2025-06-19--17h-07m-30s,2.0,101.0,66.0,31.0,200.0
2025-06-19--17h-07m-30s,1.0,90.0,83.0,26.0,200.0
2025-06-19--17h-07m-30s,2.0,101.0,64.0,33.0,200.0
2025-06-19--17h-07m-30s,2.0,87.0,71.0,40.0,200.0
2025-06-19--17h-07m-30s,1.0,87.0,87.0,25.0,200.0
2025-06-19--17h-07m-30s,5.0,96.0,69.0,30.0,200.0
2025-06-19--17h-07m-30s,2.0,101.0,64.0,33.0,200.0
2025-06-19--17h-07m-30s,0.0,101.0,70.0,29.0,200.0
2025-06-19--17h-07m-30s,1.0,85.0,80.0,34.0,200.0
2025-06-19--17h-07m-30s,3.0,88.0,80.0,29.0,200.0
2025-06-19--17h-07m-30s,3.0,97.0,67.0,33.0,200.0
2025-06-19--17h-07m-30s,3.0,97.0,69.0,31.0,200.0
2025-06-19--17h-07m-30s,0.0,87.0,82.0,31.0,200.0
2025-06-19--17h-07m-30s,1.0,94.0,72.0,33.0,200.0
2025-06-19--17h-07m-30s,1.0,86.0,81.0,32.0,200.0
2025-06-19--17h-07m-30s,1.0,89.0,79.0,31.0,200.0
2025-06-19--17h-07m-30s,1.0,92.0,73.0,34.0,200.0
2025-06-19--17h-07m-30s,1.0,89.0,74.0,36.0,200.0
2025-06-19--17h-07m-30s,3.0,87.0,68.0,42.0,200.0
2025-06-19--17h-07m-30s,1.0,99.0,79.0,21.0,200.0
2025-06-19--17h-07m-30s,2.0,92.0,71.0,35.0,200.0
2025-06-19--17h-07m-30s,0.0,101.0,74.0,25.0,200.0
2025-06-19--17h-07m-30s,0.0,88.0,85.0,27.0,200.0
2025-06-19--17h-07m-30s,4.0,95.0,70.0,31.0,200.0
2025-06-19--17h-07m-30s,1.0,91.0,74.0,34.0,200.0
2025-06-19--17h-07m-30s,5.0,81.0,89.0,25.0,200.0
2025-06-19--17h-07m-30s,0.0,91.0,78.0,31.0,200.0
2025-06-19--17h-07m-30s,1.0,84.0,93.0,22.0,200.0
2025-06-19--17h-07m-30s,2.0,91.0,86.0,21.0,200.0
2025-06-19--17h-07m-30s,0.0,93.0,79.0,28.0,200.0
2025-06-19--17h-07m-30s,1.0,88.0,78.0,33.0,200.0
2025-06-19--17h-07m-30s,2.0,92.0,77.0,29.0,200.0
2025-06-19--17h-07m-30s,7.0,81.0,87.0,25.0,200.0
2025-06-19--17h-07m-30s,1.0,86.0,84.0,29.0,200.0
2025-06-19--17h-07m-30s,2.0,94.0,70.0,34.0,200.0
2025-06-19--17h-07m-30s,0.0,80.0,92.0,28.0,200.0
2025-06-19--17h-07m-30s,4.0,96.0,69.0,31.0,200.0
2025-06-19--17h-07m-30s,1.0,97.0,78.0,24.0,200.0
2025-06-19--17h-07m-30s,1.0,101.0,68.0,30.0,200.0
2025-06-19--17h-07m-30s,6.0,100.0,68.0,26.0,200.0
2025-06-19--17h-07m-30s,3.0,100.0,69.0,28.0,200.0
2025-06-19--17h-07m-30s,0.0,86.0,91.0,23.0,200.0
2025-06-19--17h-07m-30s,1.0,88.0,75.0,36.0,200.0
2025-06-19--17h-07m-30s,2.0,85.0,85.0,28.0,200.0
2025-06-19--17h-07m-30s,2.0,85.0,79.0,34.0,200.0
2025-06-19--17h-07m-30s,0.0,89.0,70.0,41.0,200.0
