data_dir,C',HH,SB,VV,N
2025-06-19--18h-18m-15s,5.0,30.0,4.0,1.0,40.0
2025-06-19--18h-18m-15s,3.0,32.0,4.0,1.0,40.0
2025-06-19--18h-18m-15s,7.0,29.0,4.0,0.0,40.0
2025-06-19--18h-18m-15s,4.0,32.0,3.0,1.0,40.0
2025-06-19--18h-18m-15s,6.0,34.0,0.0,0.0,40.0
2025-06-19--18h-18m-15s,3.0,35.0,2.0,0.0,40.0
2025-06-19--18h-18m-15s,8.0,30.0,2.0,0.0,40.0
2025-06-19--18h-18m-15s,1.0,36.0,2.0,1.0,40.0
2025-06-19--18h-18m-15s,4.0,31.0,3.0,2.0,40.0
2025-06-19--18h-18m-15s,5.0,33.0,2.0,0.0,40.0
2025-06-19--18h-18m-15s,8.0,26.0,5.0,1.0,40.0
2025-06-19--18h-18m-15s,5.0,33.0,2.0,0.0,40.0
2025-06-19--18h-18m-15s,9.0,27.0,2.0,2.0,40.0
2025-06-19--18h-18m-15s,7.0,28.0,4.0,1.0,40.0
2025-06-19--18h-18m-15s,5.0,32.0,2.0,1.0,40.0
2025-06-19--18h-18m-15s,6.0,33.0,1.0,0.0,40.0
2025-06-19--18h-18m-15s,4.0,35.0,1.0,0.0,40.0
2025-06-19--18h-18m-15s,9.0,26.0,4.0,1.0,40.0
2025-06-19--18h-18m-15s,4.0,31.0,4.0,1.0,40.0
2025-06-19--18h-18m-15s,7.0,30.0,3.0,0.0,40.0
2025-06-19--18h-18m-15s,5.0,33.0,1.0,1.0,40.0
2025-06-19--18h-18m-15s,6.0,28.0,5.0,1.0,40.0
2025-06-19--18h-18m-15s,5.0,31.0,2.0,2.0,40.0
2025-06-19--18h-18m-15s,9.0,30.0,1.0,0.0,40.0
2025-06-19--18h-18m-15s,6.0,28.0,6.0,0.0,40.0
2025-06-19--18h-18m-15s,4.0,31.0,5.0,0.0,40.0
2025-06-19--18h-18m-15s,8.0,30.0,1.0,1.0,40.0
2025-06-19--18h-18m-15s,9.0,30.0,1.0,0.0,40.0
2025-06-19--18h-18m-15s,9.0,29.0,1.0,1.0,40.0
2025-06-19--18h-18m-15s,10.0,27.0,1.0,2.0,40.0
2025-06-19--18h-18m-15s,6.0,31.0,2.0,1.0,40.0
2025-06-19--18h-18m-15s,10.0,26.0,3.0,1.0,40.0
