data_dir,C,SB,DB_V,DB_H,N
2025-06-23--17h-34m-51s,5.0,4.0,0.0,191.0,200.0
2025-06-23--17h-34m-51s,2.0,9.0,0.0,189.0,200.0
2025-06-23--17h-34m-51s,6.0,5.0,0.0,189.0,200.0
2025-06-23--17h-34m-51s,2.0,4.0,0.0,194.0,200.0
2025-06-23--17h-34m-51s,3.0,5.0,0.0,192.0,200.0
2025-06-23--17h-34m-51s,6.0,7.0,0.0,187.0,200.0
2025-06-23--17h-34m-51s,7.0,5.0,0.0,188.0,200.0
2025-06-23--17h-34m-51s,2.0,10.0,0.0,188.0,200.0
2025-06-23--17h-34m-51s,5.0,10.0,0.0,185.0,200.0
2025-06-23--17h-34m-51s,10.0,8.0,0.0,182.0,200.0
2025-06-23--17h-34m-51s,5.0,5.0,0.0,190.0,200.0
2025-06-23--17h-34m-51s,6.0,4.0,0.0,190.0,200.0
2025-06-23--17h-34m-51s,5.0,6.0,0.0,189.0,200.0
2025-06-23--17h-34m-51s,2.0,8.0,0.0,190.0,200.0
2025-06-23--17h-34m-51s,1.0,6.0,0.0,193.0,200.0
2025-06-23--17h-34m-51s,5.0,7.0,0.0,188.0,200.0
2025-06-23--17h-34m-51s,5.0,5.0,0.0,190.0,200.0
2025-06-23--17h-34m-51s,4.0,4.0,0.0,192.0,200.0
2025-06-23--17h-34m-51s,3.0,7.0,0.0,190.0,200.0
2025-06-23--17h-34m-51s,5.0,8.0,0.0,187.0,200.0
2025-06-23--17h-34m-51s,8.0,9.0,1.0,182.0,200.0
2025-06-23--17h-34m-51s,3.0,5.0,0.0,192.0,200.0
2025-06-23--17h-34m-51s,4.0,4.0,0.0,192.0,200.0
2025-06-23--17h-34m-51s,7.0,5.0,1.0,187.0,200.0
2025-06-23--17h-34m-51s,4.0,7.0,0.0,189.0,200.0
2025-06-23--17h-34m-51s,4.0,5.0,0.0,191.0,200.0
2025-06-23--17h-34m-51s,4.0,5.0,0.0,191.0,200.0
2025-06-23--17h-34m-51s,3.0,4.0,0.0,193.0,200.0
2025-06-23--17h-34m-51s,3.0,5.0,0.0,192.0,200.0
2025-06-23--17h-34m-51s,2.0,4.0,0.0,194.0,200.0
2025-06-23--17h-34m-51s,6.0,5.0,0.0,189.0,200.0
2025-06-23--17h-34m-51s,3.0,5.0,1.0,191.0,200.0
2025-06-23--17h-34m-51s,5.0,9.0,0.0,186.0,200.0
2025-06-23--17h-34m-51s,4.0,5.0,0.0,191.0,200.0
2025-06-23--17h-34m-51s,3.0,8.0,0.0,189.0,200.0
2025-06-23--17h-34m-51s,6.0,5.0,0.0,189.0,200.0
2025-06-23--17h-34m-51s,5.0,3.0,1.0,191.0,200.0
2025-06-23--17h-34m-51s,5.0,7.0,0.0,188.0,200.0
2025-06-23--17h-34m-51s,3.0,7.0,0.0,190.0,200.0
2025-06-23--17h-34m-51s,7.0,10.0,0.0,183.0,200.0
2025-06-23--17h-34m-51s,3.0,4.0,1.0,192.0,200.0
2025-06-23--17h-34m-51s,6.0,7.0,0.0,187.0,200.0
2025-06-23--17h-34m-51s,9.0,3.0,0.0,188.0,200.0
2025-06-23--17h-34m-51s,2.0,3.0,0.0,195.0,200.0
2025-06-23--17h-34m-51s,1.0,9.0,0.0,190.0,200.0
2025-06-23--17h-34m-51s,3.0,6.0,0.0,191.0,200.0
2025-06-23--17h-34m-51s,3.0,5.0,0.0,192.0,200.0
2025-06-23--17h-34m-51s,4.0,7.0,0.0,189.0,200.0
2025-06-23--17h-34m-51s,4.0,10.0,0.0,186.0,200.0
2025-06-23--17h-34m-51s,2.0,7.0,0.0,191.0,200.0
2025-06-23--17h-34m-51s,7.0,8.0,0.0,185.0,200.0
2025-06-23--17h-34m-51s,4.0,9.0,0.0,187.0,200.0
2025-06-23--17h-34m-51s,3.0,10.0,0.0,187.0,200.0
2025-06-23--17h-34m-51s,2.0,7.0,0.0,191.0,200.0
2025-06-23--17h-34m-51s,10.0,5.0,0.0,185.0,200.0
2025-06-23--17h-34m-51s,0.0,9.0,0.0,191.0,200.0
2025-06-23--17h-34m-51s,1.0,7.0,0.0,192.0,200.0
2025-06-23--17h-34m-51s,2.0,6.0,0.0,192.0,200.0
2025-06-23--17h-34m-51s,5.0,6.0,0.0,189.0,200.0
2025-06-23--17h-34m-51s,2.0,6.0,0.0,192.0,200.0
2025-06-23--17h-34m-51s,3.0,11.0,0.0,186.0,200.0
2025-06-23--17h-34m-51s,2.0,7.0,0.0,191.0,200.0
2025-06-23--17h-34m-51s,5.0,6.0,0.0,189.0,200.0
2025-06-23--17h-34m-51s,3.0,5.0,0.0,192.0,200.0
2025-06-23--17h-34m-51s,4.0,11.0,0.0,185.0,200.0
2025-06-23--17h-34m-51s,4.0,5.0,0.0,191.0,200.0
2025-06-23--17h-34m-51s,6.0,5.0,0.0,189.0,200.0
2025-06-23--17h-34m-51s,0.0,5.0,0.0,195.0,200.0
2025-06-23--17h-34m-51s,2.0,8.0,0.0,190.0,200.0
2025-06-23--17h-34m-51s,2.0,5.0,0.0,193.0,200.0
2025-06-23--17h-34m-51s,2.0,5.0,0.0,193.0,200.0
2025-06-23--17h-34m-51s,2.0,6.0,0.0,192.0,200.0
2025-06-23--17h-34m-51s,3.0,9.0,0.0,188.0,200.0
2025-06-23--17h-34m-51s,2.0,7.0,0.0,191.0,200.0
2025-06-23--17h-34m-51s,3.0,3.0,0.0,194.0,200.0
2025-06-23--17h-34m-51s,5.0,2.0,0.0,193.0,200.0
2025-06-23--17h-34m-51s,3.0,6.0,0.0,191.0,200.0
2025-06-23--17h-34m-51s,4.0,2.0,1.0,193.0,200.0
2025-06-23--17h-34m-51s,4.0,7.0,0.0,189.0,200.0
2025-06-23--17h-34m-51s,6.0,9.0,0.0,185.0,200.0
2025-06-23--17h-34m-51s,5.0,8.0,0.0,187.0,200.0
2025-06-23--17h-34m-51s,6.0,9.0,0.0,185.0,200.0
2025-06-23--17h-34m-51s,1.0,10.0,0.0,189.0,200.0
2025-06-23--17h-34m-51s,4.0,9.0,0.0,187.0,200.0
2025-06-23--17h-34m-51s,7.0,7.0,1.0,185.0,200.0
2025-06-23--17h-34m-51s,7.0,4.0,0.0,189.0,200.0
2025-06-23--17h-34m-51s,7.0,7.0,0.0,186.0,200.0
2025-06-23--17h-34m-51s,3.0,6.0,0.0,191.0,200.0
2025-06-23--17h-34m-51s,5.0,6.0,0.0,189.0,200.0
2025-06-23--17h-34m-51s,3.0,7.0,0.0,190.0,200.0
2025-06-23--17h-34m-51s,1.0,5.0,0.0,194.0,200.0
2025-06-23--17h-34m-51s,3.0,6.0,0.0,191.0,200.0
2025-06-23--17h-34m-51s,5.0,5.0,0.0,190.0,200.0
2025-06-23--17h-34m-51s,3.0,4.0,0.0,193.0,200.0
2025-06-23--17h-34m-51s,3.0,6.0,1.0,190.0,200.0
2025-06-23--17h-34m-51s,4.0,10.0,0.0,186.0,200.0
