detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,0,2025-05-23--16h-55m-38s-170981
9,11,SB,0,0,2025-05-23--16h-55m-38s-170981
9,10,SB,0,1,2025-05-23--16h-55m-38s-170981
11,12,SB,0,0,2025-05-23--16h-55m-38s-170981
10,12,SB,0,0,2025-05-23--16h-55m-38s-170981
10,11,DB_V,0,0,2025-05-23--16h-55m-38s-170981
1,9,C,0,0,2025-05-23--16h-55m-38s-170981
1,12,C,0,0,2025-05-23--16h-55m-38s-170981
1,11,C,0,0,2025-05-23--16h-55m-38s-170981
1,10,C,0,0,2025-05-23--16h-55m-38s-170981
1,4,DB_H,0,0,2025-05-23--16h-55m-38s-170981
1,7,SB,0,0,2025-05-23--16h-55m-38s-170981
1,2,SB,0,0,2025-05-23--16h-55m-38s-170981
4,9,C,0,0,2025-05-23--16h-55m-38s-170981
4,12,C,0,0,2025-05-23--16h-55m-38s-170981
4,11,C,0,0,2025-05-23--16h-55m-38s-170981
4,10,C,0,0,2025-05-23--16h-55m-38s-170981
4,7,SB,0,0,2025-05-23--16h-55m-38s-170981
7,9,C,0,0,2025-05-23--16h-55m-38s-170981
7,12,C,0,0,2025-05-23--16h-55m-38s-170981
7,11,C,0,0,2025-05-23--16h-55m-38s-170981
7,10,C,0,0,2025-05-23--16h-55m-38s-170981
2,9,C,0,0,2025-05-23--16h-55m-38s-170981
2,12,C,0,0,2025-05-23--16h-55m-38s-170981
2,11,C,0,0,2025-05-23--16h-55m-38s-170981
2,10,C,0,0,2025-05-23--16h-55m-38s-170981
2,4,SB,0,0,2025-05-23--16h-55m-38s-170981
2,7,DB_V,0,0,2025-05-23--16h-55m-38s-170981
9,12,DB_H,1,1,2025-05-23--16h-55m-38s-196469
9,11,SB,1,0,2025-05-23--16h-55m-38s-196469
9,10,SB,1,0,2025-05-23--16h-55m-38s-196469
11,12,SB,1,0,2025-05-23--16h-55m-38s-196469
10,12,SB,1,0,2025-05-23--16h-55m-38s-196469
10,11,DB_V,1,0,2025-05-23--16h-55m-38s-196469
1,9,C,1,0,2025-05-23--16h-55m-38s-196469
1,12,C,1,0,2025-05-23--16h-55m-38s-196469
1,11,C,1,0,2025-05-23--16h-55m-38s-196469
1,10,C,1,0,2025-05-23--16h-55m-38s-196469
1,4,DB_H,1,1,2025-05-23--16h-55m-38s-196469
1,7,SB,1,0,2025-05-23--16h-55m-38s-196469
1,2,SB,1,0,2025-05-23--16h-55m-38s-196469
4,9,C,1,0,2025-05-23--16h-55m-38s-196469
4,12,C,1,0,2025-05-23--16h-55m-38s-196469
4,11,C,1,0,2025-05-23--16h-55m-38s-196469
4,10,C,1,0,2025-05-23--16h-55m-38s-196469
4,7,SB,1,0,2025-05-23--16h-55m-38s-196469
7,9,C,1,0,2025-05-23--16h-55m-38s-196469
7,12,C,1,0,2025-05-23--16h-55m-38s-196469
7,11,C,1,0,2025-05-23--16h-55m-38s-196469
7,10,C,1,0,2025-05-23--16h-55m-38s-196469
2,9,C,1,0,2025-05-23--16h-55m-38s-196469
2,12,C,1,0,2025-05-23--16h-55m-38s-196469
2,11,C,1,0,2025-05-23--16h-55m-38s-196469
2,10,C,1,0,2025-05-23--16h-55m-38s-196469
2,4,SB,1,0,2025-05-23--16h-55m-38s-196469
2,7,DB_V,1,0,2025-05-23--16h-55m-38s-196469
9,12,DB_H,2,0,2025-05-23--16h-55m-38s-216596
9,11,SB,2,0,2025-05-23--16h-55m-38s-216596
9,10,SB,2,0,2025-05-23--16h-55m-38s-216596
11,12,SB,2,0,2025-05-23--16h-55m-38s-216596
10,12,SB,2,0,2025-05-23--16h-55m-38s-216596
10,11,DB_V,2,0,2025-05-23--16h-55m-38s-216596
1,9,C,2,0,2025-05-23--16h-55m-38s-216596
1,12,C,2,0,2025-05-23--16h-55m-38s-216596
1,11,C,2,0,2025-05-23--16h-55m-38s-216596
1,10,C,2,0,2025-05-23--16h-55m-38s-216596
1,4,DB_H,2,0,2025-05-23--16h-55m-38s-216596
1,7,SB,2,0,2025-05-23--16h-55m-38s-216596
1,2,SB,2,0,2025-05-23--16h-55m-38s-216596
4,9,C,2,0,2025-05-23--16h-55m-38s-216596
4,12,C,2,0,2025-05-23--16h-55m-38s-216596
4,11,C,2,0,2025-05-23--16h-55m-38s-216596
4,10,C,2,0,2025-05-23--16h-55m-38s-216596
4,7,SB,2,1,2025-05-23--16h-55m-38s-216596
7,9,C,2,0,2025-05-23--16h-55m-38s-216596
7,12,C,2,0,2025-05-23--16h-55m-38s-216596
