data_dir,C,DB_H,DB_V,SB,N
2025-05-23--18h-30m-20s,2.5,21.0,65.0,71.5,160.0
2025-05-23--18h-30m-20s,3.0,20.0,72.0,65.0,160.0
2025-05-23--18h-30m-20s,4.5,18.0,68.0,69.5,160.0
2025-05-23--18h-30m-20s,4.0,30.0,61.0,65.0,160.0
2025-05-23--18h-30m-20s,4.0,23.0,63.0,70.0,160.0
2025-05-23--18h-30m-20s,2.0,21.0,82.0,55.0,160.0
2025-05-23--18h-30m-20s,1.0,20.0,65.0,74.0,160.0
2025-05-23--18h-30m-20s,1.5,27.0,69.0,62.5,160.0
2025-05-23--18h-30m-20s,2.5,27.0,60.0,70.5,160.0
2025-05-23--18h-30m-20s,3.0,24.0,76.0,57.0,160.0
2025-05-23--18h-30m-20s,3.0,23.0,81.0,53.0,160.0
2025-05-23--18h-30m-20s,4.0,21.0,65.0,70.0,160.0
2025-05-23--18h-30m-20s,5.0,22.0,66.0,67.0,160.0
2025-05-23--18h-30m-20s,1.5,27.0,65.0,66.5,160.0
2025-05-23--18h-30m-20s,1.0,25.0,69.0,65.0,160.0
2025-05-23--18h-30m-20s,1.0,29.0,71.0,59.0,160.0
2025-05-23--18h-30m-20s,2.5,15.0,77.0,65.5,160.0
2025-05-23--18h-30m-20s,0.5,23.0,63.0,73.5,160.0
2025-05-23--18h-30m-20s,3.0,20.0,70.0,67.0,160.0
2025-05-23--18h-30m-20s,3.0,30.0,64.0,63.0,160.0
2025-05-23--18h-30m-20s,3.0,28.0,71.0,58.0,160.0
2025-05-23--18h-30m-20s,2.0,25.0,69.0,64.0,160.0
2025-05-23--18h-30m-20s,3.0,20.0,74.0,63.0,160.0
2025-05-23--18h-30m-20s,2.5,30.0,67.0,60.5,160.0
2025-05-23--18h-30m-20s,1.5,19.0,80.0,59.5,160.0
2025-05-23--18h-30m-20s,3.0,24.0,60.0,73.0,160.0
2025-05-23--18h-30m-20s,3.5,28.0,70.0,58.5,160.0
2025-05-23--18h-30m-20s,1.0,27.0,65.0,67.0,160.0
2025-05-23--18h-30m-20s,4.0,19.0,69.0,68.0,160.0
2025-05-23--18h-30m-20s,1.0,19.0,79.0,61.0,160.0
2025-05-23--18h-30m-20s,4.5,22.0,62.0,71.5,160.0
2025-05-23--18h-30m-20s,3.0,27.0,68.0,62.0,160.0
2025-05-23--18h-30m-20s,4.0,21.0,78.0,57.0,160.0
2025-05-23--18h-30m-20s,4.5,29.0,60.0,66.5,160.0
2025-05-23--18h-30m-20s,5.0,24.0,67.0,64.0,160.0
2025-05-23--18h-30m-20s,3.0,33.0,65.0,59.0,160.0
2025-05-23--18h-30m-20s,2.0,17.0,70.0,71.0,160.0
2025-05-23--18h-30m-20s,2.5,23.0,63.0,71.5,160.0
2025-05-23--18h-30m-20s,3.0,17.0,67.0,73.0,160.0
2025-05-23--18h-30m-20s,2.5,27.0,66.0,64.5,160.0
2025-05-23--18h-30m-20s,3.0,15.0,76.0,66.0,160.0
