data_dir,C',HH,SB,VV,N,theta_estimate,delta_phi_estimate,clipped_delta_phi_estimate
2025-06-18--18h-16m-34s,11.0,11.0,10.0,8.0,40.0,1.4957258357181802,0.8095796943949075,0.8095796943949075
2025-06-18--18h-16m-34s,9.0,17.0,12.0,2.0,40.0,1.1863995522992576,0.71262518665751,0.71262518665751
2025-06-18--18h-16m-34s,8.0,16.0,9.0,7.0,40.0,1.3438532906163767,0.7555207266854926,0.7555207266854926
2025-06-18--18h-16m-34s,15.0,20.0,3.0,2.0,40.0,1.1040309877476002,1.1571145649952337,1.1571145649952337
2025-06-18--18h-16m-34s,9.0,16.0,8.0,7.0,40.0,1.3438532906163767,0.815275600109404,0.815275600109404
2025-06-18--18h-16m-34s,12.0,18.0,4.0,6.0,40.0,1.2661036727794992,1.0516048910611193,1.0516048910611193
2025-06-18--18h-16m-34s,9.0,20.0,8.0,3.0,40.0,1.131834441185136,0.815275600109404,0.815275600109404
2025-06-18--18h-16m-34s,9.0,12.0,12.0,7.0,40.0,1.445468495626831,0.71262518665751,0.71262518665751
2025-06-18--18h-16m-34s,9.0,16.0,10.0,5.0,40.0,1.292206624403246,0.7586688964637969,0.7586688964637969
2025-06-18--18h-16m-34s,7.0,16.0,16.0,1.0,40.0,1.1863995522992576,0.5811317647444689,0.5811317647444689
2025-06-18--18h-16m-34s,7.0,19.0,11.0,3.0,40.0,1.1592794807274087,0.6716154865196413,0.6716154865196413
2025-06-18--18h-16m-34s,13.0,11.0,11.0,5.0,40.0,1.4202280540182106,0.8277499732770521,0.8277499732770521
2025-06-18--18h-16m-34s,8.0,14.0,12.0,6.0,40.0,1.369438406004566,0.6831644623239246,0.6831644623239246
2025-06-18--18h-16m-34s,12.0,17.0,8.0,3.0,40.0,1.2132252231493863,0.8876318644709721,0.8876318644709721
2025-06-18--18h-16m-34s,7.0,11.0,14.0,8.0,40.0,1.4957258357181802,0.6127850976142151,0.6127850976142151
2025-06-18--18h-16m-34s,2.0,27.0,7.0,4.0,40.0,0.9581921787462742,0.48577771706979705,0.48577771706979705
2025-06-18--18h-16m-34s,6.0,20.0,10.0,4.0,40.0,1.1592794807274087,0.6570910503804337,0.6570910503804337
2025-06-18--18h-16m-34s,9.0,18.0,11.0,2.0,40.0,1.1592794807274087,0.7345491364321179,0.7345491364321179
2025-06-18--18h-16m-34s,7.0,16.0,13.0,4.0,40.0,1.2661036727794992,0.6306554619798268,0.6306554619798268
2025-06-18--18h-16m-34s,7.0,18.0,11.0,4.0,40.0,1.2132252231493863,0.6716154865196413,0.6716154865196413
2025-06-18--18h-16m-34s,11.0,19.0,10.0,0.0,40.0,1.0758322950780022,0.8095796943949075,0.8095796943949075
2025-06-18--18h-16m-34s,8.0,19.0,9.0,4.0,40.0,1.1863995522992576,0.7555207266854926,0.7555207266854926
2025-06-18--18h-16m-34s,6.0,19.0,12.0,3.0,40.0,1.1592794807274087,0.6127850976142151,0.6127850976142151
2025-06-18--18h-16m-34s,3.0,21.0,9.0,7.0,40.0,1.2132252231493863,0.5191914357337772,0.5191914357337772
2025-06-18--18h-16m-34s,7.0,13.0,16.0,4.0,40.0,1.3438532906163767,0.5811317647444689,0.5811317647444689
2025-06-18--18h-16m-34s,11.0,18.0,9.0,2.0,40.0,1.1592794807274087,0.8362471903627787,0.8362471903627787
2025-06-18--18h-16m-34s,13.0,15.0,10.0,2.0,40.0,1.2397845987056022,0.8518037601641124,0.8518037601641124
2025-06-18--18h-16m-34s,11.0,12.0,11.0,6.0,40.0,1.4202280540182106,0.7853981633974483,0.7853981633974483
2025-06-18--18h-16m-34s,6.0,16.0,14.0,4.0,40.0,1.2661036727794992,0.5763117670257328,0.5763117670257328
2025-06-18--18h-16m-34s,12.0,18.0,7.0,3.0,40.0,1.1863995522992576,0.9206233028651737,0.9206233028651737
2025-06-18--18h-16m-34s,7.0,16.0,11.0,6.0,40.0,1.318116071652818,0.6716154865196413,0.6716154865196413
2025-06-18--18h-16m-34s,11.0,12.0,10.0,7.0,40.0,1.445468495626831,0.8095796943949075,0.8095796943949075
2025-06-18--18h-16m-34s,11.0,17.0,9.0,3.0,40.0,1.2132252231493863,0.8362471903627787,0.8362471903627787
2025-06-18--18h-16m-34s,8.0,19.0,10.0,3.0,40.0,1.1592794807274087,0.7288762798605178,0.7288762798605178
2025-06-18--18h-16m-34s,11.0,14.0,9.0,6.0,40.0,1.369438406004566,0.8362471903627787,0.8362471903627787
2025-06-18--18h-16m-34s,9.0,16.0,10.0,5.0,40.0,1.292206624403246,0.7586688964637969,0.7586688964637969
2025-06-18--18h-16m-34s,13.0,14.0,9.0,4.0,40.0,1.318116071652818,0.8782239689549769,0.8782239689549769
2025-06-18--18h-16m-34s,11.0,23.0,2.0,4.0,40.0,1.0758322950780022,1.1750965499068404,1.1750965499068404
2025-06-18--18h-16m-34s,7.0,12.0,10.0,11.0,40.0,1.5457937218955355,0.6953329163978061,0.6953329163978061
2025-06-18--18h-16m-34s,9.0,14.0,12.0,5.0,40.0,1.3438532906163767,0.71262518665751,0.71262518665751
2025-06-18--18h-16m-34s,11.0,16.0,10.0,3.0,40.0,1.2397845987056022,0.8095796943949075,0.8095796943949075
2025-06-18--18h-16m-34s,7.0,22.0,8.0,3.0,40.0,1.0758322950780022,0.7515313257911879,0.7515313257911879
2025-06-18--18h-16m-34s,9.0,17.0,9.0,5.0,40.0,1.2661036727794992,0.7853981633974483,0.7853981633974483
2025-06-18--18h-16m-34s,11.0,18.0,8.0,3.0,40.0,1.1863995522992576,0.8658950588221979,0.8658950588221979
2025-06-18--18h-16m-34s,10.0,20.0,4.0,6.0,40.0,1.2132252231493863,1.0104716644478993,1.0104716644478993
2025-06-18--18h-16m-34s,11.0,14.0,7.0,8.0,40.0,1.4202280540182106,0.8991808402752552,0.8991808402752552
2025-06-18--18h-16m-34s,8.0,17.0,9.0,6.0,40.0,1.292206624403246,0.7555207266854926,0.7555207266854926
2025-06-18--18h-16m-34s,12.0,17.0,7.0,4.0,40.0,1.2397845987056022,0.9206233028651737,0.9206233028651737
2025-06-18--18h-16m-34s,13.0,16.0,5.0,6.0,40.0,1.318116071652818,1.0194600102405764,1.0194600102405764
2025-06-18--18h-16m-34s,11.0,17.0,10.0,2.0,40.0,1.1863995522992576,0.8095796943949075,0.8095796943949075
2025-06-18--18h-16m-34s,6.0,20.0,9.0,5.0,40.0,1.1863995522992576,0.6831644623239246,0.6831644623239246
2025-06-18--18h-16m-34s,9.0,18.0,6.0,7.0,40.0,1.292206624403246,0.8876318644709721,0.8876318644709721
2025-06-18--18h-16m-34s,12.0,12.0,9.0,7.0,40.0,1.445468495626831,0.8581711401373867,0.8581711401373867
2025-06-18--18h-16m-34s,10.0,15.0,8.0,7.0,40.0,1.369438406004566,0.8419200469343788,0.8419200469343788
2025-06-18--18h-16m-34s,8.0,17.0,10.0,5.0,40.0,1.2661036727794992,0.7288762798605178,0.7288762798605178
2025-06-18--18h-16m-34s,11.0,13.0,10.0,6.0,40.0,1.3948905586311804,0.8095796943949075,0.8095796943949075
