data_dir,C,DB_H,DB_V,SB,N
2025-05-29--01h-19m-37s,1.0,1.0,64.0,14.0,80.0
2025-05-29--01h-19m-37s,1.5,4.0,55.0,19.5,80.0
2025-05-29--01h-19m-37s,1.0,2.0,62.0,15.0,80.0
2025-05-29--01h-19m-37s,2.0,3.0,55.0,20.0,80.0
2025-05-29--01h-19m-37s,2.5,0.0,60.0,17.5,80.0
2025-05-29--01h-19m-37s,1.0,2.0,63.0,14.0,80.0
2025-05-29--01h-19m-37s,1.5,2.0,62.0,14.5,80.0
2025-05-29--01h-19m-37s,1.0,1.0,65.0,13.0,80.0
2025-05-29--01h-19m-37s,1.0,1.0,61.0,17.0,80.0
2025-05-29--01h-19m-37s,1.5,1.0,61.0,16.5,80.0
2025-05-29--01h-19m-37s,2.0,2.0,55.0,21.0,80.0
2025-05-29--01h-19m-37s,1.5,0.0,63.0,15.5,80.0
2025-05-29--01h-19m-37s,2.5,1.0,58.0,18.5,80.0
2025-05-29--01h-19m-37s,1.0,1.0,59.0,19.0,80.0
2025-05-29--01h-19m-37s,1.0,2.0,56.0,21.0,80.0
2025-05-29--01h-19m-37s,0.5,1.0,62.0,16.5,80.0
2025-05-29--01h-19m-37s,1.0,2.0,60.0,17.0,80.0
2025-05-29--01h-19m-37s,0.5,1.0,62.0,16.5,80.0
2025-05-29--01h-19m-37s,1.5,0.0,59.0,19.5,80.0
2025-05-29--01h-19m-37s,0.5,3.0,58.0,18.5,80.0
2025-05-29--01h-19m-37s,1.0,4.0,58.0,17.0,80.0
2025-05-29--01h-19m-37s,0.5,1.0,61.0,17.5,80.0
2025-05-29--01h-19m-37s,2.5,1.0,64.0,12.5,80.0
2025-05-29--01h-19m-37s,1.5,1.0,62.0,15.5,80.0
2025-05-29--01h-19m-37s,2.0,2.0,59.0,17.0,80.0
2025-05-29--01h-19m-37s,3.0,0.0,59.0,18.0,80.0
2025-05-29--01h-19m-37s,2.0,4.0,62.0,12.0,80.0
2025-05-29--01h-19m-37s,1.0,1.0,63.0,15.0,80.0
2025-05-29--01h-19m-37s,2.0,2.0,57.0,19.0,80.0
2025-05-29--01h-19m-37s,2.5,1.0,61.0,15.5,80.0
2025-05-29--01h-19m-37s,0.0,0.0,64.0,16.0,80.0
2025-05-29--01h-19m-37s,1.0,0.0,65.0,14.0,80.0
2025-05-29--01h-19m-37s,1.5,1.0,60.0,17.5,80.0
2025-05-29--01h-19m-37s,4.0,3.0,52.0,21.0,80.0
2025-05-29--01h-19m-37s,0.5,0.0,59.0,20.5,80.0
2025-05-29--01h-19m-37s,1.5,3.0,52.0,23.5,80.0
2025-05-29--01h-19m-37s,2.0,1.0,62.0,15.0,80.0
2025-05-29--01h-19m-37s,0.0,2.0,61.0,17.0,80.0
2025-05-29--01h-19m-37s,1.5,2.0,59.0,17.5,80.0
2025-05-29--01h-19m-37s,1.0,0.0,65.0,14.0,80.0
2025-05-29--01h-19m-37s,0.5,2.0,58.0,19.5,80.0
2025-05-29--01h-19m-37s,1.5,1.0,60.0,17.5,80.0
2025-05-29--01h-19m-37s,0.5,0.0,65.0,14.5,80.0
2025-05-29--01h-19m-37s,1.5,0.0,59.0,19.5,80.0
2025-05-29--01h-19m-37s,1.5,1.0,66.0,11.5,80.0
2025-05-29--01h-19m-37s,1.0,1.0,57.0,21.0,80.0
2025-05-29--01h-19m-37s,0.0,0.0,64.0,16.0,80.0
2025-05-29--01h-19m-37s,1.0,1.0,63.0,15.0,80.0
2025-05-29--01h-19m-37s,2.5,1.0,59.0,17.5,80.0
2025-05-29--01h-19m-37s,1.0,2.0,60.0,17.0,80.0
2025-05-29--01h-19m-37s,1.0,2.0,59.0,18.0,80.0
2025-05-29--01h-19m-37s,1.5,1.0,60.0,17.5,80.0
2025-05-29--01h-19m-37s,0.5,3.0,58.0,18.5,80.0
2025-05-29--01h-19m-37s,2.0,1.0,64.0,13.0,80.0
2025-05-29--01h-19m-37s,2.0,0.0,60.0,18.0,80.0
2025-05-29--01h-19m-37s,0.0,0.0,58.0,22.0,80.0
2025-05-29--01h-19m-37s,2.5,2.0,61.0,14.5,80.0
2025-05-29--01h-19m-37s,2.0,4.0,55.0,19.0,80.0
2025-05-29--01h-19m-37s,1.0,3.0,55.0,21.0,80.0
2025-05-29--01h-19m-37s,0.5,3.0,61.0,15.5,80.0
2025-05-29--01h-19m-37s,2.0,4.0,58.0,16.0,80.0
2025-05-29--01h-19m-37s,0.5,0.0,64.0,15.5,80.0
