data_dir,C,DB_H,DB_V,SB,N
2025-05-29--01h-19m-37s,3.5,6.0,151.0,39.5,200.0
2025-05-29--01h-19m-37s,4.5,4.0,145.0,46.5,200.0
2025-05-29--01h-19m-37s,3.0,5.0,157.0,35.0,200.0
2025-05-29--01h-19m-37s,3.0,2.0,155.0,40.0,200.0
2025-05-29--01h-19m-37s,4.5,2.0,148.0,45.5,200.0
2025-05-29--01h-19m-37s,3.5,4.0,143.0,49.5,200.0
2025-05-29--01h-19m-37s,1.5,4.0,155.0,39.5,200.0
2025-05-29--01h-19m-37s,2.5,3.0,146.0,48.5,200.0
2025-05-29--01h-19m-37s,3.5,6.0,151.0,39.5,200.0
2025-05-29--01h-19m-37s,4.0,3.0,153.0,40.0,200.0
2025-05-29--01h-19m-37s,5.5,5.0,150.0,39.5,200.0
2025-05-29--01h-19m-37s,5.0,3.0,152.0,40.0,200.0
2025-05-29--01h-19m-37s,1.0,0.0,160.0,39.0,200.0
2025-05-29--01h-19m-37s,6.0,4.0,140.0,50.0,200.0
2025-05-29--01h-19m-37s,3.5,5.0,146.0,45.5,200.0
2025-05-29--01h-19m-37s,2.5,3.0,153.0,41.5,200.0
2025-05-29--01h-19m-37s,2.5,3.0,150.0,44.5,200.0
2025-05-29--01h-19m-37s,3.0,1.0,158.0,38.0,200.0
2025-05-29--01h-19m-37s,2.0,2.0,150.0,46.0,200.0
2025-05-29--01h-19m-37s,3.5,3.0,153.0,40.5,200.0
2025-05-29--01h-19m-37s,3.0,4.0,147.0,46.0,200.0
2025-05-29--01h-19m-37s,4.0,3.0,154.0,39.0,200.0
2025-05-29--01h-19m-37s,3.5,5.0,143.0,48.5,200.0
2025-05-29--01h-19m-37s,2.5,7.0,147.0,43.5,200.0
2025-05-29--01h-19m-37s,3.0,4.0,152.0,41.0,200.0
2025-05-29--01h-19m-37s,3.5,2.0,150.0,44.5,200.0
2025-05-29--01h-19m-37s,3.0,3.0,154.0,40.0,200.0
2025-05-29--01h-19m-37s,3.0,4.0,156.0,37.0,200.0
2025-05-29--01h-19m-37s,2.5,7.0,152.0,38.5,200.0
2025-05-29--01h-19m-37s,5.5,3.0,150.0,41.5,200.0
2025-05-29--01h-19m-37s,3.5,3.0,144.0,49.5,200.0
2025-05-29--01h-19m-37s,4.5,5.0,153.0,37.5,200.0
2025-05-29--01h-19m-37s,4.0,3.0,153.0,40.0,200.0
2025-05-29--01h-19m-37s,2.0,3.0,156.0,39.0,200.0
2025-05-29--01h-19m-37s,6.5,5.0,146.0,42.5,200.0
