theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
2.3961299900261133,0,36.93782978443527,69.08652115406214,-42.4515385351751,-72.21012264624176,0.0001,20000
