theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.15707963267948966,0,2.7321368771686987,4.364654461845673,-3.1679019075111685,-3.498718363293109,5e-05,20
