theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
1.7592918860102844,0.7853981633974483,28.7688394821629,50.56600692507144,-14.305814302713749,-53.397478662999646,10
