theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.7454626635636797,0,12.851308630373127,20.913478845937853,-15.24141588893334,-17.78987735375825,0.0001,5000
