data_dir,C,DB_H,DB_V,SB,N
2025-05-28--21h-22m-32s,4.0,97.0,18.0,81.0,200.0
2025-05-28--21h-22m-32s,2.0,118.0,20.0,60.0,200.0
2025-05-28--21h-22m-32s,3.5,91.0,25.0,80.5,200.0
2025-05-28--21h-22m-32s,4.0,97.0,21.0,78.0,200.0
2025-05-28--21h-22m-32s,4.5,99.0,27.0,69.5,200.0
2025-05-28--21h-22m-32s,2.0,107.0,21.0,70.0,200.0
2025-05-28--21h-22m-32s,3.0,95.0,16.0,86.0,200.0
2025-05-28--21h-22m-32s,2.5,104.0,19.0,74.5,200.0
2025-05-28--21h-22m-32s,4.0,90.0,26.0,80.0,200.0
2025-05-28--21h-22m-32s,5.0,96.0,27.0,72.0,200.0
2025-05-28--21h-22m-32s,2.0,100.0,21.0,77.0,200.0
2025-05-28--21h-22m-32s,3.5,94.0,22.0,80.5,200.0
2025-05-28--21h-22m-32s,2.5,87.0,27.0,83.5,200.0
2025-05-28--21h-22m-32s,4.5,103.0,17.0,75.5,200.0
2025-05-28--21h-22m-32s,3.5,89.0,25.0,82.5,200.0
2025-05-28--21h-22m-32s,7.5,94.0,23.0,75.5,200.0
2025-05-28--21h-22m-32s,2.0,104.0,18.0,76.0,200.0
2025-05-28--21h-22m-32s,3.5,104.0,20.0,72.5,200.0
2025-05-28--21h-22m-32s,1.5,94.0,22.0,82.5,200.0
2025-05-28--21h-22m-32s,3.5,92.0,25.0,79.5,200.0
2025-05-28--21h-22m-32s,2.5,99.0,23.0,75.5,200.0
2025-05-28--21h-22m-32s,3.5,84.0,26.0,86.5,200.0
2025-05-28--21h-22m-32s,3.0,93.0,27.0,77.0,200.0
2025-05-28--21h-22m-32s,3.5,94.0,22.0,80.5,200.0
