data_dir,C',SB,VV,HH,N
2025-06-23--21h-30m-05s,39.0,51.0,34.0,76.0,200.0
2025-06-23--21h-30m-05s,38.0,50.0,26.0,86.0,200.0
2025-06-23--21h-30m-05s,54.0,50.0,24.0,72.0,200.0
2025-06-23--21h-30m-05s,42.0,43.0,22.0,93.0,200.0
2025-06-23--21h-30m-05s,45.0,48.0,25.0,82.0,200.0
2025-06-23--21h-30m-05s,37.0,46.0,29.0,88.0,200.0
2025-06-23--21h-30m-05s,39.0,39.0,34.0,88.0,200.0
2025-06-23--21h-30m-05s,48.0,53.0,26.0,73.0,200.0
2025-06-23--21h-30m-05s,52.0,43.0,22.0,83.0,200.0
2025-06-23--21h-30m-05s,46.0,40.0,19.0,95.0,200.0
2025-06-23--21h-30m-05s,45.0,57.0,27.0,71.0,200.0
2025-06-23--21h-30m-05s,35.0,47.0,25.0,93.0,200.0
2025-06-23--21h-30m-05s,43.0,53.0,29.0,75.0,200.0
2025-06-23--21h-30m-05s,46.0,38.0,31.0,85.0,200.0
2025-06-23--21h-30m-05s,36.0,47.0,34.0,83.0,200.0
2025-06-23--21h-30m-05s,48.0,46.0,26.0,80.0,200.0
2025-06-23--21h-30m-05s,42.0,43.0,24.0,91.0,200.0
2025-06-23--21h-30m-05s,40.0,57.0,25.0,78.0,200.0
2025-06-23--21h-30m-05s,36.0,44.0,30.0,90.0,200.0
2025-06-23--21h-30m-05s,42.0,46.0,28.0,84.0,200.0
2025-06-23--21h-30m-05s,43.0,51.0,24.0,82.0,200.0
2025-06-23--21h-30m-05s,48.0,44.0,27.0,81.0,200.0
2025-06-23--21h-30m-05s,36.0,53.0,21.0,90.0,200.0
2025-06-23--21h-30m-05s,32.0,53.0,33.0,82.0,200.0
2025-06-23--21h-30m-05s,36.0,71.0,20.0,73.0,200.0
2025-06-23--21h-30m-05s,39.0,49.0,25.0,87.0,200.0
2025-06-23--21h-30m-05s,48.0,54.0,25.0,73.0,200.0
2025-06-23--21h-30m-05s,41.0,47.0,34.0,78.0,200.0
2025-06-23--21h-30m-05s,37.0,48.0,21.0,94.0,200.0
2025-06-23--21h-30m-05s,39.0,40.0,23.0,98.0,200.0
2025-06-23--21h-30m-05s,41.0,48.0,30.0,81.0,200.0
2025-06-23--21h-30m-05s,38.0,52.0,33.0,77.0,200.0
2025-06-23--21h-30m-05s,26.0,51.0,28.0,95.0,200.0
2025-06-23--21h-30m-05s,33.0,54.0,23.0,90.0,200.0
2025-06-23--21h-30m-05s,50.0,49.0,17.0,84.0,200.0
2025-06-23--21h-30m-05s,41.0,49.0,19.0,91.0,200.0
2025-06-23--21h-30m-05s,45.0,52.0,24.0,79.0,200.0
2025-06-23--21h-30m-05s,43.0,44.0,27.0,86.0,200.0
2025-06-23--21h-30m-05s,37.0,43.0,27.0,93.0,200.0
2025-06-23--21h-30m-05s,41.0,44.0,33.0,82.0,200.0
2025-06-23--21h-30m-05s,40.0,60.0,23.0,77.0,200.0
2025-06-23--21h-30m-05s,49.0,49.0,27.0,75.0,200.0
2025-06-23--21h-30m-05s,49.0,46.0,23.0,82.0,200.0
2025-06-23--21h-30m-05s,37.0,48.0,30.0,85.0,200.0
2025-06-23--21h-30m-05s,44.0,51.0,28.0,77.0,200.0
2025-06-23--21h-30m-05s,46.0,49.0,19.0,86.0,200.0
2025-06-23--21h-30m-05s,36.0,57.0,27.0,80.0,200.0
2025-06-23--21h-30m-05s,51.0,49.0,23.0,77.0,200.0
2025-06-23--21h-30m-05s,45.0,53.0,22.0,80.0,200.0
2025-06-23--21h-30m-05s,47.0,45.0,30.0,78.0,200.0
2025-06-23--21h-30m-05s,37.0,52.0,26.0,85.0,200.0
2025-06-23--21h-30m-05s,45.0,51.0,31.0,73.0,200.0
2025-06-23--21h-30m-05s,32.0,49.0,39.0,80.0,200.0
2025-06-23--21h-30m-05s,41.0,42.0,30.0,87.0,200.0
2025-06-23--21h-30m-05s,38.0,55.0,33.0,74.0,200.0
2025-06-23--21h-30m-05s,41.0,57.0,23.0,79.0,200.0
2025-06-23--21h-30m-05s,43.0,60.0,20.0,77.0,200.0
2025-06-23--21h-30m-05s,43.0,42.0,24.0,91.0,200.0
2025-06-23--21h-30m-05s,31.0,47.0,24.0,98.0,200.0
2025-06-23--21h-30m-05s,40.0,49.0,30.0,81.0,200.0
2025-06-23--21h-30m-05s,48.0,59.0,26.0,67.0,200.0
2025-06-23--21h-30m-05s,29.0,59.0,26.0,86.0,200.0
2025-06-23--21h-30m-05s,41.0,55.0,18.0,86.0,200.0
2025-06-23--21h-30m-05s,49.0,48.0,25.0,78.0,200.0
2025-06-23--21h-30m-05s,37.0,43.0,37.0,83.0,200.0
2025-06-23--21h-30m-05s,35.0,47.0,24.0,94.0,200.0
2025-06-23--21h-30m-05s,46.0,48.0,25.0,81.0,200.0
2025-06-23--21h-30m-05s,33.0,55.0,22.0,90.0,200.0
2025-06-23--21h-30m-05s,38.0,46.0,40.0,76.0,200.0
2025-06-23--21h-30m-05s,33.0,51.0,38.0,78.0,200.0
2025-06-23--21h-30m-05s,41.0,56.0,24.0,79.0,200.0
2025-06-23--21h-30m-05s,43.0,45.0,25.0,87.0,200.0
2025-06-23--21h-30m-05s,43.0,35.0,25.0,97.0,200.0
2025-06-23--21h-30m-05s,42.0,47.0,26.0,85.0,200.0
2025-06-23--21h-30m-05s,44.0,41.0,25.0,90.0,200.0
2025-06-23--21h-30m-05s,42.0,51.0,23.0,84.0,200.0
2025-06-23--21h-30m-05s,36.0,46.0,32.0,86.0,200.0
2025-06-23--21h-30m-05s,54.0,42.0,25.0,79.0,200.0
2025-06-23--21h-30m-05s,40.0,52.0,27.0,81.0,200.0
2025-06-23--21h-30m-05s,40.0,43.0,27.0,90.0,200.0
2025-06-23--21h-30m-05s,34.0,53.0,24.0,89.0,200.0
2025-06-23--21h-30m-05s,33.0,40.0,34.0,93.0,200.0
2025-06-23--21h-30m-05s,39.0,45.0,22.0,94.0,200.0
2025-06-23--21h-30m-05s,43.0,48.0,30.0,79.0,200.0
2025-06-23--21h-30m-05s,37.0,55.0,27.0,81.0,200.0
2025-06-23--21h-30m-05s,38.0,48.0,30.0,84.0,200.0
2025-06-23--21h-30m-05s,45.0,41.0,23.0,91.0,200.0
2025-06-23--21h-30m-05s,35.0,56.0,29.0,80.0,200.0
2025-06-23--21h-30m-05s,37.0,51.0,27.0,85.0,200.0
2025-06-23--21h-30m-05s,39.0,53.0,25.0,83.0,200.0
2025-06-23--21h-30m-05s,48.0,44.0,25.0,83.0,200.0
2025-06-23--21h-30m-05s,47.0,43.0,30.0,80.0,200.0
2025-06-23--21h-30m-05s,40.0,55.0,24.0,81.0,200.0
2025-06-23--21h-30m-05s,46.0,56.0,29.0,69.0,200.0
2025-06-23--21h-30m-05s,40.0,43.0,28.0,89.0,200.0
2025-06-23--21h-30m-05s,33.0,59.0,31.0,77.0,200.0
2025-06-23--21h-30m-05s,40.0,50.0,30.0,80.0,200.0
2025-06-23--21h-30m-05s,39.0,61.0,28.0,72.0,200.0
2025-06-23--21h-30m-05s,33.0,50.0,31.0,86.0,200.0
2025-06-23--21h-30m-05s,45.0,36.0,27.0,92.0,200.0
2025-06-23--21h-30m-05s,47.0,51.0,21.0,81.0,200.0
2025-06-23--21h-30m-05s,44.0,52.0,22.0,82.0,200.0
2025-06-23--21h-30m-05s,40.0,55.0,17.0,88.0,200.0
2025-06-23--21h-30m-05s,51.0,47.0,25.0,77.0,200.0
2025-06-23--21h-30m-05s,59.0,52.0,20.0,69.0,200.0
2025-06-23--21h-30m-05s,49.0,43.0,27.0,81.0,200.0
2025-06-23--21h-30m-05s,39.0,55.0,21.0,85.0,200.0
2025-06-23--21h-30m-05s,41.0,52.0,21.0,86.0,200.0
2025-06-23--21h-30m-05s,38.0,52.0,28.0,82.0,200.0
2025-06-23--21h-30m-05s,37.0,46.0,34.0,83.0,200.0
2025-06-23--21h-30m-05s,40.0,51.0,22.0,87.0,200.0
2025-06-23--21h-30m-05s,41.0,47.0,27.0,85.0,200.0
2025-06-23--21h-30m-05s,42.0,48.0,21.0,89.0,200.0
2025-06-23--21h-30m-05s,38.0,41.0,26.0,95.0,200.0
2025-06-23--21h-30m-05s,39.0,58.0,26.0,77.0,200.0
2025-06-23--21h-30m-05s,37.0,49.0,27.0,87.0,200.0
2025-06-23--21h-30m-05s,52.0,48.0,28.0,72.0,200.0
2025-06-23--21h-30m-05s,30.0,53.0,28.0,89.0,200.0
2025-06-23--21h-30m-05s,43.0,40.0,23.0,94.0,200.0
2025-06-23--21h-30m-05s,35.0,43.0,31.0,91.0,200.0
2025-06-23--21h-30m-05s,36.0,52.0,25.0,87.0,200.0
2025-06-23--21h-30m-05s,45.0,44.0,20.0,91.0,200.0
2025-06-23--21h-30m-05s,31.0,52.0,30.0,87.0,200.0
2025-06-23--21h-30m-05s,33.0,50.0,27.0,90.0,200.0
2025-06-23--21h-30m-05s,43.0,53.0,36.0,68.0,200.0
2025-06-23--21h-30m-05s,40.0,45.0,29.0,86.0,200.0
2025-06-23--21h-30m-05s,40.0,51.0,26.0,83.0,200.0
2025-06-23--21h-30m-05s,48.0,41.0,29.0,82.0,200.0
2025-06-23--21h-30m-05s,43.0,57.0,25.0,75.0,200.0
2025-06-23--21h-30m-05s,34.0,41.0,38.0,87.0,200.0
2025-06-23--21h-30m-05s,41.0,60.0,25.0,74.0,200.0
2025-06-23--21h-30m-05s,38.0,51.0,21.0,90.0,200.0
2025-06-23--21h-30m-05s,51.0,39.0,27.0,83.0,200.0
2025-06-23--21h-30m-05s,50.0,42.0,24.0,84.0,200.0
2025-06-23--21h-30m-05s,40.0,49.0,36.0,75.0,200.0
2025-06-23--21h-30m-05s,35.0,63.0,25.0,77.0,200.0
2025-06-23--21h-30m-05s,53.0,51.0,19.0,77.0,200.0
2025-06-23--21h-30m-05s,55.0,52.0,19.0,74.0,200.0
2025-06-23--21h-30m-05s,41.0,50.0,22.0,87.0,200.0
2025-06-23--21h-30m-05s,39.0,46.0,27.0,88.0,200.0
2025-06-23--21h-30m-05s,45.0,50.0,24.0,81.0,200.0
2025-06-23--21h-30m-05s,36.0,60.0,32.0,72.0,200.0
2025-06-23--21h-30m-05s,57.0,44.0,29.0,70.0,200.0
2025-06-23--21h-30m-05s,38.0,53.0,27.0,82.0,200.0
2025-06-23--21h-30m-05s,43.0,52.0,28.0,77.0,200.0
2025-06-23--21h-30m-05s,34.0,54.0,29.0,83.0,200.0
2025-06-23--21h-30m-05s,34.0,56.0,24.0,86.0,200.0
2025-06-23--21h-30m-05s,31.0,46.0,38.0,85.0,200.0
2025-06-23--21h-30m-05s,42.0,45.0,26.0,87.0,200.0
2025-06-23--21h-30m-05s,40.0,43.0,23.0,94.0,200.0
2025-06-23--21h-30m-05s,45.0,50.0,24.0,81.0,200.0
2025-06-23--21h-30m-05s,34.0,52.0,29.0,85.0,200.0
2025-06-23--21h-30m-05s,34.0,45.0,36.0,85.0,200.0
2025-06-23--21h-30m-05s,44.0,47.0,27.0,82.0,200.0
2025-06-23--21h-30m-05s,44.0,48.0,15.0,93.0,200.0
2025-06-23--21h-30m-05s,43.0,44.0,25.0,88.0,200.0
2025-06-23--21h-30m-05s,39.0,49.0,39.0,73.0,200.0
