theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
2.1205750411731104,0.7853981633974483,33.59266396344395,61.14879395359892,-23.189508624635547,-67.05751988717128,5e-05,30000
