detector_a_name,detector_b_name,detector_a_time_tag,detector_b_time_tag,timestamp,tomography_setting_t,tomography_setting_r,data_dir,estimation_label,corrected_estimation_label
1,9,2554318939732740608,2554318939732740608,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
9,11,2554318939737656320,2554318939737656320,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,SB,SB
1,12,2554318939737841152,2554318939737841152,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318939738342400,2554318939738342400,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,9,2554318939740712448,2554318939740712448,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
9,11,2554318939762376704,2554318939762376704,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,SB,SB
4,12,2554318939763907584,2554318939763907584,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318939774403584,2554318939774403584,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,9,2554318939776152064,2554318939776152064,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318939778049536,2554318939778049536,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318939779829760,2554318939779829760,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
9,12,2554318939790221312,2554318939790221312,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
4,12,2554318939799313920,2554318939799313920,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318939802944512,2554318939802944512,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318939805065728,2554318939805065728,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318939812020224,2554318939812020224,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,9,2554318939812251648,2554318939812251648,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318939817013248,2554318939817013248,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318939818986496,2554318939818986496,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318939825919488,2554318939825919488,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318939827339776,2554318939827339776,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318939832336384,2554318939832336384,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,12,2554318939840515072,2554318939840515072,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318939853275648,2554318939853275648,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
4,10,2554318939859555840,2554318939859555840,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,C'
1,4,2554318939861916160,2554318939861916160,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
7,12,2554318939875053568,2554318939875053568,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,C'
1,12,2554318939879950848,2554318939879950848,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318939886396928,2554318939886396928,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318939887992320,2554318939887992320,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318939889164800,2554318939889164800,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318939889382400,2554318939889382400,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
4,12,2554318939919859712,2554318939919859712,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
9,12,2554318939921495552,2554318939921495552,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,12,2554318939927085568,2554318939927085568,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318939941224960,2554318939941224960,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
4,12,2554318939943572992,2554318939943572992,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
7,12,2554318939945386496,2554318939945386496,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,C'
9,11,2554318939950756352,2554318939950756352,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,SB,SB
1,12,2554318939956710912,2554318939956710912,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,9,2554318939957185536,2554318939957185536,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318939966553088,2554318939966553088,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
9,12,2554318939967161344,2554318939967161344,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
9,10,2554318939975808000,2554318939975808000,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,SB,SB
4,12,2554318939976893440,2554318939976893440,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318939978466816,2554318939978466816,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318939991995392,2554318939991995392,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318939999566336,2554318939999566336,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,9,2554318939999874560,2554318939999874560,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940001245696,2554318940001245696,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318940003227136,2554318940003227136,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318940012837376,2554318940012837376,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,9,2554318940028548096,2554318940028548096,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318940031605248,2554318940031605248,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940037553152,2554318940037553152,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940041120256,2554318940041120256,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318940043841536,2554318940043841536,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
4,9,2554318940060761600,2554318940060761600,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,9,2554318940062534144,2554318940062534144,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318940078059520,2554318940078059520,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940085069824,2554318940085069824,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318940090017792,2554318940090017792,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
4,12,2554318940094327808,2554318940094327808,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318940098656768,2554318940098656768,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940104366080,2554318940104366080,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318940111043584,2554318940111043584,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
9,12,2554318940129449472,2554318940129449472,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,9,2554318940135613952,2554318940135613952,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940147200000,2554318940147200000,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
9,12,2554318940148340224,2554318940148340224,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
9,10,2554318940160841216,2554318940160841216,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,SB,SB
1,4,2554318940168199680,2554318940168199680,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
9,12,2554318940170737152,2554318940170737152,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
4,9,2554318940175828992,2554318940175828992,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
9,12,2554318940183870976,2554318940183870976,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,9,2554318940187630592,2554318940187630592,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940205256704,2554318940205256704,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318940212574720,2554318940212574720,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,12,2554318940213180416,2554318940213180416,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940225951744,2554318940225951744,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940245282304,2554318940245282304,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318940250297344,2554318940250297344,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
4,12,2554318940254900736,2554318940254900736,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940256323072,2554318940256323072,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318940258705408,2554318940258705408,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
7,12,2554318940261193216,2554318940261193216,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,C'
4,9,2554318940261733888,2554318940261733888,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
9,10,2554318940267713536,2554318940267713536,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,SB,SB
1,12,2554318940271453184,2554318940271453184,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940279303168,2554318940279303168,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318940284092416,2554318940284092416,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,4,2554318940289704960,2554318940289704960,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,9,2554318940290241536,2554318940290241536,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,9,2554318940296949248,2554318940296949248,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940299162112,2554318940299162112,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318940303019520,2554318940303019520,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940303661056,2554318940303661056,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940307290112,2554318940307290112,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
9,12,2554318940310755328,2554318940310755328,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
7,9,2554318940319238656,2554318940319238656,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,C'
1,12,2554318940320012288,2554318940320012288,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940321223680,2554318940321223680,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318940322721792,2554318940322721792,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318940329164800,2554318940329164800,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940334440448,2554318940334440448,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940339329536,2554318940339329536,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
9,10,2554318940345248768,2554318940345248768,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,SB,SB
4,12,2554318940352196096,2554318940352196096,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940354744320,2554318940354744320,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,9,2554318940367205376,2554318940367205376,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318940371878400,2554318940371878400,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,12,2554318940373967360,2554318940373967360,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940394118656,2554318940394118656,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940396645376,2554318940396645376,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,10,2554318940405865984,2554318940405865984,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,C'
4,12,2554318940411885568,2554318940411885568,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,9,2554318940418997760,2554318940418997760,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940421258752,2554318940421258752,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318940429827072,2554318940429827072,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,12,2554318940436630528,2554318940436630528,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
9,12,2554318940442172928,2554318940442172928,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,9,2554318940447619584,2554318940447619584,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,9,2554318940449924608,2554318940449924608,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940449988096,2554318940449988096,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940453244928,2554318940453244928,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940457656320,2554318940457656320,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940458256896,2554318940458256896,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
7,9,2554318940471343104,2554318940471343104,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,C'
4,12,2554318940473517568,2554318940473517568,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940485948416,2554318940485948416,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940488404480,2554318940488404480,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
2,4,2554318940488809472,2554318940488809472,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,SB,SB
4,9,2554318940492484096,2554318940492484096,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940494673920,2554318940494673920,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318940500985344,2554318940500985344,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318940505455616,2554318940505455616,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,9,2554318940507078656,2554318940507078656,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940507575296,2554318940507575296,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940519285760,2554318940519285760,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940522183168,2554318940522183168,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940523239936,2554318940523239936,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940530278400,2554318940530278400,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318940538634752,2554318940538634752,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
4,9,2554318940541191680,2554318940541191680,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940561419776,2554318940561419776,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
9,12,2554318940571567104,2554318940571567104,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,12,2554318940574234624,2554318940574234624,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
2,4,2554318940577804800,2554318940577804800,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,SB,SB
1,4,2554318940581428224,2554318940581428224,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
9,12,2554318940595496960,2554318940595496960,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
4,9,2554318940599413248,2554318940599413248,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,9,2554318940601979904,2554318940601979904,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318940603225088,2554318940603225088,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
9,12,2554318940612908032,2554318940612908032,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,12,2554318940624348672,2554318940624348672,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318940627123200,2554318940627123200,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318940628643328,2554318940628643328,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318940629771776,2554318940629771776,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
4,12,2554318940649752064,2554318940649752064,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318940649905664,2554318940649905664,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318940654061056,2554318940654061056,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
9,12,2554318940663545856,2554318940663545856,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,4,2554318940666595840,2554318940666595840,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,4,2554318940673311232,2554318940673311232,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,9,2554318940684348928,2554318940684348928,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
9,12,2554318940692175360,2554318940692175360,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
9,12,2554318940694363136,2554318940694363136,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
9,12,2554318940695780352,2554318940695780352,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,4,2554318940700102144,2554318940700102144,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,4,2554318940708685312,2554318940708685312,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
9,12,2554318940709147648,2554318940709147648,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,9,2554318940723897344,2554318940723897344,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940729702400,2554318940729702400,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
7,12,2554318940732248576,2554318940732248576,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,C'
4,9,2554318940737757184,2554318940737757184,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318940743310848,2554318940743310848,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940760953856,2554318940760953856,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,7,2554318940775439872,2554318940775439872,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,SB,SB
1,2,2554318940787765248,2554318940787765248,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,SB,SB
4,10,2554318940788566528,2554318940788566528,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,C'
4,11,2554318940797190656,2554318940797190656,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,C'
4,12,2554318940811406336,2554318940811406336,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,7,2554318940821701120,2554318940821701120,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,SB,SB
2,4,2554318940834510848,2554318940834510848,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,SB,SB
1,12,2554318940847596544,2554318940847596544,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
9,12,2554318940849290752,2554318940849290752,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
4,9,2554318940856563200,2554318940856563200,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940877233152,2554318940877233152,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318940881068032,2554318940881068032,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
9,12,2554318940883698688,2554318940883698688,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
4,12,2554318940884059648,2554318940884059648,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318940885286912,2554318940885286912,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
4,9,2554318940893231616,2554318940893231616,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940894956544,2554318940894956544,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940901154304,2554318940901154304,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940902302208,2554318940902302208,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318940905317376,2554318940905317376,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,10,2554318940912089600,2554318940912089600,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,C'
1,12,2554318940913384448,2554318940913384448,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318940915399680,2554318940915399680,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,12,2554318940922012160,2554318940922012160,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940930902528,2554318940930902528,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
9,12,2554318940936692224,2554318940936692224,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,12,2554318940947114496,2554318940947114496,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
9,12,2554318940952101888,2554318940952101888,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,12,2554318940957267968,2554318940957267968,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,9,2554318940965260800,2554318940965260800,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940967516160,2554318940967516160,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
9,11,2554318940970568704,2554318940970568704,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,SB,SB
1,12,2554318940978889728,2554318940978889728,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318940983653888,2554318940983653888,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
4,9,2554318940987898880,2554318940987898880,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318940989605888,2554318940989605888,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
7,9,2554318940990018048,2554318940990018048,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,C'
4,12,2554318941015212544,2554318941015212544,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318941016531456,2554318941016531456,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,9,2554318941017778176,2554318941017778176,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318941024742400,2554318941024742400,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318941025034752,2554318941025034752,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
4,12,2554318941039244288,2554318941039244288,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,4,2554318941044238336,2554318941044238336,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,4,2554318941044860416,2554318941044860416,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,DB_H,HH
1,9,2554318941055660032,2554318941055660032,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,12,2554318941061365248,2554318941061365248,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
1,9,2554318941065273344,2554318941065273344,2025-06-18--17h-49m-05s,H,H,2025-06-18--17h-48m-38s,C,HH
