data_dir,C,DB_H,DB_V,SB,N
2025-05-23--18h-58m-17s,1.5,0.0,110.0,8.5,120.0
2025-05-23--18h-58m-17s,2.5,0.0,112.0,5.5,120.0
2025-05-23--18h-58m-17s,0.5,0.0,110.0,9.5,120.0
2025-05-23--18h-58m-17s,5.0,0.0,107.0,8.0,120.0
2025-05-23--18h-58m-17s,2.0,0.0,111.0,7.0,120.0
2025-05-23--18h-58m-17s,2.0,0.0,110.0,8.0,120.0
2025-05-23--18h-58m-17s,2.0,0.0,110.0,8.0,120.0
2025-05-23--18h-58m-17s,0.5,0.0,110.0,9.5,120.0
2025-05-23--18h-58m-17s,1.5,0.0,115.0,3.5,120.0
2025-05-23--18h-58m-17s,3.0,1.0,109.0,7.0,120.0
2025-05-23--18h-58m-17s,3.0,0.0,114.0,3.0,120.0
2025-05-23--18h-58m-17s,1.0,0.0,112.0,7.0,120.0
2025-05-23--18h-58m-17s,4.0,0.0,108.0,8.0,120.0
2025-05-23--18h-58m-17s,1.5,0.0,114.0,4.5,120.0
2025-05-23--18h-58m-17s,2.0,0.0,106.0,12.0,120.0
2025-05-23--18h-58m-17s,4.5,0.0,109.0,6.5,120.0
2025-05-23--18h-58m-17s,2.0,0.0,112.0,6.0,120.0
2025-05-23--18h-58m-17s,4.5,0.0,110.0,5.5,120.0
2025-05-23--18h-58m-17s,0.5,0.0,114.0,5.5,120.0
2025-05-23--18h-58m-17s,2.5,0.0,110.0,7.5,120.0
2025-05-23--18h-58m-17s,1.0,0.0,113.0,6.0,120.0
2025-05-23--18h-58m-17s,2.5,0.0,111.0,6.5,120.0
2025-05-23--18h-58m-17s,2.5,0.0,110.0,7.5,120.0
2025-05-23--18h-58m-17s,3.5,0.0,107.0,9.5,120.0
2025-05-23--18h-58m-17s,5.0,0.0,107.0,8.0,120.0
2025-05-23--18h-58m-17s,3.5,0.0,112.0,4.5,120.0
2025-05-23--18h-58m-17s,2.0,0.0,112.0,6.0,120.0
2025-05-23--18h-58m-17s,2.5,0.0,111.0,6.5,120.0
2025-05-23--18h-58m-17s,5.0,0.0,108.0,7.0,120.0
2025-05-23--18h-58m-17s,2.5,0.0,109.0,8.5,120.0
2025-05-23--18h-58m-17s,1.5,0.0,113.0,5.5,120.0
2025-05-23--18h-58m-17s,3.0,0.0,109.0,8.0,120.0
2025-05-23--18h-58m-17s,1.5,0.0,114.0,4.5,120.0
2025-05-23--18h-58m-17s,1.5,0.0,110.0,8.5,120.0
2025-05-23--18h-58m-17s,2.5,0.0,112.0,5.5,120.0
2025-05-23--18h-58m-17s,2.5,0.0,114.0,3.5,120.0
2025-05-23--18h-58m-17s,2.0,0.0,112.0,6.0,120.0
2025-05-23--18h-58m-17s,1.5,0.0,114.0,4.5,120.0
2025-05-23--18h-58m-17s,1.5,0.0,112.0,6.5,120.0
2025-05-23--18h-58m-17s,1.5,0.0,113.0,5.5,120.0
2025-05-23--18h-58m-17s,2.0,0.0,113.0,5.0,120.0
2025-05-23--18h-58m-17s,2.5,0.0,112.0,5.5,120.0
2025-05-23--18h-58m-17s,1.5,0.0,112.0,6.5,120.0
2025-05-23--18h-58m-17s,2.5,0.0,111.0,6.5,120.0
2025-05-23--18h-58m-17s,2.0,0.0,111.0,7.0,120.0
2025-05-23--18h-58m-17s,2.0,1.0,111.0,6.0,120.0
2025-05-23--18h-58m-17s,0.5,0.0,113.0,6.5,120.0
2025-05-23--18h-58m-17s,1.5,0.0,112.0,6.5,120.0
2025-05-23--18h-58m-17s,3.5,1.0,109.0,6.5,120.0
2025-05-23--18h-58m-17s,3.0,0.0,109.0,8.0,120.0
2025-05-23--18h-58m-17s,1.0,0.0,111.0,8.0,120.0
2025-05-23--18h-58m-17s,0.5,0.0,113.0,6.5,120.0
2025-05-23--18h-58m-17s,1.5,1.0,109.0,8.5,120.0
2025-05-23--18h-58m-17s,1.0,0.0,113.0,6.0,120.0
2025-05-23--18h-58m-17s,3.5,1.0,110.0,5.5,120.0
