,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.3,0,218,0,21217,0,0,0,0,0,190,0,22202,0,0,0,0,4810,2,2,0,1
1,6.7,0,227,0,21048,0,0,0,0,0,233,0,21799,0,0,0,0,4731,4,4,0,1
2,7.1,0,184,0,21175,0,0,0,0,0,217,0,21852,0,0,0,0,4701,2,3,0,1
3,7.5,0,229,0,21094,0,0,0,0,0,224,0,22148,0,0,0,0,4796,3,2,0,1
4,7.9,0,215,0,21444,0,0,0,0,0,256,0,22158,0,0,0,0,4819,5,3,0,1
5,8.3,0,217,0,21362,0,0,0,0,0,211,0,21936,0,0,0,0,4744,4,2,0,1
6,8.7,0,195,0,21510,0,0,0,0,0,214,0,22121,0,0,0,0,4790,1,4,0,1
7,9.1,0,202,0,21304,0,0,0,0,0,584,0,22595,0,0,0,0,4758,4,4,0,1
8,9.5,0,222,0,21053,0,0,0,0,0,226,0,22000,0,0,0,0,4516,3,2,0,1
9,9.9,0,220,0,19982,0,0,0,0,0,247,0,20347,0,0,0,0,2221,0,1,0,1
10,9.95,0,209,0,19978,0,0,0,0,0,233,0,20533,0,0,0,0,1912,4,2,0,1
11,10.0,0,201,0,19706,0,0,0,0,0,218,0,20182,0,0,0,0,1494,1,1,0,1
12,10.05,0,217,0,19488,0,0,0,0,0,205,0,19783,0,0,0,0,1122,2,1,0,1
13,10.1,0,216,0,19042,0,0,0,0,0,220,0,20072,0,0,0,0,712,2,1,0,1
14,10.15,0,218,0,18976,0,0,0,0,0,218,0,19665,0,0,0,0,438,1,2,0,1
15,10.2,0,253,0,18895,0,0,0,0,0,243,0,19480,0,0,0,0,252,1,0,0,1
16,10.25,0,196,0,18789,0,0,0,0,0,257,0,19368,0,0,0,0,113,0,0,0,1
17,10.3,0,200,0,19162,0,0,0,0,0,238,0,19553,0,0,0,0,109,1,1,0,1
18,10.35,0,220,0,19063,0,0,0,0,0,208,0,19678,0,0,0,0,199,0,3,0,1
19,10.4,0,251,0,18996,0,0,0,0,0,201,0,19870,0,0,0,0,337,1,0,0,1
20,10.45,0,227,0,19195,0,0,0,0,0,209,0,19875,0,0,0,0,581,1,0,0,1
21,10.5,0,204,0,19613,0,0,0,0,0,245,0,19914,0,0,0,0,863,1,1,0,1
22,10.55,0,220,0,19883,0,0,0,0,0,247,0,20262,0,0,0,0,1264,1,2,0,1
23,10.6,0,200,0,19848,0,0,0,0,0,224,0,20355,0,0,0,0,1669,1,1,0,1
24,10.65,0,229,0,19696,0,0,0,0,0,237,0,20758,0,0,0,0,2035,1,0,0,1
25,10.7,0,218,0,20017,0,0,0,0,0,232,0,20465,0,0,0,0,2409,0,3,0,1
26,10.75,0,191,0,20198,0,0,0,0,0,239,0,20864,0,0,0,0,2872,2,2,0,1
27,11.1,0,210,0,20822,0,0,0,0,0,235,0,21468,0,0,0,0,4356,4,4,0,1
28,11.5,0,221,0,21397,0,0,0,0,0,201,0,22191,0,0,0,0,4652,1,4,0,1
29,11.9,0,207,0,21603,0,0,0,0,0,233,0,22121,0,0,0,0,4794,3,1,0,1
30,12.3,0,218,0,21194,0,0,0,0,0,215,0,22029,0,0,0,0,4606,1,3,0,1
31,12.7,0,200,0,20822,0,0,0,0,0,233,0,21665,0,0,0,0,4666,3,3,0,1
32,13.1,0,241,0,20854,0,0,0,0,0,212,0,21683,0,0,0,0,4714,5,1,0,1
33,13.5,0,206,0,20924,0,0,0,0,0,240,0,21809,0,0,0,0,4671,3,3,0,1
34,13.9,0,206,0,20498,0,0,0,0,0,260,0,21583,0,0,0,0,4476,2,4,0,1
35,14.3,0,234,0,20977,0,0,0,0,0,192,0,21767,0,0,0,0,4632,4,7,0,1
