Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,61937,12013,70751,11234,132688,23247
1,D,34693,44006,25347,45744,60040,89750
2,R,62042,14173,67646,15111,129688,29284
3,V,10338,74066,13988,53885,24326,127951
4,A,37385,41784,58288,21229,95673,63013
5,L,11446,73154,16124,53432,27570,126586
