,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.27,0,240,0,109104,0,0,0,0,0,308,0,116774,0,0,0,0,24371,14,10,0,1
1,6.67,0,235,0,109462,0,0,0,0,0,281,0,117765,0,0,0,0,24594,13,11,0,1
2,7.07,0,257,0,108973,0,0,0,0,0,340,0,116974,0,0,0,0,24383,21,7,0,1
3,7.47,0,247,0,109366,0,0,0,0,0,321,0,117807,0,0,0,0,24787,22,9,0,1
4,7.87,0,247,0,109389,0,0,0,0,0,324,0,117302,0,0,0,0,24599,23,12,0,1
5,8.27,0,253,0,109308,0,0,0,0,0,302,0,117670,0,0,0,0,24839,21,7,0,1
6,8.67,0,228,0,109605,0,0,0,0,0,330,0,117797,0,0,0,0,24742,30,12,0,1
7,9.07,0,250,0,109462,0,0,0,0,0,299,0,117722,0,0,0,0,24574,26,17,0,1
8,9.47,0,250,0,109458,0,0,0,0,0,320,0,117363,0,0,0,0,23458,18,12,0,1
9,9.87,0,256,0,104173,0,0,0,0,0,319,0,111371,0,0,0,0,13179,8,8,0,1
10,9.97,0,211,0,102111,0,0,0,0,0,324,0,108412,0,0,0,0,8980,13,2,0,1
11,10.07,0,231,0,99848,0,0,0,0,0,306,0,106801,0,0,0,0,5028,4,5,0,1
12,10.17,0,230,0,99223,0,0,0,0,0,304,0,105298,0,0,0,0,2145,8,3,0,1
13,10.27,0,236,0,97869,0,0,0,0,0,294,0,104045,0,0,0,0,776,9,3,0,1
14,10.37,0,266,0,98750,0,0,0,0,0,311,0,105014,0,0,0,0,1368,4,3,0,1
15,10.47,0,246,0,99012,0,0,0,0,0,314,0,105229,0,0,0,0,3578,4,4,0,1
16,10.57,0,292,0,100587,0,0,0,0,0,288,0,108595,0,0,0,0,7243,11,8,0,1
17,10.67,0,242,0,104085,0,0,0,0,0,290,0,109870,0,0,0,0,11180,16,7,0,1
18,10.77,0,246,0,104601,0,0,0,0,0,296,0,112254,0,0,0,0,15059,8,10,0,1
19,11.07,0,254,0,108882,0,0,0,0,0,329,0,116451,0,0,0,0,22582,9,17,0,1
20,11.47,0,256,0,109395,0,0,0,0,0,292,0,117436,0,0,0,0,24605,13,21,0,1
21,11.87,0,246,0,108671,0,0,0,0,0,323,0,117472,0,0,0,0,24394,15,13,0,1
22,12.27,0,262,0,108738,0,0,0,0,0,292,0,116909,0,0,0,0,24137,16,13,0,1
23,12.67,0,230,0,108543,0,0,0,0,0,280,0,117244,0,0,0,0,24772,13,16,0,1
24,13.07,0,247,0,108972,0,0,0,0,0,282,0,116663,0,0,0,0,24484,17,13,0,1
25,13.47,0,247,0,108309,0,0,0,0,0,318,0,116907,0,0,0,0,24010,20,12,0,1
26,13.87,0,252,0,108363,0,0,0,0,0,276,0,116755,0,0,0,0,24112,13,16,0,1
27,14.27,0,244,0,109395,0,0,0,0,0,309,0,116715,0,0,0,0,24219,19,21,0,1
